occ_group,occ_label,W_full,H_full,p_full,W_short,H_short,p_short,W_long,H_long,p_long,peak_horizon,peak_theta,peak_boot_se,bh_reject_full,bh_reject_short,bh_reject_long,persistence_type
2,Professional_specialty,39.74795124538291,37,0.344,21.393492426500686,12,0.052,8.685006187596995,13,0.778,10,0.014873988162319078,0.0048966452302460495,false,false,false,Not_significant
3,High_tech,14.715784132348414,37,1.0,5.199152635761658,12,0.968,4.10196673594486,13,0.992,13,-0.011074576413163093,0.007412215253622919,false,false,false,Not_significant
4,Sales,26.89306866669474,37,0.914,10.937457136763683,12,0.5,7.532117034549717,13,0.88,29,-0.013434569572679998,0.008699118268754106,false,false,false,Not_significant
5,Administrative_support,37.026510965281794,37,0.458,12.637612767571738,12,0.406,10.669535202246365,13,0.644,9,0.013572349594405,0.006399473027815834,false,false,false,Not_significant
6,Service,64.7984643135003,37,0.006,30.63477513853425,12,0.004,14.964245634874361,13,0.308,10,0.015484194032133088,0.005930288617447361,true,true,false,Temporary
7,Farming_forestry_construction,37.05189708991808,37,0.446,15.30819829512161,12,0.23,12.351892724655022,13,0.484,27,0.017393304440151146,0.008801518601088208,false,false,false,Not_significant
8,Precision_production_repair,18.433693500016748,37,0.996,2.876927633125864,12,0.996,9.803378480742293,13,0.698,33,-0.012708430669624645,0.007419368851168429,false,false,false,Not_significant
9,Machine_operators_transport,122.82892747033394,37,0.0,28.472859558276248,12,0.002,49.71884191565437,13,0.0,18,0.017936589624146338,0.006775267633403638,true,true,true,Persistent
