horizon,coef_name,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,shock_g1,0.0015408410532428006,0.0022678602084911185,-0.0012121184766318632,0.0044105096176106015,3.665036639911791e-5,0.0033196116039868806
0,shock_g2,0.0025641251496728635,0.005408649652631642,-0.005557674880048456,0.009193134412700197,-0.002003962225780025,0.006274061490558997
0,shock_g4,-0.001235061394294981,0.002144903300244862,-0.003932512102337493,0.0016671006502961838,-0.002987369270327213,0.0004487922139719848
0,shock_g5,-0.00045824112765831954,0.0026976430322196987,-0.003477754980801319,0.00270110487211816,-0.0022357598147045308,0.00160223947214769
0,shock_g6,0.0026428888226771178,0.0026833125669922294,-0.0007767820565016677,0.005957081489328227,0.0006804658280298269,0.004731774942681843
0,shock_g8,-0.001993652682691825,0.002801994607078885,-0.0055678760630171725,0.0014467475117248673,-0.004170747216842096,1.0981774601433528e-5
0,shock_g9,-0.0034697841180006852,0.0027364278714728193,-0.0069548429064124825,-0.00011949263064051693,-0.005781318605950326,-0.0015870501191924413
0,shock_lag1,0.00012268241051192734,0.0015501049052834253,-0.001727207294519513,0.00246069164386049,-0.0010820584229529464,0.0013163254237578332
0,ylag1,0.35974315967013176,0.030836157092420685,0.3295988202531006,0.3953753110336589,0.3415827451445887,0.3823930480258869
0,log_oil_lag1,-0.011021981658963183,0.0020396552418108457,-0.013954505789392384,-0.007736770579299701,-0.01273409806987774,-0.008991918339993634
0,ffr_lag1,0.002848375741351648,0.0009130220446659055,0.0015883597537725738,0.004025436515989114,0.002073547721429083,0.0035091280428429803
0,cpi_lag1,-0.00013610299388598656,3.215902884555793e-5,-0.00018045262880928603,-8.795952332271223e-5,-0.00016392386498007358,-0.0001107508575030509
0,indpro_lag1,0.0009550323868164718,0.00014175475080253815,0.0007525548208933035,0.0011415064763041528,0.0008290137893970401,0.0010733664714525012
0,t10y3m_lag1,0.0021594218666083653,0.0015669618684341004,0.00014366647197130555,0.004108368218657906,0.0008844864640645547,0.0032590831615191738
0,age_mean,0.005330019849113328,0.0005967633616157639,0.004514825434174517,0.005970541753829035,0.004846159802440804,0.005727812838395855
0,female_share,-0.07971485242557114,0.011893324312322297,-0.0943203036973758,-0.06460974586792304,-0.08796376354951022,-0.07038640881649512
1,shock_g1,0.0038389158571320776,0.002487235146449916,0.0009569033184114841,0.006981829602198397,0.002262702368888458,0.005671560320649941
1,shock_g2,0.0008472529634720657,0.003985749938403605,-0.0037991984733397304,0.005683351101494282,-0.002015057805266871,0.0034059450390350075
1,shock_g4,-0.002155552790929818,0.00206442278288022,-0.004656284630563848,0.00036383416936642014,-0.003594168902093353,-0.0006846888760663275
1,shock_g5,-0.0025600705787357254,0.002797218612717716,-0.006208113806843984,0.0008636377823454939,-0.004788440440312697,-0.00031771279468518565
1,shock_g6,0.0005747364252004233,0.0027849443067924644,-0.0027897434898065073,0.003927102323341023,-0.0013889621226015544,0.0026188106848942946
1,shock_g8,-0.006042020198362464,0.0035044931784125716,-0.010277364935767148,-0.0012762602178478582,-0.00862390174146891,-0.0032942666319759075
1,shock_g9,-0.003775815814803218,0.004215597392374833,-0.009361785128138716,0.0012313044283022252,-0.007194718388296339,-0.0007302725225673016
1,shock_lag1,0.0005273453631638018,0.001396702422304733,-0.0014934777692241102,0.0022419374707046413,-0.000561317484114657,0.001553157244541996
1,ylag1,0.3188693053560527,0.025717605646542574,0.2925692050211592,0.35039856480850495,0.30498884040195967,0.33777028042752766
1,log_oil_lag1,-0.011390867304009905,0.002479296266077792,-0.01497356324859168,-0.0077512915648006815,-0.01351904657269022,-0.0091039460441595
1,ffr_lag1,0.0032096143949485994,0.0010441483023188054,0.0017079468659143128,0.004557548455802829,0.002317942830822495,0.003972228013512322
1,cpi_lag1,-0.00010659799597037873,3.7543828516687856e-5,-0.00015809149288276614,-6.0467664127335315e-5,-0.000138766960297778,-7.907225643946418e-5
1,indpro_lag1,0.001252221418821093,0.00015573814528660926,0.001037208574273429,0.001477260862189835,0.001110579041830572,0.0013807130279981372
1,t10y3m_lag1,0.003893099514380346,0.0018557091135019178,0.0014520943495754594,0.006264959026705361,0.002399736198985257,0.00515857026204279
1,age_mean,0.0023624530221686914,0.0006856631848729583,0.0015421978023783811,0.0031644722587432592,0.001859415555512407,0.0029039110755463373
1,female_share,-0.02563049061501569,0.010062665028823836,-0.039606525734432935,-0.012819404591943542,-0.03461878786974849,-0.018087424600845666
2,shock_g1,0.0038364933391737063,0.0025788528623982357,0.0005971986530480381,0.006914161570953169,0.0020818255617903215,0.005765023884926229
2,shock_g2,-0.0035454718173473605,0.004649389995357299,-0.010300954568870594,0.003207202631605342,-0.007511755622622316,0.000513534802108786
2,shock_g4,-0.003750254953563492,0.0022971905138526702,-0.006854950422231408,-0.0007695842911816732,-0.005668713606387231,-0.0019037577922645988
2,shock_g5,0.002178389922519398,0.002931513020231454,-0.001702731981239245,0.005442314996771811,-0.00013650765026252797,0.004158406617842515
2,shock_g6,-0.00026299064841464874,0.0031966460204302886,-0.004487429197698839,0.0036513255055181243,-0.0027865547204855333,0.0021276471170224077
2,shock_g8,-0.0065558287626191316,0.002445083823778022,-0.009847598652283561,-0.0036028089831230264,-0.008502422010307736,-0.0047505916952017314
2,shock_g9,-0.0012338179711116482,0.0034312244381533253,-0.0057703400319270865,0.00242900485952481,-0.003840131633693112,0.001290937697167771
2,shock_lag1,0.0022223945868485298,0.0016854619279749188,0.0005079501902433392,0.004457131956219979,0.000992917197589612,0.003500854889335921
2,ylag1,0.2513199999081777,0.02827606293169767,0.2208605417283091,0.28580743741166,0.23368403864407206,0.2720819041796419
2,log_oil_lag1,-0.013804090047041969,0.0027865735912706788,-0.017900870823171645,-0.009871183002413082,-0.01621373454767508,-0.011448682230667431
2,ffr_lag1,0.003329948153962525,0.0010202664817660178,0.0018386197123084417,0.004722476638456723,0.0023907214887828967,0.004023570413456154
2,cpi_lag1,-0.00012620989646289362,3.895603126196696e-5,-0.00018247969537962564,-7.318249189520204e-5,-0.00015951375067515877,-9.524160700710055e-5
2,indpro_lag1,0.001317462096261679,0.00015569132884487872,0.0010834182080401418,0.0015466189550979404,0.001177825627202866,0.001449808057397761
2,t10y3m_lag1,0.0036949936423425916,0.0017876121549932657,0.0011503920269709308,0.0061047650753838,0.0022257438451477258,0.004903718563315928
2,age_mean,0.0034771454001161196,0.0005763725296227731,0.0027775493244859327,0.004172130699606051,0.00304873830153721,0.0039037220435886727
2,female_share,-0.025859476488765947,0.010457827658869911,-0.03885545471003085,-0.01323182511574444,-0.034315070702130836,-0.017950707308853887
3,shock_g1,-0.00174068936628812,0.002069626267940473,-0.004467773635274354,0.0007464694225010899,-0.0033123447751513165,-0.00035549429045742984
3,shock_g2,0.0051652788489608605,0.006364710184179337,-0.002515408627790706,0.013409933642074115,0.000511249613732335,0.009743915856393146
3,shock_g4,7.717794782557307e-5,0.0019778985553373573,-0.0023165516780804265,0.0022614738938540177,-0.0014868455029591698,0.001438619278255751
3,shock_g5,0.00424607820690192,0.002499610742608166,0.0010059525402688753,0.007395702907916187,0.0022278037925017725,0.00617643799639682
