horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.002316453572927695,0.0010625843358165181,0.005220509100383245,0.0014712382746282148,0.004025347638068686
1,-0.0006643553652868605,-0.002282877594434319,0.0007928430946890667,-0.0015834935559426917,0.00024214637326474132
2,-0.0023211336318575944,-0.004519059187105963,-0.0006918152676058625,-0.003660806790549866,-0.0012175148200323361
3,0.000187698205223872,-0.001963025877304566,0.0023327512530311777,-0.0011679195580838477,0.0015793388652021662
4,0.002524561374237604,-0.0001775430438619996,0.004732905812309042,0.0005983797910485819,0.003938296512556976
5,0.003591458892654261,0.00040819404203884307,0.006418379239866927,0.001589144179945213,0.005315222453343798
6,0.0036286821141419093,0.0009823831051331243,0.006067386865827095,0.0019444120340384092,0.00540507029095147
7,0.002828311575772512,0.000518144851439899,0.00572295775612367,0.0014411887554805242,0.004700717912513067
8,0.0022137083277803463,0.00029122777730756187,0.005416146804512955,0.0010819090267553551,0.004319620736545022
9,0.00360351476633914,0.0018617130702179223,0.00714630472319425,0.0024607851962501885,0.005867830144102387
10,0.003738039295436699,0.0018529470793096582,0.00726603722763599,0.0025665091933680427,0.005979287892059881
11,0.0029479588812366293,0.000803353449769634,0.006355390323624965,0.0015265967667987515,0.005129589871861461
12,0.0029859246889690967,0.0010601868455678517,0.006791535475049246,0.0018012773443542593,0.005383721954922429
13,0.002173284291217152,0.0001073511286206405,0.00574367274611346,0.0009405936627287124,0.004521541533897852
14,0.0017074100159399233,-0.0005610340918705153,0.005137507175788831,0.00034252060750012444,0.0038489434112184513
15,0.0018932315223747847,-0.0008967252523249469,0.0049805944321796225,4.523962330223088e-5,0.003915958194293879
16,0.0031543616407186596,0.00025223391726693833,0.006235007283714133,0.0010119276975121398,0.005136445398818596
17,0.003014260775756262,-0.00108808266261314,0.006472999186230652,0.00046531178450545923,0.005264057009601796
18,0.0046116550277233255,0.0014038144755804624,0.008118576708421147,0.0026767825074522594,0.006673935655292654
19,0.0042937326760434545,0.0017706849213647569,0.00802036895714288,0.002728095352831964,0.006503418411743751
20,0.004122682480565817,0.0016900212180937907,0.008308163280364381,0.00262395191064486,0.006693699271901041
21,0.005409871310937388,0.0030179748091392535,0.009692653012319974,0.0039425326284580845,0.00816489118686637
22,0.00571995698598377,0.0034848975900090636,0.010270450550636467,0.004452638716303345,0.00843367236297193
23,0.005781423129427606,0.0037058531384291365,0.009641261179955741,0.004450411164642333,0.007936695928960721
24,0.005139461300895428,0.003027621030366344,0.008981384793632391,0.003869447166081546,0.00731074916518172
25,0.0026767370628631958,0.000591264455182869,0.005709874396781846,0.001448325078096475,0.004523695162551519
26,0.0016528121070351664,-0.0008352757779001956,0.004554014686582491,0.00024159109513685996,0.003495525512316417
27,0.0017966302057686211,-0.0010766034708242012,0.004635404353290367,1.7033002655035762e-5,0.0035955397055957923
28,0.0036162120190020705,0.0004757873439170117,0.006634055283407983,0.0015493177397319924,0.005508549540167966
29,0.0038025472044658725,0.0006358219116378524,0.006773466861450535,0.0018121904761963029,0.0058112057024233815
30,0.004313814692164463,0.0013080878903013946,0.007124350773825004,0.0025226614207313923,0.006140708803943636
31,0.0031048484619288536,0.00037822133484748544,0.006028416853357052,0.0015053786639991434,0.004980933994006511
32,0.0024952020341462906,-0.0004850368519703106,0.005770969683046379,0.0007885318968279349,0.004495734789879786
33,0.0029615940515228785,0.00018969365255002042,0.005881613147586742,0.0012079923020226837,0.004860724860098382
34,0.0030662371999184133,0.0005136382811506794,0.005866139501087615,0.001508624696981859,0.004843434923616503
35,0.0017316241407617,-0.0015340977824676012,0.004248789707800265,-0.00022168798046108312,0.003455080164530511
36,0.0015788846159098613,-0.0015043325165399906,0.004178156553868743,-0.00035172133293157916,0.0032066353048987523
