horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0014490877956355324,-0.0002687791023174848,0.0043392946045163186,0.00031385092659978395,0.0031649601629571253
1,-0.002147990370649327,-0.00457217936306039,0.0004610805542898319,-0.0034319007922483467,-0.0005413852656796108
2,-0.00436384571485199,-0.007220681193401217,-0.0012696567033490063,-0.0061410612912447616,-0.002357776153978802
3,-0.0019159586834675778,-0.006573481129231347,0.001298223790090355,-0.004875322558986461,4.462149482282454e-5
4,-0.00042161856538878176,-0.006302026369012472,0.003552768892707592,-0.004178773787005331,0.002232448274130726
5,0.0020408161468001996,-0.0032853303530951524,0.006710893195628311,-0.0015529965496481452,0.004640788198676046
6,0.00328972679289669,-0.0009914881400918969,0.00755620827686798,0.0007845171878776104,0.006082610156400289
7,0.003193826681541531,-0.00017472159646765443,0.007612776217842296,0.0010930418627878346,0.005888115717996315
8,0.002847595695527701,9.287515043423589e-5,0.007360856715710441,0.0011554409385895728,0.005583073811002214
9,0.0029842330555223655,0.0002475992696521047,0.008716247439999396,0.0012651617551392882,0.006315325380161464
10,0.003924679201627487,0.0012959056941651559,0.009594693343770947,0.002289790956764492,0.007326144100917462
11,0.002059931909418552,-0.00033702796060519147,0.007052320302431434,0.0004621158139564887,0.005143385379252418
12,0.0030880974585802863,0.0005977846469817582,0.0075807448298536645,0.0014647940764596307,0.005867657226221228
13,0.0007099012865722289,-0.002382099863745943,0.005364040983285901,-0.0009763122396402776,0.00339197499054852
14,-0.00022783067217436152,-0.00392418735544288,0.0044435213829981095,-0.002671206861668698,0.0025140130685191785
15,0.0009000577344321375,-0.004001287888998051,0.005772251314443391,-0.002423928126770512,0.0038481935614167084
16,0.0024142540206475815,-0.0032628761410337785,0.007389727708564957,-0.001261856185305893,0.005570783108589433
17,0.0042050709362847025,-0.0015464286519096104,0.009998017352163453,0.000494419693251156,0.0077475239158551505
18,0.007469997300858013,0.0030394409804505506,0.01306739856001369,0.004594146575551852,0.010623615902541694
19,0.007127033819240397,0.003287645103497775,0.012240460755248416,0.004729254015529314,0.0101768596192318
20,0.006169662957910511,0.002436357896002727,0.01189647665325759,0.0037700398583305145,0.009902036896325846
21,0.006786726430450676,0.003266583206233989,0.013260190308359216,0.004488065203945901,0.010666189519511222
22,0.006464083794459656,0.003147545269211078,0.012807426989027176,0.004453313668574205,0.0100574377993983
23,0.005215680231181805,0.0023189074758423055,0.010319705773858583,0.003307923561336473,0.008383828479142413
24,0.003171581050121757,9.08698254403614e-5,0.008059861627957604,0.0011993754537207467,0.0061521209948372305
25,0.0010264929379910095,-0.0027646336973108985,0.00535019351830034,-0.0009567600985095053,0.0037143981422942387
26,-0.0010399246429794145,-0.005702128835767186,0.003502392807965847,-0.0038064302603079596,0.001868687134406392
27,0.0007258790396199037,-0.004437476329273984,0.0054608195364386925,-0.002432957434196944,0.003731972569505418
28,0.003433972252626967,-0.0025936444396317516,0.008668752643204741,-0.0006781260688029553,0.006536647757963199
29,0.005265689414127276,-0.0003870250207361446,0.01060659331225132,0.0018442305491740713,0.008657700315736512
30,0.0060638244304779,0.0010697129357831398,0.010878975437618293,0.003052348354001229,0.009422002217354005
31,0.005236801409998515,0.0011264240484559996,0.0102275413081463,0.0028507728227628476,0.008460775116582058
32,0.0036443503893503646,-0.000764016681846556,0.00884247220013715,0.001244537447051572,0.006659358148076838
33,0.004902394500064215,0.0006523871611353767,0.009888236302422295,0.0023049388670831074,0.008119388904179377
34,0.004476643538043317,0.000703917914543716,0.008788506110172414,0.0019944272760754936,0.007326408076908257
35,0.0031885768274041142,-0.0005126364627980585,0.007029828719285587,0.0008324770435195377,0.00550979513206165
36,0.00026273947091450006,-0.0036427745659589838,0.004028155944033313,-0.0020877607620303066,0.0026196245152091753
