occ_group,occ_label,horizon,beta,boot_se,p_value,bh_reject
2,Professional_specialty,15,0.001779848061447533,0.0009288277834407778,0.088,false
2,Professional_specialty,16,0.002108984951363698,0.0008588885383547982,0.008,false
2,Professional_specialty,17,0.0015668465527336388,0.0011108870209913895,0.172,false
2,Professional_specialty,18,0.0012040419547377683,0.0009846443590066478,0.288,false
2,Professional_specialty,19,0.0006681320224512349,0.0010396826061646114,0.608,false
2,Professional_specialty,20,1.7605307062895125e-5,0.001032973503349541,1.0,false
2,Professional_specialty,21,0.0010086060843180666,0.0009723712257880039,0.344,false
2,Professional_specialty,22,0.0015163634316776745,0.0009045631167435814,0.108,false
2,Professional_specialty,23,0.0019235043011364933,0.0008141458736961021,0.028,false
2,Professional_specialty,24,0.0020073762425497814,0.0009222289544508972,0.04,false
2,Professional_specialty,25,0.0016900031416686298,0.0009358086434237812,0.092,false
2,Professional_specialty,26,0.0016662180624883289,0.0010010483110403144,0.1,false
2,Professional_specialty,27,0.002169933523909455,0.0010373848059508368,0.048,false
2,Professional_specialty,28,0.00260181139256479,0.0009769637650908498,0.012,false
2,Professional_specialty,29,0.0027004946696534008,0.0010433765358117285,0.016,false
2,Professional_specialty,30,0.0017871442922800535,0.0010743970954850942,0.076,false
2,Professional_specialty,31,0.000832684419341292,0.0010369828324532527,0.404,false
2,Professional_specialty,32,0.00016246052346425584,0.000967300486001514,0.9,false
2,Professional_specialty,33,0.0007721635844399197,0.0010752664158390792,0.48,false
2,Professional_specialty,34,0.0011861429685571328,0.0010585253265329988,0.228,false
2,Professional_specialty,35,0.0011871388564926172,0.0010968136824824927,0.28,false
2,Professional_specialty,36,0.0008419437325691569,0.0011806895138747817,0.472,false
3,High_tech,0,0.0004459946317436904,0.0008860970647335206,0.72,false
3,High_tech,1,-0.0005298926075189945,0.0007786938176707566,0.48,false
3,High_tech,2,-0.00038398998679352325,0.0010439149294658172,0.664,false
3,High_tech,3,0.0007842350595815069,0.0007340832273658528,0.332,false
3,High_tech,4,0.0015437387057117352,0.0007924227821165637,0.048,false
3,High_tech,5,0.0011898359538907483,0.0008736735775945911,0.148,false
3,High_tech,6,0.0018490962426282646,0.0008578919727148196,0.028,false
3,High_tech,7,0.0018687390532575372,0.0009528265769743346,0.048,false
3,High_tech,8,0.002297965262737331,0.000858249891977847,0.008,false
3,High_tech,9,0.0013021385898897065,0.0009393404357080455,0.228,false
3,High_tech,10,0.000375613161886758,0.0010010047439517372,0.796,false
3,High_tech,11,0.0007635821668446512,0.0011436753125505152,0.592,false
3,High_tech,12,0.0010855084295832752,0.0009621272761548518,0.324,false
3,High_tech,13,0.001090831826049566,0.0009616387779064008,0.316,false
3,High_tech,14,0.001769736693199726,0.0009443064880077598,0.076,false
3,High_tech,15,0.0019494241975145992,0.0008979580099932987,0.024,false
3,High_tech,16,0.0029384358938060085,0.000874051657573245,0.0,true
3,High_tech,17,0.001819377557197411,0.0011975111509167692,0.164,false
3,High_tech,18,0.0018019736335040722,0.0010750749945387741,0.128,false
3,High_tech,19,0.0016655314433972526,0.0009514787892547581,0.072,false
3,High_tech,20,0.001562958677391484,0.0009559010463779193,0.14,false
3,High_tech,21,0.0026101594750755387,0.001005582587699159,0.02,false
3,High_tech,22,0.0022241067818714127,0.0009285889796965397,0.032,false
3,High_tech,23,0.00217623930775037,0.0009248096598496465,0.016,false
3,High_tech,24,0.002601868123501215,0.0010464396124008752,0.02,false
3,High_tech,25,0.002486674227969929,0.0008811126612081122,0.016,false
3,High_tech,26,0.0022899216322627906,0.000903077121398849,0.024,false
3,High_tech,27,0.0022430519220124536,0.0009764309400022311,0.016,false
3,High_tech,28,0.002803400442161903,0.001040062657922376,0.0,true
3,High_tech,29,0.002119599447078876,0.0010244102900265942,0.044,false
3,High_tech,30,0.001740305700638188,0.000997051541236443,0.084,false
3,High_tech,31,0.0018288783662569247,0.0010640479211507419,0.088,false
3,High_tech,32,0.0022012901919680086,0.0010485332145663872,0.044,false
3,High_tech,33,0.0020690915030218988,0.0011036237219910483,0.064,false
3,High_tech,34,0.0009598411714756664,0.0010289516075885667,0.336,false
3,High_tech,35,0.0005341541660714657,0.0013090595815427116,0.68,false
3,High_tech,36,0.0006084882512503438,0.0012507302052633667,0.592,false
4,Sales,0,0.0029815475439521812,0.0014747491635824614,0.004,false
4,Sales,1,0.0007587158915336955,0.001152089581593728,0.444,false
4,Sales,2,-0.0005587747108855422,0.001614413541525903,0.76,false
4,Sales,3,0.0008381174307605577,0.0011500446571780394,0.468,false
4,Sales,4,0.0020155829737561206,0.0012310013334425457,0.048,false
4,Sales,5,0.002825099263745002,0.0014237675396050872,0.004,false
4,Sales,6,0.0019005037318145072,0.001090506466754027,0.08,false
4,Sales,7,0.0017779653858250256,0.0011856948286724112,0.128,false
4,Sales,8,0.0014217771626578533,0.0011475870702167858,0.28,false
4,Sales,9,0.002217418597770123,0.0011220472251521052,0.072,false
4,Sales,10,0.002013123979422924,0.0011911478614103968,0.12,false
4,Sales,11,0.0013233825039599483,0.0015733599724005874,0.42,false
4,Sales,12,0.002506664914350031,0.0014200986648171745,0.12,false
4,Sales,13,0.0017768190586239531,0.0013822302730273138,0.236,false
4,Sales,14,0.0021680011736483944,0.0012446110710292108,0.104,false
4,Sales,15,0.0023932469890197545,0.0015058224342386214,0.104,false
4,Sales,16,0.0028242279153530476,0.0013405428272437723,0.032,false
4,Sales,17,0.0021689798914025244,0.0019071859614903516,0.264,false
4,Sales,18,0.00223892932538082,0.0017170242044617845,0.216,false
4,Sales,19,0.002292540290237934,0.001381265626339943,0.088,false
4,Sales,20,0.002516568567235718,0.0014285885967457233,0.072,false
4,Sales,21,0.0034587054068690106,0.0013624361618869028,0.012,false
4,Sales,22,0.0031187242212164937,0.0012956841062463451,0.016,false
4,Sales,23,0.0038726014538232266,0.0013426432165400614,0.008,false
4,Sales,24,0.0048846361660998105,0.0014788509084897117,0.0,true
4,Sales,25,0.003646686066374282,0.001309264711039455,0.008,false
4,Sales,26,0.002825571463646535,0.0012985104599402624,0.024,false
4,Sales,27,0.0029088994872597507,0.00136378862515982,0.036,false
4,Sales,28,0.004113139374667859,0.0013755725248498186,0.0,true
4,Sales,29,0.003503094857985869,0.0013276940854328291,0.008,false
4,Sales,30,0.0029026150552047083,0.0012299144136892573,0.012,false
4,Sales,31,0.0019128718266015453,0.0012686696789887247,0.152,false
4,Sales,32,0.0024573108071625663,0.0013915730817849236,0.064,false
4,Sales,33,0.002522189031917475,0.001363130962196373,0.04,false
4,Sales,34,0.0028497621017164374,0.0013395085284918292,0.032,false
4,Sales,35,0.0017399693887982597,0.0016136088007225637,0.288,false
4,Sales,36,0.002380644572590144,0.0015542883440384093,0.132,false
5,Administrative_support,0,0.0011692622447880257,0.0010209034672351092,0.292,false
5,Administrative_support,1,5.854675547978245e-5,0.0008482707315154576,1.0,false
5,Administrative_support,2,-0.0008592767563065059,0.0011143052747441629,0.392,false
5,Administrative_support,3,7.516213393348521e-6,0.0007779125943199552,1.0,false
5,Administrative_support,4,0.0012880382330237713,0.0009471546668683434,0.172,false
5,Administrative_support,5,0.0019859180398817105,0.0010109788507274026,0.036,false
5,Administrative_support,6,0.0010993759976455375,0.0010501404775956377,0.348,false
5,Administrative_support,7,0.0009926629500289232,0.0010648725193236734,0.412,false
5,Administrative_support,8,0.0007851466593300748,0.0009836447725194214,0.536,false
5,Administrative_support,9,0.001293170208970114,0.000980173727305513,0.244,false
5,Administrative_support,10,0.001442137838165881,0.001027471767122679,0.188,false
5,Administrative_support,11,0.000709937690256834,0.0012895262173327343,0.668,false
5,Administrative_support,12,0.0011676108966401965,0.0010895445087266747,0.372,false
5,Administrative_support,13,0.001670977450787835,0.0010872166625680935,0.176,false
5,Administrative_support,14,0.0015984476746346414,0.0011139962995103804,0.204,false
5,Administrative_support,15,0.0021721777096014153,0.0012003719322423291,0.064,false
5,Administrative_support,16,0.0027445963661536016,0.0011320274093851925,0.012,false
5,Administrative_support,17,0.0023039582601164297,0.0015575077730362662,0.16,false
5,Administrative_support,18,0.0015936326143254176,0.0014409753751039327,0.292,false
5,Administrative_support,19,0.002147867453097515,0.0012825308782317463,0.116,false
5,Administrative_support,20,0.0020095551166048192,0.0013375035020005343,0.172,false
5,Administrative_support,21,0.0028522209447345488,0.0012428659175596408,0.016,false
5,Administrative_support,22,0.0028905952599743456,0.0012673308862373891,0.012,false
5,Administrative_support,23,0.002959062143994034,0.0011544216178049679,0.008,false
5,Administrative_support,24,0.0032585401619874407,0.0013023700988752914,0.008,false
5,Administrative_support,25,0.002673456373851107,0.0011789596103270556,0.04,false
5,Administrative_support,26,0.0019495934017859987,0.0011476782015220146,0.096,false
5,Administrative_support,27,0.002567407925625799,0.0012175470239263286,0.028,false
5,Administrative_support,28,0.0030635249563345205,0.0012241352422060253,0.008,false
5,Administrative_support,29,0.0033928675225175686,0.0013595809481928545,0.008,false
5,Administrative_support,30,0.0028393291287921846,0.0012696824011325645,0.016,false
5,Administrative_support,31,0.002093041280803048,0.0012842879524541367,0.112,false
5,Administrative_support,32,0.0016139488468757378,0.0013079707110183795,0.204,false
5,Administrative_support,33,0.0020431549529758273,0.0013439709856817032,0.108,false
5,Administrative_support,34,0.0020313035705816123,0.001303923743532461,0.132,false
5,Administrative_support,35,0.0007858779674478357,0.0013269904900327693,0.584,false
5,Administrative_support,36,0.0009232172780818849,0.0013497622512333128,0.524,false
6,Service,0,0.003656585033551224,0.0021285673542550754,0.0,true
6,Service,1,-0.00029031591596906636,0.0018709416388912542,0.94,false
6,Service,2,-0.0014859160791769511,0.0025267814013442014,0.62,false
6,Service,3,0.0009446248893316541,0.0014874011503899821,0.564,false
6,Service,4,0.002161059237075765,0.0016235506032461326,0.128,false
6,Service,5,0.002965162791402529,0.0017811177811724325,0.04,false
6,Service,6,0.0017697953849029583,0.0013380313840843164,0.144,false
6,Service,7,0.0017819742952006814,0.0015279426408253208,0.268,false
6,Service,8,0.0013811528852936915,0.0012664834155282627,0.336,false
6,Service,9,0.0019145133239542138,0.0011918169339518955,0.14,false
6,Service,10,0.001879495440001067,0.0014138452436963712,0.188,false
6,Service,11,0.0009134006071684596,0.0020466552116768606,0.696,false
6,Service,12,0.001624042765064382,0.001593568378954522,0.372,false
6,Service,13,0.0018050481136214118,0.0014809775713446628,0.28,false
6,Service,14,0.0024231815777158118,0.0013658423224673013,0.12,false
6,Service,15,0.002932027252598303,0.0015203009752527313,0.04,false
6,Service,16,0.0027139696988799583,0.0011746504196590089,0.024,false
6,Service,17,0.0004439273204504071,0.002564511734757928,0.788,false
6,Service,18,0.0012292575935843588,0.0020535667861457515,0.524,false
6,Service,19,0.0019278893811844771,0.001547079388928228,0.236,false
6,Service,20,0.002400017341308174,0.0016145037171550276,0.184,false
6,Service,21,0.0030221027228344403,0.0015340940086459385,0.044,false
6,Service,22,0.002442161121269548,0.0014692318422829306,0.112,false
6,Service,23,0.0036013289005972235,0.0015385952498669076,0.004,false
6,Service,24,0.004392617600300225,0.0018232911050563888,0.012,false
6,Service,25,0.003453069019496175,0.0015109470557754586,0.016,false
6,Service,26,0.0027467424982399713,0.0014164785211134795,0.08,false
6,Service,27,0.004038072243657528,0.0014354071747337117,0.004,false
6,Service,28,0.003845211694229094,0.0013162265301752856,0.004,false
6,Service,29,0.0037007185754450076,0.0014169889048846114,0.004,false
6,Service,30,0.002931456514689388,0.0012878690015176249,0.016,false
6,Service,31,0.0023471326589702126,0.0012989250773863426,0.044,false
6,Service,32,0.0030616380476794726,0.0014231832238807316,0.016,false
6,Service,33,0.0031130018403012797,0.0014351416188929623,0.016,false
6,Service,34,0.0028995326857901515,0.0016123706762721937,0.06,false
6,Service,35,0.0010337378306221098,0.0022187808088277566,0.6,false
6,Service,36,0.0008708140426452331,0.00192688672527821,0.584,false
7,Farming_forestry_construction,0,0.0014490877956355324,0.0016264648060168663,0.424,false
7,Farming_forestry_construction,1,-0.002147990370649327,0.002079773597080089,0.28,false
7,Farming_forestry_construction,2,-0.00436384571485199,0.002522378956067703,0.088,false
7,Farming_forestry_construction,3,-0.0019159586834675778,0.0030004290224903626,0.536,false
7,Farming_forestry_construction,4,-0.00042161856538878176,0.003674533780051257,1.0,false
7,Farming_forestry_construction,5,0.0020408161468001996,0.003946238504417214,0.524,false
7,Farming_forestry_construction,6,0.00328972679289669,0.0034565309586283076,0.356,false
7,Farming_forestry_construction,7,0.003193826681541531,0.0033612369402857413,0.352,false
7,Farming_forestry_construction,8,0.002847595695527701,0.00308984156007838,0.432,false
7,Farming_forestry_construction,9,0.0029842330555223655,0.0032381919447576003,0.424,false
7,Farming_forestry_construction,10,0.003924679201627487,0.0030729988570357514,0.22,false
7,Farming_forestry_construction,11,0.002059931909418552,0.002823464673616971,0.564,false
7,Farming_forestry_construction,12,0.0030880974585802863,0.002985979075759791,0.364,false
7,Farming_forestry_construction,13,0.0007099012865722289,0.003104830549119931,0.836,false
7,Farming_forestry_construction,14,-0.00022783067217436152,0.0036860606107196434,0.924,false
7,Farming_forestry_construction,15,0.0009000577344321375,0.0043136611716011,0.824,false
7,Farming_forestry_construction,16,0.0024142540206475815,0.004577979920378831,0.58,false
7,Farming_forestry_construction,17,0.0042050709362847025,0.004732823983733651,0.364,false
7,Farming_forestry_construction,18,0.007469997300858013,0.004052593833269896,0.052,false
7,Farming_forestry_construction,19,0.007127033819240397,0.00365037920061112,0.032,false
7,Farming_forestry_construction,20,0.006169662957910511,0.003666429970269896,0.064,false
7,Farming_forestry_construction,21,0.006786726430450676,0.003575092893002616,0.036,false
7,Farming_forestry_construction,22,0.006464083794459656,0.0033571924092377745,0.032,false
7,Farming_forestry_construction,23,0.005215680231181805,0.003020744321485346,0.064,false
7,Farming_forestry_construction,24,0.003171581050121757,0.0031241229522409116,0.356,false
7,Farming_forestry_construction,25,0.0010264929379910095,0.0033014038521121405,0.832,false
7,Farming_forestry_construction,26,-0.0010399246429794145,0.0037453212639984488,0.744,false
7,Farming_forestry_construction,27,0.0007258790396199037,0.0039041791290205666,0.832,false
7,Farming_forestry_construction,28,0.003433972252626967,0.004363111606845983,0.424,false
7,Farming_forestry_construction,29,0.005265689414127276,0.004251890038763343,0.192,false
7,Farming_forestry_construction,30,0.0060638244304779,0.003862338589151664,0.076,false
7,Farming_forestry_construction,31,0.005236801409998515,0.003296714428521522,0.104,false
7,Farming_forestry_construction,32,0.0036443503893503646,0.003375365935316617,0.3,false
7,Farming_forestry_construction,33,0.004902394500064215,0.003395282896220132,0.132,false
7,Farming_forestry_construction,34,0.004476643538043317,0.0030113645327928505,0.14,false
7,Farming_forestry_construction,35,0.0031885768274041142,0.002744180194823065,0.248,false
7,Farming_forestry_construction,36,0.00026273947091450006,0.0027691801050436157,0.94,false
8,Precision_production_repair,0,0.001246693159402114,0.0010562266580617463,0.276,false
8,Precision_production_repair,1,-0.0004778072948484484,0.001010448774811493,0.628,false
8,Precision_production_repair,2,-0.0009718738176905068,0.0012936983650841702,0.464,false
8,Precision_production_repair,3,1.858507136061935e-6,0.0009160781920313707,1.0,false
8,Precision_production_repair,4,0.0018376800711268793,0.0011015150342344163,0.084,false
8,Precision_production_repair,5,0.001996323994474729,0.0011374215252524006,0.072,false
8,Precision_production_repair,6,0.0012726567791406216,0.0010456957663892601,0.224,false
8,Precision_production_repair,7,0.0020550257502661793,0.0013102476072906414,0.12,false
8,Precision_production_repair,8,0.0013240978584146946,0.0011945993304347939,0.312,false
8,Precision_production_repair,9,0.0019775321440832273,0.0012384199887663057,0.148,false
8,Precision_production_repair,10,0.0024073063902400405,0.001215892731070742,0.052,false
8,Precision_production_repair,11,0.0017967948005882996,0.001461560773124358,0.248,false
8,Precision_production_repair,12,0.0024407447543677093,0.001465773210853515,0.124,false
8,Precision_production_repair,13,0.0019068019129360523,0.0014235048024218064,0.196,false
8,Precision_production_repair,14,0.001574864479107796,0.0015058915483089708,0.304,false
8,Precision_production_repair,15,0.0023658033514976713,0.0015191435703934488,0.108,false
8,Precision_production_repair,16,0.002857800362989608,0.0014059923636631953,0.036,false
8,Precision_production_repair,17,0.0024848678387101057,0.0017843657909965669,0.184,false
8,Precision_production_repair,18,0.002561533319835841,0.0015948754849179935,0.104,false
8,Precision_production_repair,19,0.0027787230303865985,0.0014548346327128128,0.04,false
8,Precision_production_repair,20,0.0030515579742557593,0.0014425836422512321,0.044,false
8,Precision_production_repair,21,0.0028674382012706125,0.0012968456175065399,0.032,false
8,Precision_production_repair,22,0.0030910383411395185,0.0013338260496904687,0.016,false
8,Precision_production_repair,23,0.0032199433201424675,0.0013887185133225816,0.008,false
8,Precision_production_repair,24,0.003373247312232762,0.0014395887909114328,0.016,false
8,Precision_production_repair,25,0.002808028894710059,0.0013328778657199483,0.028,false
8,Precision_production_repair,26,0.0025172764038919313,0.0012491162824308072,0.04,false
8,Precision_production_repair,27,0.003194192401939622,0.0012889305007429445,0.012,false
8,Precision_production_repair,28,0.0036256599701432824,0.0012517565438806039,0.004,false
8,Precision_production_repair,29,0.002888736205580181,0.0012314276514037207,0.016,false
8,Precision_production_repair,30,0.002849539153623757,0.0012002150986166133,0.016,false
8,Precision_production_repair,31,0.0027100320322054903,0.0011061439792721135,0.008,false
8,Precision_production_repair,32,0.0021999245737147444,0.0011966690931140996,0.052,false
8,Precision_production_repair,33,0.0020644518363717324,0.0011654992818651499,0.072,false
8,Precision_production_repair,34,0.002535688151768484,0.0010876478653457913,0.024,false
8,Precision_production_repair,35,0.001590660258310429,0.001261322772780514,0.22,false
8,Precision_production_repair,36,0.0012792906133462288,0.0012151109636475037,0.284,false
9,Machine_operators_transport,0,0.002316453572927695,0.001289944769443583,0.072,false
9,Machine_operators_transport,1,-0.0006643553652868605,0.0013770873850463255,0.608,false
9,Machine_operators_transport,2,-0.0023211336318575944,0.0016880275299855977,0.136,false
9,Machine_operators_transport,3,0.000187698205223872,0.0018233378746628222,0.892,false
9,Machine_operators_transport,4,0.002524561374237604,0.002090338825005413,0.212,false
9,Machine_operators_transport,5,0.003591458892654261,0.0023248105491476064,0.116,false
9,Machine_operators_transport,6,0.0036286821141419093,0.0021392767650860924,0.08,false
9,Machine_operators_transport,7,0.002828311575772512,0.002142462006331155,0.224,false
9,Machine_operators_transport,8,0.0022137083277803463,0.0020803257385708694,0.34,false
9,Machine_operators_transport,9,0.00360351476633914,0.002042797729903915,0.088,false
9,Machine_operators_transport,10,0.003738039295436699,0.0021627045513914933,0.088,false
9,Machine_operators_transport,11,0.0029479588812366293,0.002287167333594684,0.204,false
9,Machine_operators_transport,12,0.0029859246889690967,0.0021645688211216246,0.22,false
9,Machine_operators_transport,13,0.002173284291217152,0.002208488484760563,0.408,false
9,Machine_operators_transport,14,0.0017074100159399233,0.00231094617739956,0.524,false
9,Machine_operators_transport,15,0.0018932315223747847,0.0026830023701188126,0.488,false
9,Machine_operators_transport,16,0.0031543616407186596,0.0027096873295917347,0.252,false
9,Machine_operators_transport,17,0.003014260775756262,0.0030846864880958117,0.296,false
9,Machine_operators_transport,18,0.0046116550277233255,0.0025812776054779793,0.076,false
9,Machine_operators_transport,19,0.0042937326760434545,0.002274374324432262,0.048,false
9,Machine_operators_transport,20,0.004122682480565817,0.002346472869548483,0.06,false
9,Machine_operators_transport,21,0.005409871310937388,0.0022837977189410904,0.012,false
9,Machine_operators_transport,22,0.00571995698598377,0.0021720408161038473,0.0,true
9,Machine_operators_transport,23,0.005781423129427606,0.0020419544694999197,0.0,true
9,Machine_operators_transport,24,0.005139461300895428,0.0021413323071314246,0.016,false
9,Machine_operators_transport,25,0.0026767370628631958,0.0019451804824529696,0.208,false
9,Machine_operators_transport,26,0.0016528121070351664,0.0021182221787483008,0.508,false
9,Machine_operators_transport,27,0.0017966302057686211,0.002319928331344504,0.456,false
9,Machine_operators_transport,28,0.0036162120190020705,0.0024437886607209425,0.144,false
9,Machine_operators_transport,29,0.0038025472044658725,0.00240760444517855,0.132,false
9,Machine_operators_transport,30,0.004313814692164463,0.002191842913579975,0.048,false
9,Machine_operators_transport,31,0.0031048484619288536,0.002015584503344826,0.136,false
9,Machine_operators_transport,32,0.0024952020341462906,0.0021002102553971027,0.26,false
9,Machine_operators_transport,33,0.0029615940515228785,0.002139809761801024,0.164,false
9,Machine_operators_transport,34,0.0030662371999184133,0.001961748718134111,0.128,false
9,Machine_operators_transport,35,0.0017316241407617,0.0020006176895235516,0.42,false
9,Machine_operators_transport,36,0.0015788846159098613,0.0019597698602242656,0.452,false
