horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0016405058468190886,0.0035375484227985017,-0.004870156523132278,0.008569629005970997,-0.0038986905365100367,0.007753591328732539,-0.001673289276060363,0.00537075648701444
1,0.0002047512472508828,0.004679557335969561,-0.00899107586747778,0.009489828927143468,-0.007299415262647286,0.007946600045499245,-0.0042366966465042805,0.004642055428769949
2,-0.002091548252856689,0.004353606689344382,-0.010161150035655611,0.007099619757582918,-0.0089074069282175,0.005671846419661612,-0.006277811281213636,0.0022607620933045042
3,0.000964046480512148,0.0039232998679248395,-0.00669148598474174,0.007986542581347508,-0.005714164812988477,0.007240080838028041,-0.0031360023411305706,0.004932179517559946
4,0.003544926471717314,0.004564384249037708,-0.005256286118494613,0.012407064688988724,-0.0041206903768548865,0.011085994551654854,-0.0012035136934296347,0.007995787083594453
5,0.0018557699652957354,0.004761727448410763,-0.006178464597228888,0.012189271617306461,-0.005581590989390147,0.01033280496888039,-0.0023023422576587825,0.006961182954741506
6,-0.00017156301855443664,0.003985033285324942,-0.008080010086608407,0.007574288827015023,-0.006494238108133953,0.006233387107248391,-0.0043141640816308,0.003686560443784806
7,0.001918303059590592,0.004417737621319098,-0.006793598140949674,0.01154736206793797,-0.0052193051285732255,0.009561131170073494,-0.002392755210380083,0.006073606266183454
8,0.001389279730962232,0.004086716696899234,-0.006289914923158165,0.009522575047664218,-0.005120538618532573,0.00837585783051975,-0.0024361087292513153,0.005596734043897206
9,0.0036308574247984286,0.0044799666821241785,-0.0064600322581961946,0.012112437897215092,-0.0041555748725823774,0.010587503707298863,-0.0010357304807240963,0.007589666723257897
10,0.003560297427848841,0.0045175254553189124,-0.005025795942112339,0.012395528434619295,-0.003723969232190697,0.011108911693690946,-0.000832822009025737,0.008076897109544776
11,-0.0020653180720885153,0.004423586039690039,-0.010687399671576888,0.0069072566416019075,-0.009383515470026107,0.005503393050267955,-0.006639229116043906,0.002133323703383679
12,-0.007812669538334937,0.004673061522245948,-0.016741549040023906,0.001181318498069375,-0.01496300656014461,0.0004089395883687964,-0.012607074637806347,-0.003177688836706863
13,0.002134371342691696,0.00470301663128845,-0.006552600572700244,0.011675929209888792,-0.005015209866641964,0.0099597247142418,-0.0023911957955469873,0.00680664709255351
14,-0.005219827751060953,0.00450494665574058,-0.014331180412692456,0.0038536110989617523,-0.013136228347522207,0.002260485044377917,-0.009870798069416,-0.0010440500719343182
15,-0.0007297135584830761,0.004203554413908474,-0.008516667133330434,0.008148099742466748,-0.006887934012618333,0.00652920407780358,-0.0049317602726272,0.003218543996494334
16,-0.004550423835555105,0.004314639828067536,-0.012599471697297217,0.00402721850313129,-0.011488850343883293,0.002296691336047755,-0.008855301760171809,-0.000311345095786094
17,-0.000523016793782397,0.004384740665468487,-0.008273056300781923,0.00883529355090026,-0.0072034142648766345,0.007165621790644721,-0.0047828900478594435,0.0038781678780163854
18,0.0010247457358440826,0.005105769909485885,-0.009110050053559457,0.011796138591064759,-0.007533470172526202,0.010105503601240537,-0.003323604640323376,0.006227153236615095
19,-0.0007464039300606512,0.00473525237013262,-0.010199815856959196,0.00896898301711858,-0.008841105332842943,0.007271886801675657,-0.00507317200603449,0.003468180521601614
20,0.0018963148808718697,0.0046982869985501855,-0.006716129514519249,0.011515636978021855,-0.005529335013005085,0.01047354269659829,-0.002329504423279253,0.007058193320246499
21,-0.0017453422427621016,0.00485481150374415,-0.01219685711518629,0.007799448633723295,-0.010142232656748445,0.0060272013223926345,-0.006489368057881519,0.002486503999950049
22,0.0011877587472779998,0.005622555182096645,-0.009217355537086191,0.013126441243380183,-0.007037689287914395,0.011151769651358437,-0.003880182136333476,0.007400145420344945
23,-0.0017598852524988058,0.00518455904761064,-0.011184993412115589,0.009033593204248864,-0.009888860425632931,0.007515804975250268,-0.006592866885145522,0.0036780454871977383
24,-0.00415189768303258,0.005249793383578654,-0.014285452113177024,0.005684685207446834,-0.012982927748234736,0.003985645851451112,-0.009664280564740214,0.0011252611338084433
25,0.00404741288864847,0.005279790671383359,-0.00561220797288974,0.014205462238117934,-0.003976166384259639,0.013253348934832916,-0.000890965486795785,0.009359587467526678
26,-0.001787401368350838,0.004599612526346999,-0.010285358306200743,0.008112124854828096,-0.008825487164541714,0.006548729880812969,-0.005814612843463981,0.003292564381779141
27,-7.458601728974623e-6,0.004688925115659441,-0.008977914272969567,0.00880955766522359,-0.00825922819781718,0.007500798161814104,-0.00445158101623228,0.004757468292457953
28,0.001039469633848461,0.0052296701285003706,-0.00848606547535902,0.011923608297388585,-0.0070877826821979266,0.009915882630616681,-0.0038635554015990993,0.00646478519075475
29,-0.0029793749073565097,0.004358682830483211,-0.01093930534271809,0.005906350271499453,-0.010046521939233777,0.004798584739320367,-0.007159247991752898,0.0012427540001051147
30,0.0032898489751800974,0.004810014880621571,-0.005817634204729036,0.013070455878730153,-0.003931642788629601,0.011358549134794064,-0.0011356663331231775,0.007977452294050629
31,7.17849105122938e-5,0.004279232307089651,-0.007747654430444438,0.008337758497096644,-0.006777619647508038,0.007215015127292053,-0.003894372296734803,0.004235296804166955
32,0.0022249730289640238,0.004641563333352574,-0.006865248712879978,0.011194864404629596,-0.005024321026429815,0.010263463907014141,-0.0020194706524240902,0.007249305030158935
33,-0.0015332117828789043,0.004573225101999696,-0.009880968453682415,0.008252415348795887,-0.008242672702838318,0.006314901541240535,-0.005633103796184609,0.003294914855631064
