horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.002820912521451704,0.0043350177489068715,-0.011536926203851064,0.005453036765859686,-0.010059236905311925,0.004690513067283064,-0.007006141399026013,0.0014420497457479163
1,-0.0025146277510109828,0.0037900247069118293,-0.01001518974240667,0.004523741260536595,-0.00834992568901137,0.0037728960695043363,-0.005932175172263795,0.0015019074099063296
2,-0.000992180973742679,0.003930434892789011,-0.008139221115366182,0.0068503874208505205,-0.007446547309190625,0.005219429667791601,-0.005119060537460857,0.002564426235874655
3,-0.00030494619656664903,0.004139881536775232,-0.008493014848269202,0.007626599106334531,-0.007289823186617732,0.006288027301464432,-0.004436413698580495,0.0036798907110737215
4,-0.003043812525433234,0.003976694486255623,-0.009992922410797377,0.005572539439597388,-0.00919157076975074,0.0035891077588603142,-0.007153665760487056,0.0007144050955754078
5,-0.0013591723866101981,0.004398100637228519,-0.009416555411513424,0.007182009415643087,-0.008410231445965614,0.006259321040217124,-0.00557126475555727,0.002906288283705011
6,-0.003315160060655164,0.0042041309960399115,-0.012035192603949457,0.0040155803940488816,-0.010485565751809148,0.0031144205608348782,-0.007955355465616728,0.0004433429074104293
7,-0.0006860664295660988,0.004109118600779584,-0.00789619545446127,0.007934546460183564,-0.006958565104120539,0.006007484452610364,-0.0043750475304551745,0.0036269358191444124
8,-0.005300385866832784,0.0040325655778852216,-0.012725414237454503,0.002272326602940569,-0.011594149257879953,0.0011437401799637796,-0.009060194479554542,-0.0012560030072826334
9,-0.003800578802743885,0.004281894090068584,-0.011711680119401366,0.004704526415743737,-0.01042073249783892,0.0035429986249368977,-0.007966139934921714,0.0009722459124130462
10,0.0009648078237357266,0.00470323160208559,-0.00793739452247643,0.010313487225845958,-0.006338709795981868,0.008466363979800978,-0.003790808564069358,0.005893150719781006
11,0.005921549342810478,0.003764589125992851,-0.00044488432447352996,0.013783651869948961,0.000665028735004082,0.012514657927505841,0.0025034068725278994,0.010180344039268782
12,0.0018479630243219947,0.004189240503245205,-0.0061344095979484325,0.009515391285719573,-0.005519702328242558,0.008700087609960099,-0.002402874700248977,0.005883148594567788
13,0.006335798825148524,0.004701669853124363,-0.0026641955506143365,0.01581251196986403,-0.001461621374689216,0.014128636165313936,0.0016589347349895926,0.011181127619509543
14,0.004800118683195423,0.004756839622308912,-0.0044332055875561,0.01369322956942034,-0.003259966543021816,0.012254045287103735,0.0001707716296586395,0.00940527973902618
15,0.0014797493324595192,0.004780131662535226,-0.007229694153213251,0.011341426392696667,-0.006119238609541434,0.009805769790975903,-0.003049531429265044,0.006409013037671069
16,-0.001980328409873003,0.004572616982393807,-0.01148542811332415,0.00663402417869444,-0.009056151110320987,0.005249107593246742,-0.006415479919274996,0.0021154683880283405
17,0.00012263822426230266,0.003960917024744119,-0.007199241416372893,0.008361369023169597,-0.005782460930469291,0.007047096611171198,-0.0036499774077290857,0.004264909423485188
18,0.0008428326822286906,0.005003219988199517,-0.008926726533996933,0.010601062814289625,-0.008005433480112206,0.009317119155459786,-0.00429287115008916,0.005598645789297069
19,0.0003780446138749067,0.0053013680283548,-0.010144189309831388,0.010601630060466355,-0.008001812970873757,0.009697095100988814,-0.0048774173157308575,0.0056683262889824105
20,0.00038404863402588074,0.0049360314606055515,-0.008123602257127337,0.009856105733521435,-0.007040421484127738,0.008179073163535222,-0.004355601374539881,0.005460339563788262
21,-0.0027196131592841155,0.004627045783427779,-0.011716302336775532,0.006453166083719723,-0.010413309676013678,0.004853871256070814,-0.007235630504107068,0.0020809429341316914
22,0.0014109967645254224,0.004999181137085404,-0.007405477134752393,0.012199914462478992,-0.006218708699338726,0.009672026842345013,-0.0032837611855509137,0.006683117513469394
23,-0.002518321845425649,0.004451360495458369,-0.011172718131057153,0.005559138713572826,-0.009828907802373905,0.004637025411478298,-0.006672224771907532,0.002282465074545744
24,0.007116988258495474,0.004387320527199779,-0.0014266641723381128,0.015815787613642444,0.0005703830807808494,0.014550452260706897,0.002924940202021821,0.011578620433136242
25,0.004246190017984932,0.004651439720959916,-0.003588352962497903,0.013524095981032942,-0.0028273222969226863,0.012212151467360502,-0.0002892923724746255,0.009030835668757281
26,-0.0013862631128618832,0.004430141860597803,-0.010787273428275615,0.0071700502495421516,-0.008636305242044234,0.00606268916111488,-0.0054557644707318685,0.0030697630352647136
27,-0.0016020741026319411,0.004266344315333871,-0.010027220409782756,0.007305667850438664,-0.00795845029521771,0.006123180619778959,-0.005492723084677562,0.0029171371428778564
28,-0.0021667671567976855,0.004652831483990921,-0.011281589754539604,0.007532350257161294,-0.009668145910478399,0.006139826801161344,-0.006567732348858619,0.002326594537574189
29,0.0014453709685525594,0.004310787153783948,-0.006910019408482392,0.009884936928194013,-0.005453589500536059,0.008540270916418482,-0.002628877247600256,0.006469288481277412
30,-0.00415289695449571,0.004609363595653876,-0.013183002530603881,0.005891219561737514,-0.011314111707674233,0.004319826511989662,-0.008067782369441135,0.0007251511822716414
31,0.000999110102072681,0.00507849508254146,-0.008883269719305184,0.010761878891873532,-0.006963460355893036,0.009249506241384554,-0.0041083726071832975,0.005906344438298326
32,0.001167058591788646,0.004411982242170483,-0.006959660536242701,0.009861963687174305,-0.005188932984995763,0.00807961074267728,-0.0026252215621658135,0.005746707156979898
