ind_group,ind_label,horizon,beta_abs,theta,boot_se,p_value,bh_reject
1,Agriculture_forestry_fishing,24,-0.013644058940081184,NaN,0.008217953219642263,0.084,false
1,Agriculture_forestry_fishing,25,-0.0169796204380196,NaN,0.007539152628021544,0.016,false
1,Agriculture_forestry_fishing,26,-0.017090406051203082,NaN,0.008855900529309676,0.064,false
1,Agriculture_forestry_fishing,27,-0.020032445413460217,NaN,0.00816323428999715,0.012,false
1,Agriculture_forestry_fishing,28,-0.018238603363124044,NaN,0.008516711526105654,0.036,false
1,Agriculture_forestry_fishing,29,-0.009343245432697633,NaN,0.008771476104400001,0.308,false
1,Agriculture_forestry_fishing,30,-0.014921600851303028,NaN,0.009250798689527483,0.112,false
1,Agriculture_forestry_fishing,31,-0.03127945262989306,NaN,0.008400887669008114,0.0,true
1,Agriculture_forestry_fishing,32,-0.013356904124567028,NaN,0.009681631082957883,0.172,false
1,Agriculture_forestry_fishing,33,-0.009658028972198156,NaN,0.010396230458256038,0.384,false
1,Agriculture_forestry_fishing,34,-0.014762101168608476,NaN,0.008754587777033007,0.096,false
1,Agriculture_forestry_fishing,35,-0.012178612893023175,NaN,0.00880136147324436,0.172,false
1,Agriculture_forestry_fishing,36,-0.007167568215565493,NaN,0.008149638335523929,0.412,false
2,Mining,0,-0.015033385795915219,NaN,0.011734934854969922,0.168,false
2,Mining,1,0.01725496627755032,NaN,0.013643920380626152,0.208,false
2,Mining,2,0.001062225797900304,NaN,0.011704779815256739,0.912,false
2,Mining,3,-0.021491416588938484,NaN,0.013250835441580403,0.132,false
2,Mining,4,-0.00831643709641136,NaN,0.013490875462802816,0.524,false
2,Mining,5,-0.0006682128268238149,NaN,0.012353933979444095,0.9,false
2,Mining,6,-0.0055368134295074155,NaN,0.015029130730553102,0.74,false
2,Mining,7,-0.0016354718058187066,NaN,0.011851874641033513,0.836,false
2,Mining,8,-0.009657521877533241,NaN,0.01186974451322269,0.392,false
2,Mining,9,-0.0069860378467152436,NaN,0.013414091569874607,0.512,false
2,Mining,10,-0.0003110464293118071,NaN,0.012082621310234474,0.972,false
2,Mining,11,0.012697096246825988,NaN,0.011414793787085497,0.244,false
2,Mining,12,0.0033829005414020563,NaN,0.011746487236726378,0.748,false
2,Mining,13,0.0008914764378916964,NaN,0.012398757373306035,0.972,false
2,Mining,14,0.010451218790931036,NaN,0.011650652722208965,0.376,false
2,Mining,15,-0.027562533746963578,NaN,0.010807384846927013,0.008,false
2,Mining,16,0.0014023960722036983,NaN,0.012158758012832852,0.888,false
2,Mining,17,0.0036574822119030395,NaN,0.01288092445101826,0.824,false
2,Mining,18,0.005144474301913207,NaN,0.01225524060249403,0.708,false
2,Mining,19,-0.010027579702227483,NaN,0.012699082067162944,0.404,false
2,Mining,20,-0.009812111867966178,NaN,0.012788457320017307,0.38,false
2,Mining,21,-0.015290219556740888,NaN,0.013795736084873528,0.244,false
2,Mining,22,-0.0032938828561463154,NaN,0.013110349528434437,0.868,false
2,Mining,23,-0.007923942398879898,NaN,0.012809070250595831,0.576,false
2,Mining,24,-0.015353015109645684,NaN,0.013488600439125429,0.276,false
2,Mining,25,-0.011224503197007855,NaN,0.012225350616287938,0.384,false
2,Mining,26,-0.00233769284896253,NaN,0.010936800912260564,0.812,false
2,Mining,27,-0.009346092573733865,NaN,0.01332998083988576,0.48,false
2,Mining,28,0.007530988279259232,NaN,0.01181271487992672,0.456,false
2,Mining,29,-0.006783524908921185,NaN,0.014860886619501879,0.612,false
2,Mining,30,-0.022966457658039847,NaN,0.015334171508225133,0.152,false
2,Mining,31,-0.005718973628978148,NaN,0.013441533435908749,0.64,false
2,Mining,32,-0.009023180200801997,NaN,0.013737929300753687,0.52,false
2,Mining,33,-0.02658905465952835,NaN,0.01305271865898155,0.048,false
2,Mining,34,-0.002850565129734176,NaN,0.013572828172231126,0.824,false
2,Mining,35,-0.017185856184343096,NaN,0.015099304246382558,0.252,false
2,Mining,36,-0.013777128868064318,NaN,0.012991138518967656,0.252,false
3,Construction,0,-0.0029015824239787065,NaN,0.004329402012567603,0.508,false
3,Construction,1,-0.001612770796622486,NaN,0.005258509689915079,0.696,false
3,Construction,2,0.003016877247385124,NaN,0.004176147501860678,0.484,false
3,Construction,3,0.00031128657986091533,NaN,0.0043297141528256715,0.98,false
3,Construction,4,-0.006072373330176681,NaN,0.005548736460655474,0.308,false
3,Construction,5,-0.0006708826181549019,NaN,0.005505873180602057,0.872,false
3,Construction,6,0.005351571303459385,NaN,0.004911011923557201,0.268,false
3,Construction,7,0.004237328173456618,NaN,0.004584025709564294,0.348,false
3,Construction,8,0.004869981065457975,NaN,0.00493165782779138,0.352,false
3,Construction,9,-0.004881724472056939,NaN,0.005434187338121231,0.436,false
3,Construction,10,0.001644277407728495,NaN,0.005432833932355378,0.748,false
3,Construction,11,0.0037272073530141424,NaN,0.004609681176865851,0.444,false
3,Construction,12,0.0013024342642024456,NaN,0.005105927594879085,0.784,false
3,Construction,13,0.0003617678346748857,NaN,0.0054984598933267214,0.992,false
3,Construction,14,0.0003846765290896921,NaN,0.0046969681984103066,0.872,false
3,Construction,15,-0.0035184628761273794,NaN,0.005521010489500795,0.536,false
3,Construction,16,-0.003742530453983738,NaN,0.005856942580895105,0.588,false
3,Construction,17,-0.005141661940145824,NaN,0.00580669502844228,0.356,false
3,Construction,18,0.005414478334477517,NaN,0.005288407159772708,0.308,false
3,Construction,19,0.0020773970038542836,NaN,0.005525181554715133,0.724,false
3,Construction,20,0.009761693672926702,NaN,0.005568478460955936,0.096,false
3,Construction,21,-0.0010916035300914573,NaN,0.0054063559312085945,0.844,false
3,Construction,22,0.002271652354791843,NaN,0.0058399373063604786,0.668,false
3,Construction,23,-0.003073708024462365,NaN,0.005296565498321979,0.52,false
3,Construction,24,0.005149790243025273,NaN,0.005218994084050654,0.352,false
3,Construction,25,-0.00747579702152303,NaN,0.0058073925795642115,0.188,false
3,Construction,26,-0.007412595094365183,NaN,0.004993670165181118,0.12,false
3,Construction,27,0.00020158588440314604,NaN,0.004696551696717035,0.952,false
3,Construction,28,-0.0019726158277572976,NaN,0.006238941324853408,0.768,false
3,Construction,29,-0.0019056211958840396,NaN,0.005448487496508411,0.744,false
3,Construction,30,-0.0033150976918093354,NaN,0.005422984999433615,0.52,false
3,Construction,31,-0.005519161428685985,NaN,0.00599407043350376,0.404,false
3,Construction,32,0.0012946711361484984,NaN,0.00489926341546457,0.772,false
3,Construction,33,-0.003378672390703325,NaN,0.00598123415874222,0.588,false
3,Construction,34,-0.0031791349482287947,NaN,0.0055337169050478415,0.548,false
3,Construction,35,-0.007552402791306856,NaN,0.00537007427650807,0.184,false
3,Construction,36,-0.005270032372997371,NaN,0.006002862168595344,0.356,false
4,Manufacturing_nondurable,0,-0.002655032829508332,NaN,0.004655581167006231,0.608,false
4,Manufacturing_nondurable,1,-0.01088930993913326,NaN,0.00515340637998372,0.04,false
4,Manufacturing_nondurable,2,0.00023774489131707204,NaN,0.004940222017744417,0.912,false
4,Manufacturing_nondurable,3,-0.0015795604202232785,NaN,0.005008907193784238,0.704,false
4,Manufacturing_nondurable,4,0.0017281621393906124,NaN,0.005405085225716887,0.784,false
4,Manufacturing_nondurable,5,0.0003221329812192546,NaN,0.005288295920001974,1.0,false
4,Manufacturing_nondurable,6,0.002129702764674173,NaN,0.005943675062452283,0.728,false
4,Manufacturing_nondurable,7,-0.0007615165700247962,NaN,0.004337618499087403,0.924,false
4,Manufacturing_nondurable,8,0.00016080303563676134,NaN,0.005484302021767788,0.888,false
4,Manufacturing_nondurable,9,-0.005513635949619895,NaN,0.005620185654944357,0.364,false
4,Manufacturing_nondurable,10,-0.009810489233058902,NaN,0.005508338377355815,0.068,false
4,Manufacturing_nondurable,11,0.0024642059667217037,NaN,0.004949273866601566,0.636,false
4,Manufacturing_nondurable,12,-0.0019444018732649637,NaN,0.005116273834272639,0.716,false
4,Manufacturing_nondurable,13,-0.004545675992752621,NaN,0.005575236933939628,0.388,false
4,Manufacturing_nondurable,14,-0.0029463423432988423,NaN,0.005393119426254387,0.644,false
4,Manufacturing_nondurable,15,-0.003764561047249054,NaN,0.004989421881707248,0.456,false
4,Manufacturing_nondurable,16,-0.00030406732498637477,NaN,0.005826388291423297,1.0,false
4,Manufacturing_nondurable,17,-0.004152891253439023,NaN,0.005451555313449364,0.388,false
4,Manufacturing_nondurable,18,-0.001891009878917109,NaN,0.005761514618820571,0.728,false
4,Manufacturing_nondurable,19,-0.0027563160725384943,NaN,0.0060560348245879735,0.716,false
4,Manufacturing_nondurable,20,-0.005727850557968253,NaN,0.005893414447033221,0.328,false
4,Manufacturing_nondurable,21,-0.0062771088419172425,NaN,0.005402879516876995,0.252,false
4,Manufacturing_nondurable,22,0.0010742692468221362,NaN,0.005381431491872532,0.784,false
4,Manufacturing_nondurable,23,-0.0036119871226225854,NaN,0.006267669340750059,0.576,false
4,Manufacturing_nondurable,24,0.0008247210561198797,NaN,0.005778969566357092,0.936,false
4,Manufacturing_nondurable,25,-0.007477937890776378,NaN,0.005335929372843038,0.148,false
4,Manufacturing_nondurable,26,-0.0027174580468094242,NaN,0.005423562590583269,0.628,false
4,Manufacturing_nondurable,27,-6.801399626397178e-5,NaN,0.005067638577497022,1.0,false
4,Manufacturing_nondurable,28,-0.0030764644822664704,NaN,0.005672706044855374,0.596,false
4,Manufacturing_nondurable,29,-0.0070177400073119164,NaN,0.005055382934355144,0.164,false
4,Manufacturing_nondurable,30,-0.0035347877083083436,NaN,0.006650763621613044,0.544,false
4,Manufacturing_nondurable,31,-0.006254671817144168,NaN,0.00569153226752485,0.296,false
4,Manufacturing_nondurable,32,-0.0025027990942095577,NaN,0.005063523202829065,0.62,false
4,Manufacturing_nondurable,33,0.0024739023743342746,NaN,0.00640928023125585,0.664,false
4,Manufacturing_nondurable,34,-0.008884798159695785,NaN,0.006058776892871705,0.172,false
4,Manufacturing_nondurable,35,-0.012121203872316825,NaN,0.006440680089164158,0.104,false
4,Manufacturing_nondurable,36,-0.007317320569641513,NaN,0.005886809807665352,0.272,false
5,Manufacturing_durable,0,0.0017804522470082258,NaN,0.0035787825118864924,0.628,false
5,Manufacturing_durable,1,0.0002839046084718613,NaN,0.004697276613852145,0.924,false
5,Manufacturing_durable,2,-0.001972662073224642,NaN,0.004336240970066453,0.656,false
5,Manufacturing_durable,3,0.001101923195506334,NaN,0.003899259597982666,0.816,false
5,Manufacturing_durable,4,0.0037467370604050993,NaN,0.0045511978228839935,0.424,false
5,Manufacturing_durable,5,0.0020518450934091746,NaN,0.0047622591407158925,0.608,false
5,Manufacturing_durable,6,2.991050906937363e-5,NaN,0.003976242257802118,0.996,false
5,Manufacturing_durable,7,0.0021470778109915693,NaN,0.0044025700944577755,0.604,false
5,Manufacturing_durable,8,0.001691053606882745,NaN,0.004065901392058259,0.716,false
5,Manufacturing_durable,9,0.003986437804780999,NaN,0.004474774084948742,0.376,false
5,Manufacturing_durable,10,0.003939407494796253,NaN,0.004518675656310166,0.372,false
5,Manufacturing_durable,11,-0.0017197287373385238,NaN,0.004466932820977544,0.668,false
5,Manufacturing_durable,12,-0.007510390375554413,NaN,0.004677743943220649,0.136,false
5,Manufacturing_durable,13,0.002467953356727141,NaN,0.004723832407507692,0.584,false
5,Manufacturing_durable,14,-0.00488903881550982,NaN,0.004491026178938248,0.26,false
5,Manufacturing_durable,15,-0.0003603071459207216,NaN,0.004201214114300942,0.912,false
5,Manufacturing_durable,16,-0.004166277651657097,NaN,0.004265629659408757,0.324,false
5,Manufacturing_durable,17,-0.0001355987536776148,NaN,0.004288419666607649,0.972,false
5,Manufacturing_durable,18,0.0014325189374460657,NaN,0.005145059821166341,0.748,false
5,Manufacturing_durable,19,-0.0003217469293216709,NaN,0.00477690115466995,0.92,false
5,Manufacturing_durable,20,0.0022772622315233295,NaN,0.004583380711246244,0.604,false
5,Manufacturing_durable,21,-0.001381281735486443,NaN,0.00487304705578422,0.768,false
5,Manufacturing_durable,22,0.0014660080130471313,NaN,0.005578991052264434,0.776,false
5,Manufacturing_durable,23,-0.0015474194032447707,NaN,0.005265415094454145,0.816,false
5,Manufacturing_durable,24,-0.004034073729312373,NaN,0.0052271671351111215,0.424,false
5,Manufacturing_durable,25,0.004105489305216951,NaN,0.005239080656635135,0.424,false
5,Manufacturing_durable,26,-0.001802691019248348,NaN,0.0045541311429063884,0.792,false
5,Manufacturing_durable,27,-8.825623140639385e-5,NaN,0.004737352676521383,0.936,false
5,Manufacturing_durable,28,0.0009046833417093343,NaN,0.005217885712170104,0.888,false
5,Manufacturing_durable,29,-0.0032008396186156544,NaN,0.0044080296446475705,0.46,false
5,Manufacturing_durable,30,0.003040802496595684,NaN,0.004851332522424201,0.512,false
5,Manufacturing_durable,31,-0.00030439337277217296,NaN,0.004306316419592988,0.864,false
5,Manufacturing_durable,32,0.0018291509683134623,NaN,0.004513316255637167,0.652,false
5,Manufacturing_durable,33,-0.001995342125261376,NaN,0.004573532715442311,0.652,false
5,Manufacturing_durable,34,-0.005477520968120941,NaN,0.004530712913601337,0.24,false
5,Manufacturing_durable,35,-0.0059303215745280125,NaN,0.004255855331174312,0.172,false
5,Manufacturing_durable,36,-0.008381908729136621,NaN,0.004889611155515087,0.08,false
6,Transportation_utilities,0,-0.0024621891093757928,NaN,0.003877569882638155,0.532,false
6,Transportation_utilities,1,-0.00247823442232651,NaN,0.003798419647206458,0.528,false
6,Transportation_utilities,2,-0.0009057734216473479,NaN,0.003929594305075702,0.78,false
6,Transportation_utilities,3,-0.00020301439316569022,NaN,0.004131766227330227,0.916,false
6,Transportation_utilities,4,-0.002888294124033249,NaN,0.003967255197741675,0.452,false
6,Transportation_utilities,5,-0.0012022108228462536,NaN,0.0043869441166839536,0.824,false
6,Transportation_utilities,6,-0.0031784434618044,NaN,0.004131794367468282,0.388,false
6,Transportation_utilities,7,-0.0005055704945088262,NaN,0.0040810932001658735,0.948,false
6,Transportation_utilities,8,-0.005045127608013715,NaN,0.003960542761764305,0.188,false
6,Transportation_utilities,9,-0.003465596102093827,NaN,0.004204394807963869,0.456,false
6,Transportation_utilities,10,0.001306866579212642,NaN,0.004622402850532101,0.788,false
6,Transportation_utilities,11,0.00619889766236829,NaN,0.003717288906732014,0.056,false
6,Transportation_utilities,12,0.002102531143801529,NaN,0.004169781361446587,0.592,false
6,Transportation_utilities,13,0.006588492561287522,NaN,0.004660545352887911,0.168,false
6,Transportation_utilities,14,0.005044765619099047,NaN,0.0047324208695833665,0.296,false
6,Transportation_utilities,15,0.0017063013482918235,NaN,0.00473915288179982,0.716,false
6,Transportation_utilities,16,-0.0017135499350251148,NaN,0.004564356155328249,0.636,false
6,Transportation_utilities,17,0.0003926567507398887,NaN,0.003909482562596633,0.96,false
6,Transportation_utilities,18,0.001100009212930585,NaN,0.004960847136383284,0.748,false
6,Transportation_utilities,19,0.0005535689241594357,NaN,0.0052783703836691495,0.904,false
6,Transportation_utilities,20,0.0005100630296556346,NaN,0.0047725319448130455,0.892,false
6,Transportation_utilities,21,-0.0026113146403374554,NaN,0.004573950508145138,0.58,false
6,Transportation_utilities,22,0.001389891762648929,NaN,0.004938710829501537,0.772,false
6,Transportation_utilities,23,-0.0025542812346080073,NaN,0.004407705934471975,0.572,false
6,Transportation_utilities,24,0.006979519153578399,NaN,0.004248678946829051,0.076,false
6,Transportation_utilities,25,0.004002297638629447,NaN,0.004577492233016729,0.388,false
6,Transportation_utilities,26,-0.0017063283682291386,NaN,0.00437428232588549,0.716,false
6,Transportation_utilities,27,-0.001895660017348079,NaN,0.004312294343776771,0.66,false
6,Transportation_utilities,28,-0.002520378050890275,NaN,0.004713082026595034,0.572,false
6,Transportation_utilities,29,0.0009778893819230561,NaN,0.004166946314037796,0.78,false
6,Transportation_utilities,30,-0.004579994012038476,NaN,0.004440778438089671,0.324,false
6,Transportation_utilities,31,0.0005418085631426146,NaN,0.005000053611599101,0.868,false
6,Transportation_utilities,32,0.0007065342012293082,NaN,0.004316897935864814,0.84,false
6,Transportation_utilities,33,0.002890260766698675,NaN,0.004846251384181925,0.564,false
6,Transportation_utilities,34,-0.001967645374162723,NaN,0.0049493266038163905,0.7,false
6,Transportation_utilities,35,-0.0060550149503758545,NaN,0.004234420216569096,0.196,false
6,Transportation_utilities,36,-0.004855148678818711,NaN,0.00460348149130412,0.34,false
7,Wholesale_trade,0,-0.0011910187901977988,NaN,0.004908350063708717,0.776,false
7,Wholesale_trade,1,-0.007178299957766242,NaN,0.005505210411565361,0.184,false
7,Wholesale_trade,2,-0.002193797457689753,NaN,0.00583260699629938,0.732,false
7,Wholesale_trade,3,-0.007563088505944565,NaN,0.006381615326245012,0.248,false
7,Wholesale_trade,4,-0.0009355044679790876,NaN,0.005829229825652839,0.904,false
7,Wholesale_trade,5,-0.012780165379288397,NaN,0.005940761720147186,0.036,false
7,Wholesale_trade,6,-0.005112152245080605,NaN,0.006420045841533638,0.396,false
7,Wholesale_trade,7,-0.006104437652037802,NaN,0.006655784775327927,0.36,false
7,Wholesale_trade,8,-0.005127476256049069,NaN,0.0065066771344198015,0.4,false
7,Wholesale_trade,9,-0.0011179501723368502,NaN,0.006130456430390078,0.896,false
7,Wholesale_trade,10,-0.004459210163740149,NaN,0.006517560179479459,0.468,false
7,Wholesale_trade,11,0.010937167532744955,NaN,0.006689481304131529,0.052,false
7,Wholesale_trade,12,-0.006154293348536381,NaN,0.006283748465034335,0.336,false
7,Wholesale_trade,13,0.00020313239847125463,NaN,0.006066316864978147,1.0,false
7,Wholesale_trade,14,0.005674580394297302,NaN,0.006470946277227993,0.384,false
7,Wholesale_trade,15,0.007358411831671886,NaN,0.006342413373130516,0.208,false
7,Wholesale_trade,16,-0.0060688171861741245,NaN,0.006466489258935562,0.408,false
7,Wholesale_trade,17,-0.007397421738767732,NaN,0.006380456573254923,0.28,false
7,Wholesale_trade,18,0.0013829257735937686,NaN,0.006270012279468458,0.844,false
7,Wholesale_trade,19,-0.008020664852232491,NaN,0.006038684136517654,0.228,false
7,Wholesale_trade,20,-0.0006652279956602385,NaN,0.006386448854062631,0.924,false
7,Wholesale_trade,21,0.00454291982509707,NaN,0.006400914094271447,0.448,false
7,Wholesale_trade,22,-0.0008489812349403696,NaN,0.0072538949249564165,0.988,false
7,Wholesale_trade,23,-0.00987826296324031,NaN,0.00733417956268953,0.228,false
7,Wholesale_trade,24,4.739329954422715e-5,NaN,0.007112184325018972,1.0,false
7,Wholesale_trade,25,-0.003270428802492015,NaN,0.0068964308632232475,0.628,false
7,Wholesale_trade,26,-0.009340385780294096,NaN,0.007491465720372528,0.2,false
7,Wholesale_trade,27,-0.0038931077131780633,NaN,0.006810679055511093,0.584,false
7,Wholesale_trade,28,-0.003371971461274368,NaN,0.006966482986650677,0.664,false
7,Wholesale_trade,29,0.007877916965177898,NaN,0.007196163021890359,0.288,false
7,Wholesale_trade,30,-0.006177043003170379,NaN,0.006698092736854538,0.368,false
7,Wholesale_trade,31,-0.00840734094250209,NaN,0.006682217137280805,0.236,false
7,Wholesale_trade,32,0.0025012466481875058,NaN,0.006746559911706898,0.648,false
7,Wholesale_trade,33,-0.007340806425067649,NaN,0.007206636149749759,0.38,false
7,Wholesale_trade,34,-0.004842659818434704,NaN,0.008002920303095006,0.576,false
7,Wholesale_trade,35,-0.005893634528494041,NaN,0.007187846203251318,0.472,false
7,Wholesale_trade,36,0.003363692249730496,NaN,0.00604168382856221,0.536,false
8,Retail_trade,0,-0.0002740771336143905,NaN,0.0031736617581034268,0.884,false
8,Retail_trade,1,-0.007708832500160983,NaN,0.003322967423727865,0.02,false
8,Retail_trade,2,-0.0038411630655951863,NaN,0.003636729265510563,0.336,false
8,Retail_trade,3,-0.00245177067424607,NaN,0.003238066980520884,0.412,false
8,Retail_trade,4,-0.004141335205229806,NaN,0.0038162329422989742,0.264,false
8,Retail_trade,5,-0.00510005010173117,NaN,0.003117588166620688,0.068,false
8,Retail_trade,6,-0.0026377228425097684,NaN,0.0034012889089014907,0.456,false
8,Retail_trade,7,0.003998411465486131,NaN,0.003339447250724848,0.196,false
8,Retail_trade,8,-0.0037895012982341126,NaN,0.003005943754161268,0.2,false
8,Retail_trade,9,-0.005331182679456563,NaN,0.003997539353032683,0.176,false
8,Retail_trade,10,-0.005886577007262243,NaN,0.003475024857659542,0.072,false
8,Retail_trade,11,-0.001743781690975611,NaN,0.004000529303230247,0.672,false
8,Retail_trade,12,-0.006236155498704068,NaN,0.004496808188834612,0.144,false
8,Retail_trade,13,-0.008168145580355382,NaN,0.0039866119237871155,0.036,false
8,Retail_trade,14,-0.004889565554249149,NaN,0.0042423389826268705,0.228,false
8,Retail_trade,15,-0.002628258570647964,NaN,0.004411928208284791,0.512,false
8,Retail_trade,16,-0.006635160995071947,NaN,0.005449126587078297,0.192,false
8,Retail_trade,17,-0.0023636555159808584,NaN,0.004513600678681715,0.616,false
8,Retail_trade,18,-0.0004302181637871047,NaN,0.004508644834043405,0.856,false
8,Retail_trade,19,-0.0002238421030707917,NaN,0.0048457742525146955,0.94,false
8,Retail_trade,20,-0.0057027856192208,NaN,0.004300404481327391,0.172,false
8,Retail_trade,21,-0.006961308112066215,NaN,0.005743818513415726,0.18,false
8,Retail_trade,22,-0.009933074394006485,NaN,0.0046367460269087606,0.044,false
8,Retail_trade,23,-0.008335640487513684,NaN,0.004844601179961722,0.072,false
8,Retail_trade,24,-0.0051482629077231135,NaN,0.004970318728653709,0.32,false
8,Retail_trade,25,-0.009313111763498931,NaN,0.004856168114770422,0.044,false
8,Retail_trade,26,-0.007235055506856865,NaN,0.0052511672347281615,0.136,false
8,Retail_trade,27,-0.009600749008000438,NaN,0.00499054331440554,0.02,false
8,Retail_trade,28,-0.0011879058222132807,NaN,0.0055920655371849955,0.784,false
8,Retail_trade,29,-0.010426667031852892,NaN,0.005871354924610574,0.076,false
8,Retail_trade,30,-0.0050589719687822625,NaN,0.005940140906863465,0.38,false
8,Retail_trade,31,-0.007366991036876734,NaN,0.00554629428907176,0.188,false
8,Retail_trade,32,-0.00599651699154412,NaN,0.0059778372631782446,0.26,false
8,Retail_trade,33,-0.007428067612534643,NaN,0.006277582948183021,0.256,false
8,Retail_trade,34,-0.009834904739283648,NaN,0.005970888210093983,0.096,false
8,Retail_trade,35,-0.01021108340936257,NaN,0.00665690681411409,0.116,false
8,Retail_trade,36,-0.008733373937313908,NaN,0.006060284071541341,0.164,false
9,Finance_insurance_realestate,0,-0.0036533585278027796,NaN,0.004878308286775577,0.472,false
9,Finance_insurance_realestate,1,-0.0074636463905651765,NaN,0.004615727652315684,0.08,false
9,Finance_insurance_realestate,2,-0.005210807306779133,NaN,0.005003956747433052,0.324,false
9,Finance_insurance_realestate,3,-0.0016082544076804319,NaN,0.00430782866624311,0.728,false
9,Finance_insurance_realestate,4,-0.008507647272293922,NaN,0.004364899523437156,0.06,false
9,Finance_insurance_realestate,5,-0.002400455377609044,NaN,0.0054147926121381855,0.66,false
9,Finance_insurance_realestate,6,7.716925704714025e-6,NaN,0.00451236252413088,1.0,false
9,Finance_insurance_realestate,7,-0.006519405462209742,NaN,0.0036272691341414994,0.096,false
9,Finance_insurance_realestate,8,-0.0010624503819405397,NaN,0.004903948330101387,0.808,false
9,Finance_insurance_realestate,9,-0.0015737177718023628,NaN,0.00478107068195158,0.724,false
9,Finance_insurance_realestate,10,0.0008055744699008976,NaN,0.004999082178445478,0.8,false
9,Finance_insurance_realestate,11,-0.0035867634031156435,NaN,0.0038819323287392726,0.348,false
9,Finance_insurance_realestate,12,0.002002496532739631,NaN,0.0040535983099971645,0.66,false
9,Finance_insurance_realestate,13,-0.005766990328229694,NaN,0.004617303360806471,0.22,false
9,Finance_insurance_realestate,14,-0.0069157111297308066,NaN,0.00497244134438078,0.14,false
9,Finance_insurance_realestate,15,-0.007221414153548753,NaN,0.004974312920421589,0.188,false
9,Finance_insurance_realestate,16,-0.006752350874454165,NaN,0.005482269561603893,0.204,false
9,Finance_insurance_realestate,17,-0.009148266702129712,NaN,0.0047499885885665585,0.044,false
9,Finance_insurance_realestate,18,-0.001453035558338121,NaN,0.00496976463369731,0.728,false
9,Finance_insurance_realestate,19,-0.00383689817043022,NaN,0.005043055338465274,0.464,false
9,Finance_insurance_realestate,20,-0.0044813751213028,NaN,0.004809204784713429,0.384,false
9,Finance_insurance_realestate,21,-0.0009746918165528065,NaN,0.004997458253506019,0.844,false
9,Finance_insurance_realestate,22,-0.0034499456757332175,NaN,0.005524622961859263,0.564,false
9,Finance_insurance_realestate,23,-0.01012246456849326,NaN,0.004257465478492208,0.012,false
9,Finance_insurance_realestate,24,-0.00015297963482361222,NaN,0.003762343933527055,1.0,false
9,Finance_insurance_realestate,25,-4.1363162547574606e-5,NaN,0.004847553539015012,0.988,false
9,Finance_insurance_realestate,26,0.0014721803759964874,NaN,0.0044073510538251166,0.76,false
9,Finance_insurance_realestate,27,-0.005619380230014144,NaN,0.005104979921513348,0.252,false
9,Finance_insurance_realestate,28,-0.00859518935198396,NaN,0.005356858889069342,0.072,false
9,Finance_insurance_realestate,29,-0.002477056611860568,NaN,0.00510690300470285,0.676,false
9,Finance_insurance_realestate,30,-0.005737389399351773,NaN,0.004711996893201612,0.248,false
9,Finance_insurance_realestate,31,-0.0068331388787289124,NaN,0.004585222666828706,0.148,false
9,Finance_insurance_realestate,32,-0.009006303391052448,NaN,0.005668942052958739,0.1,false
