horizon,coef_name,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,shock_g1,0.0038526639025109537,0.006336196168467512,-0.003786452096814784,0.010993009173401753,-0.00042927444360467285,0.008414901950509006
0,shock_g2,-0.011264978555898253,0.0069501470683655244,-0.019463740366027174,-0.0020445935449053924,-0.016540643199107617,-0.005368980773906984
0,shock_g3,-0.005471673461052427,0.03290962895249426,-0.09906245618127628,0.08805041428472377,-0.05534457007690277,0.02921457392435744
0,shock_g4,0.02139098028412145,0.02163227879149484,-0.009827822016843998,0.04711017046807658,0.003561190607980349,0.03657231837498353
0,shock_g5,-0.0033069183910910045,0.008061787467711034,-0.012677869037057359,0.007770730370069501,-0.008734810697690722,0.0035960899151488497
0,shock_g8,0.00615396777350202,0.006077061463757032,-0.001655657946342706,0.013531918916952058,0.0020231716466981237,0.010662241287149318
0,shock_g9,-0.005479914366057449,0.004744515346466844,-0.012734390680169336,9.524290969401081e-5,-0.009978824981598241,-0.002117511347797652
0,shock_lag1,-0.005271537845951575,0.0038801089799350417,-0.010316787350945513,-0.0001793655110949345,-0.008129420373558493,-0.0019607074118526517
0,ylag1,0.13342353184588915,0.029794404257227698,0.09905326453278902,0.1726625514598315,0.11839317427334524,0.1605191671506352
0,log_oil_lag1,-0.027844152069660354,0.00987167063984177,-0.03973342767196788,-0.01699023854698526,-0.036217331894864015,-0.02187081103820133
0,ffr_lag1,0.006457472776868233,0.003982805710133454,0.0013197177996249043,0.011561971204446382,0.0034665824506604033,0.009516776585648867
0,cpi_lag1,0.0002107763309035555,0.00017234720912628863,-6.587767750356599e-6,0.0004684491952674565,9.47778721011696e-5,0.00035743883193463345
0,indpro_lag1,0.0021350655191112408,0.0005288275393006862,0.0014293987162764307,0.0027211918452974314,0.0017156240248609258,0.0025236094353132807
0,t10y3m_lag1,0.006635626798169862,0.00682661939714344,-0.0022303656207706708,0.015346613617988036,0.001230318482895061,0.011672268675846578
0,age_mean,0.018519948128021324,0.0019903689814688903,0.016195712806009177,0.020962280640695427,0.017027559861081724,0.020047662081869207
0,female_share,-0.21665375003856646,0.039541612024995634,-0.2636269333310445,-0.16627637804135526,-0.24672452728738897,-0.18678483087261627
1,shock_g1,-0.001654673602856103,0.006136498008922517,-0.008997922503871996,0.007129413145655831,-0.005728614974884361,0.0030996684573085364
1,shock_g2,-0.012994153715573348,0.012877933606472608,-0.03485704706916609,0.00024659878271366363,-0.025434057291844843,-0.004619269488574348
1,shock_g3,-0.021008516874288074,0.019365450829706456,-0.08591602956983338,0.021309896763090353,-0.06054784553673602,-0.0017339632469913664
1,shock_g4,-0.03431022998608235,0.024706911575323554,-0.06885595944635399,-0.005593105362313829,-0.05387317668559469,-0.016348316661819257
1,shock_g5,-0.015088002639899423,0.006683683456781813,-0.023542424954436026,-0.004763779720997886,-0.020199762988109993,-0.009236519740522947
