horizon,coef_name,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,shock_g1,0.001843014913520201,0.007613123176662764,-0.008355199228269189,0.0113090720753698,-0.003798912383055965,0.00794854785954716
0,shock_g5,0.023872050442512945,0.009576345387408024,0.011429664906416928,0.03443109948919748,0.01598008936819311,0.030402021978376898
0,shock_g7,-0.006521259564208894,0.003749225731110757,-0.011509741108790657,-0.002230790717411021,-0.009452907384084495,-0.00355581845410461
0,shock_g8,-0.0006957501997365617,0.0082861643176646,-0.0113330383030734,0.00966427937203614,-0.00781719483221581,0.005465381511947086
0,shock_g9,0.0031293532475863205,0.006340229119885245,-0.004842942834947782,0.010176058341990483,-0.0016650343489054962,0.007363889614877165
0,shock_lag1,-0.002017100082774653,0.003540940797651984,-0.005716805893420902,0.0021558226332845033,-0.004145909153479153,0.00040357740476545945
0,ylag1,0.16489231487551745,0.026639212086460827,0.13967480327045104,0.20137948936942612,0.1487052065614905,0.19041827574814374
0,log_oil_lag1,-0.010492648244455755,0.008341915611361172,-0.020491948137878843,-0.000848978843904941,-0.016384382271958618,-0.004521571300410995
0,ffr_lag1,0.0003828342938639645,0.003351499747006502,-0.004473998800878832,0.004636296945188143,-0.002366922945634644,0.002977272233326848
0,cpi_lag1,0.00020363423718982167,0.00011065843038617957,4.827285991118447e-5,0.00034456277192954847,0.00010012865730665888,0.0002880009392139326
0,indpro_lag1,0.00024720589062641655,0.000503618723342346,-0.00044262521346054463,0.0008461718275740901,-0.00016654133983026178,0.0005977311525239515
0,t10y3m_lag1,-0.005136327329453868,0.005793147435642448,-0.013351680772969412,0.002089874625867953,-0.010165854422756901,-0.0007305828310858334
0,age_mean,0.012132199060075366,0.0014328783825942111,0.01022551060839459,0.013739972042151407,0.010996580481160015,0.01304746796634426
0,female_share,-0.3893795839370337,0.0525255757095303,-0.45276494576690834,-0.3098087675390491,-0.4234186239603439,-0.3428750027377802
1,shock_g1,-0.001836815670867404,0.006577488111062394,-0.010099605100334292,0.005657851662943032,-0.0061530897335451105,0.0026870186187200637
1,shock_g5,-0.012357708536743613,0.01038344544139015,-0.025384904892550762,-0.0006556049070139697,-0.02053791687644569,-0.005636527779369429
1,shock_g7,0.0021319794532621466,0.005303733129120637,-0.003856046557941563,0.008666526037132097,-0.0017258407936440422,0.005812363142607187
1,shock_g8,0.003052495870314647,0.008528138670159658,-0.007806696025158802,0.012724067832610205,-0.003517379082839027,0.009574949082465353
1,shock_g9,-0.006423718093507086,0.005120629846505031,-0.012765027185661243,-0.0008127388036720381,-0.010230123258730173,-0.002805568285565248
1,shock_lag1,0.001270630081132945,0.003239211022925987,-0.0028174424607081625,0.0050822938303207365,-0.0010755806903235713,0.0037708238486501375
1,ylag1,0.134604136911715,0.02701418221023976,0.10719165932860428,0.17242595404277042,0.12005509047095919,0.15827510633611191
1,log_oil_lag1,-0.00328720364849233,0.0088612017633169,-0.01478374106474474,0.007384325929607053,-0.010683324052181198,0.0034868174140670963
1,ffr_lag1,-0.005836909120412663,0.0036089958649457746,-0.010965700737659786,-0.0008649230200012169,-0.008697130877119924,-0.002804174585171662
1,cpi_lag1,0.00027530204510169197,0.0001202162785060973,0.00010046048936351783,0.00042474226469915526,0.00016233251735660553,0.00036025325450274304
1,indpro_lag1,0.00014967446102824808,0.0005363467264978401,-0.0005904378438964669,0.0007903401566044765,-0.00030286608175319823,0.0005523270390825388
1,t10y3m_lag1,-0.011481927974312023,0.006281275683157841,-0.020324582435605518,-0.0031964824271106234,-0.016968274410030272,-0.006191438087974531
1,age_mean,0.0003184861644815704,0.0015597060055154263,-0.0013539435513759738,0.002417851074160177,-0.0006926069048383976,0.0015890672187560389
1,female_share,-0.19149189212085907,0.05368380283854918,-0.25610083848899534,-0.12856895243431093,-0.22800252810194482,-0.15109298969061763
2,shock_g1,0.00021648287728416593,0.006858093088517629,-0.00899246413128768,0.008697236001076724,-0.005591052173223726,0.005586506223742443
2,shock_g5,2.397803774456441e-5,0.009115429059063323,-0.011743886372630342,0.011756003748867011,-0.007112709740671062,0.00658418091844215
2,shock_g7,0.0085656752721411,0.004731575342407828,0.0029832497513324575,0.015130584188594242,0.004950974241313408,0.012724285026011872
2,shock_g8,-0.00649869418145271,0.008387025563618464,-0.016759853985458237,0.0030118225080488278,-0.011904253665513159,-0.00035788772406589175
