outcome,horizon,1,2,3,4,5,6,7,8,9,10,11,12
hours,33,-0.007373691770670705,0.0003741600811787819,-0.0020088001545687136,-0.0032001550768698387,-0.002030075697097633,-0.0023061534571738257,-0.0029384660170508354,-0.0035917226876199006,-0.0020315383463851916,-0.0027533847148298774,-0.004665907685225566,-0.0036740209000092933
hours,34,-0.004365383272292537,-0.00014000291678611457,-0.00037981223466899587,-0.0009149444352171685,-0.0010510060096600598,-0.0004288965537663315,-0.0016208802673528821,-0.0027257444786021327,-0.0014766155582402825,-0.0022283666826171085,-0.0029194904839002023,-0.0016473337372608734
hours,35,-0.0033115353689219963,-0.003299968955641348,-0.0017488537678560644,-0.000668354364752868,-0.0005314816766767736,-0.001091810204504848,-0.002897038684645968,-0.0020434816382568066,-0.0007816261606820307,-0.0044663571725203815,-0.004112043165037002,-0.0024978493854882103
hours,36,-0.0058203449616562935,0.00027935061074757186,-0.0014413790942183046,-0.0018231835050592313,-0.0013145148813996177,-0.0012312677152659995,-0.00014091800069424088,-0.0019054827583342192,-0.0007497397769182871,-0.0028306767755288563,-0.0038219747871521175,-0.0022308811893273456
income,0,-0.010392330335030737,-0.010685715945782406,-0.00029803082629744834,-0.003287930694044029,-0.00012353842739336966,0.0013056816700365102,0.0016120914102169038,0.0015156324930666678,-0.003550641977821689,-0.005531328908432375,0.0031357657271573265,-0.00011674141040549553
income,1,-0.0038731985128448955,0.010081503841484653,-0.0023160185737742416,-0.0035015392630604438,-0.00041313369118836863,-0.0008128222483358611,-0.006876738890773173,-0.005441703274627048,-0.0026319048121928542,-0.007768320243545156,-0.0041685700948355265,-0.0006515518282479951
income,2,-0.0125858935463011,-0.010621925020461278,0.0016593323781833517,-0.0015653408760977281,-0.0019614177708827665,-0.0018855990778525475,0.002127646950595414,-0.0048924746272558444,-0.004934927466324377,-0.010036555835930864,-0.006187397463752046,-0.003984389033670065
income,3,-0.010416984625600463,-0.0046169776062611545,-0.0006659791184603884,0.0021641681244703205,0.0018387529745745286,-0.002210910339903048,-0.007658012930781472,-0.0021083987849234978,-0.0004573454049638068,-0.004237656501444479,0.0028127956520007987,-0.0010699620754010186
income,4,0.0031811679136078026,-0.013090245959785697,-0.005529698253849443,0.0020764520535578135,0.0018936852599806583,-0.004686657698014961,0.0003241626593998504,-0.001807380385503322,-0.0055431120781797094,-0.006902233570088198,0.0013538058822060335,0.004083698660007446
income,5,-0.004297269860298078,-0.008255592221726634,0.0015434027560201277,1.6222637536891567e-5,-0.00019819268293174807,0.0010315563840369274,-0.003571925382896915,-0.002504214250440444,-0.0019443033492082947,-0.0017253202789664851,0.0005542371621318356,0.0031658210620663318
income,6,-0.00923317910136737,-0.002872905875058131,0.003292975962204137,0.003745161618205351,-0.00011087459309035186,-0.0025115617532419274,0.0032275715072963224,-0.005052764184621696,-0.001784702076628322,-0.00017840770264147812,0.004450439142301106,-0.0014986588858818643
income,7,-0.005503806303604763,0.0027267026198302307,-0.00017297476160178953,-0.001297167994864779,0.001431434682602833,-0.0008312133578294989,-0.002454159106410741,-3.98917924038896e-5,-0.0027272981972829738,-0.0010836958786416973,0.007048077350566836,-0.002024033730314684
income,8,-0.008801482336271824,-0.001913259894581752,0.004942089388397759,-0.002518860697000444,-0.0012261224703353992,-0.005736725131010654,-0.004953688755155705,-0.0069780279930712385,-0.0019755621774892804,-0.0035284925773955843,0.005396381038701169,-0.006256256300774104
income,9,-0.007389510413092811,-0.007172816089939944,-0.0035633796669030902,-0.004362470270006829,0.0013001864128186534,-0.0044148034982238755,0.000998140702133576,-0.005039923118117634,-0.003284211376615171,-0.009666792721385938,0.0038808398620569073,-0.0029875747053204997
income,10,-0.004805167050568831,-0.006087675483035381,-0.0010641951596168456,-0.007141702031081359,0.0021631336026666087,-0.00015163624243863294,-0.0013127780278850976,-0.004007296297937566,-0.0021628921607781517,-0.009404851322817988,-0.0038699809553294426,-0.0015878480657918366
income,11,-0.018983131379374518,0.00777630140122814,0.0011427088460305881,-0.0008611725883712555,-0.0030716029438523683,-0.0024446113000120627,0.0049330795095117235,-0.003684984211533404,-0.0016339028883869079,-0.0053997656219082575,-0.006746017940917086,-0.0032247796238089035
income,12,-0.007271887383649596,-0.004694400543934893,-0.002087533607711164,0.0016697884431433124,-0.005831553139785663,-0.0012354605472962921,-0.005817188082387075,-0.005630730073737136,-0.0008441562085863279,-0.0035027319092617746,-0.005283871501895707,-0.0024246836034767477
income,13,-0.015208323997398205,-0.002925119809516929,-0.0028265092046508705,-0.003995987842263496,-0.0007329276655233393,0.0028558211073029475,-0.0008231190728954943,-0.006985914941083422,-0.003420669070493148,-0.004104069756668997,-0.0018704657716755797,-0.0013116033512629265
income,14,-0.011463567752663351,-0.003179254530644752,-0.0027288517897537654,0.0009184980061511098,-0.0006806705589280716,0.002688020838667154,0.001337706571070681,-0.005954534201683328,-0.004022970441141541,-0.007006398941001359,-0.005300562565648582,-0.003002579877469062
income,15,-0.012147451622796606,-0.017303130044097018,-0.0033226563509880696,-0.002924584948473979,-0.0010597746989136013,0.0002454108510161907,0.005187143971749455,-0.0028552114912369355,-0.003476098345061005,-0.00561003769020202,0.003566594020624258,0.00020422368034277798
income,16,0.002200034472298925,0.006829859427276488,-0.0049339866193389295,-0.0023590692915511705,-0.0051064298008162,-0.0015956153040900278,-0.008816614978850567,-0.0030957147735228446,-0.0031423676480922245,-0.007637906898263187,0.0061005211661255155,0.002550483586913916
income,17,-0.010851966387985522,-0.011399742140875089,-0.0042796398464910014,-0.0037283856972970876,-0.003876315895625347,-0.0011954435451796913,-0.007459827797232261,-0.004817893383212497,-0.007145586261672249,-0.006419404584494953,0.004715118623341156,0.0014899544110903921
income,18,-0.010294150876313128,0.009971758196176364,-0.0009853562065804116,0.00010559473668810751,0.0015474504025717371,-0.0006234749298351128,0.003716447639529611,-0.00349183819506292,0.000536255346680586,-0.004484158725819711,0.002269815349116895,-0.0033387556350127894
income,19,-0.0038349619692597974,-0.001291544928749742,-0.0010936203191224036,-3.469297668853398e-7,-0.002682722936433008,0.0008599145410511448,-0.003153357889920973,-0.0032775488564969636,-0.0045007518166424775,-0.005487766976889941,-0.0008778423611296931,-0.002892778437161764
income,20,-0.004858436620046865,-0.0019268313237393757,0.003426790467059249,-0.006288394179914336,-0.0011694166802383936,0.0007747701744555095,-0.004015122149357561,-0.00606665612380694,-0.003823748854751845,-0.011430867860046785,-0.001680096630871678,-0.006822950841420351
income,21,-0.007560083544842387,-0.005833145306433299,-0.002427909671251547,-0.00806457115339375,-0.005202908909636153,-0.0023731128904819487,0.007648729999723015,-0.006437608375501396,-0.0022115507875034753,-0.012858095166645307,-0.0018515922590536698,-0.004593901641221594
income,22,-0.006266452187631102,-0.009734186756752026,-0.00024612051169527584,0.0032788181524808944,0.00037587688233855365,0.0030867745637630185,0.0017526243066355851,-0.009498280969964305,-0.005332146358509996,-0.010879728164268956,0.002418166012276247,-0.002696857677040393
income,23,-0.015121251423183563,-0.005192089783717193,-0.004237940922542429,0.0007117284585577367,-0.002568754057220654,-0.00048515427546921836,-0.007752220158620527,-0.0055569687030597795,-0.006367948134559069,-0.0077962105483246535,-0.0054469940676511,-0.001451836907690545
income,24,-0.008715658798005182,-0.003834785930405939,-0.0015347639521464806,0.0051412208167943224,-0.00437936627850581,0.004019567085519435,4.3686796696886246e-5,-0.0034492703951197056,-0.0008802484071210655,-0.006047709332870608,0.006972888904585805,-0.000266947537260798
income,25,-0.005942539065800235,-0.012852657388822615,-0.006337473450355821,-0.007840573228179423,0.002098123415805464,0.002137318131988309,-0.0010206176876612415,-0.006594026518171916,-0.0034967246874181824,-0.0073892067134846695,-0.0050880469571564346,0.0010000626337141655
income,26,-0.0011521056069855342,0.001860581554531047,-0.008286557080001061,-0.0013679318189658012,-0.0035034871200124483,-0.0011969221447993062,-0.003595534565975628,-0.006735806743022057,6.06721958996254e-5,-0.010195068341567966,-0.0018627275297324712,-7.234673016834644e-5
income,27,-0.0033582883836094403,-0.003585762523741906,-0.003605948274607678,-0.0013518031118496291,-0.0019163249650360206,-0.00106794373373459,-0.00274051071081901,-0.007022811322373966,-0.004460194369308809,-0.008766672668506578,-0.0077929509524704635,-0.0003608172558454052
income,28,-0.011012520091054788,0.0010264916735681594,-0.002658706176005926,-0.004033665787021928,-0.0025968504207324276,-0.0007329963812117071,-0.0014889458193954608,-0.001997884131873457,-0.004243712258698876,-0.00936003259539408,0.00449215143196993,0.0016230579271312429
income,29,-0.00787882869400762,-0.0007756310151419677,-0.004612222655639232,-0.0024204147642764378,-0.0034548258921615603,-0.0008090317654975622,0.0014929283066272077,-0.005446510620386672,-0.002910063901151055,-0.00662090776415105,-0.006288989855918276,0.0021453040732800754
income,30,-0.003013099236170543,-0.014765059648992275,-0.004283583832333434,-0.005540832042621707,-0.004354755380768557,-0.0026772451238434793,-0.0037311107411621158,-0.004593726468596944,-0.006731108937554939,-0.007952766867135572,0.002858664385116093,-0.002854842486486355
income,31,-0.017447307679095223,0.0014007367082391625,-0.004645075865447617,-0.0025368844096120145,-0.001624696817769574,0.0005897308564929403,-0.011441920580111462,-0.00696259156136503,-1.1194082899839064e-5,-0.009234275933942451,-0.003863952741357806,-0.0022144923771573294
income,32,-0.010379407423592231,-0.007841168854146577,-0.003407319028335175,-0.0021423227230556907,0.001392882192188394,-2.5408499111410114e-5,-0.005047113353544803,-0.006894110838139605,-0.004580593180113927,-0.015480167978289577,0.00039991955419771646,-0.006652855598227584
income,33,-0.005785924727806109,-0.004548969527764046,-0.004211529221355446,-0.004141879250659448,-0.00517594834948553,-0.001109375435465879,-0.005347695320262933,-0.004967561382146888,-0.0022094267467951817,-0.00839750886109201,-0.004367748439354422,-0.0025248730713556466
income,34,-0.0064421852451906755,0.0005291397817328567,-0.004922203467300171,-0.004767940671679119,-0.005536517363953691,0.0025711933904991307,-0.003916088151295246,-0.006432530960725779,-0.003280350279036575,-0.003672323858589079,-0.006009179161843256,-0.0010006868845278463
income,35,-0.004633480416887251,-0.00844590300863483,-0.01031456454418292,-0.006826508010363994,-0.004644800340417917,-0.005007314180193477,-0.0031966387461753103,-0.0056209527176339725,-0.007486035733007333,-0.011339253858909574,-0.010694219649034624,-0.002465099337801559
income,36,-0.0055381747570316135,-0.004851817257644627,-0.0019106760304441462,-0.005416103964832269,-0.007125639192869938,-0.0025510695489389364,0.006153746264817837,-0.007526304006288714,-0.0007619776390910651,-0.007529888224062798,-0.007749263038805945,-0.005999366381289571
income_share_var,0,-0.0003758588100754091,-0.0006399098647936632,-0.0001179276812906518,0.00023336972762404883,0.0008190937385010918,9.252527184911968e-5,0.0002329033861026699,-0.0002222279021673864,-0.0006650083918184728,-0.0002177158661136845,-0.0005225683754815352,0.001305356470310151
income_share_var,1,1.3344932068505371e-5,-0.0001888731202455275,0.00010135257723584264,0.00030832733593751604,2.3039216133018306e-5,-0.0001179318674031381,0.00023480871344862841,-0.0007941386455879072,-0.0008186392117534082,-0.0005170614740665989,-0.00039434816350137155,0.002152702693383057
income_share_var,2,-0.00021585295710624427,-0.0004549245430487183,0.0004744239431771669,5.105738919611977e-5,0.00022430886597500752,0.00039265113534321715,0.00037133598652619427,-0.0004584140415184534,-0.001238749468326804,-0.0004862519515492046,-0.0002678199851399998,0.0015981888302085462
income_share_var,3,6.224739382979147e-5,-0.00016447800357928787,0.0002448355217917162,0.00031429131936804364,0.0006992644845587539,-0.00012937166830250357,-0.00026135240998041953,-0.0006921997933463519,-0.00046405607418870663,-0.0005578489781342716,-0.00021894971575938337,0.0011870830976544499
income_share_var,4,3.778478853937261e-5,-0.0003182203774641201,-0.0001848363685672692,0.0006267155883005816,0.0002796962523363012,-0.0004937595838543281,0.0002986047345835897,-0.0006336888601079108,-0.0010861282051919134,-0.00031243170288147194,-0.00044964791668731033,0.002271742862519743
income_share_var,5,-0.0002441853024266323,-0.00021928401644401386,-5.6636102033419716e-5,0.00013304262069638024,-0.0003974842281858089,-0.0005430316215117011,-0.00010870308058087061,-0.0009302022252272067,-0.0007277889069561103,1.6409876903388432e-5,-0.00043498811073169386,0.0035571936091240365
income_share_var,6,-0.00019333382776417094,-0.00039999894519311723,0.0003257962036232874,0.0003890865774602254,0.0002947293235459807,-0.000154644931506188,0.0004597334318333919,-0.0013279339159466186,3.842957456451996e-5,-0.0002656672834109039,6.729451775287983e-5,0.0007721465669465545
income_share_var,7,-0.00022034287667634447,0.00011171878480690661,-0.0002412529003029382,-0.00012089852607324509,-0.0005438165056413132,-0.0001201571557073774,-0.00020893366827259846,-0.0004110978363353025,-0.0006654212855033884,-0.00021794150234414648,-0.00015691620278140622,0.0028248419682779533
income_share_var,8,-0.00016075778066534422,0.00014386020817835603,0.0006909160971598444,0.00030158899449268583,-1.048536254935108e-6,-0.00029198508313053493,0.00026652561848016415,-0.00113786560348105,-0.0006418432201840925,-0.00020050962415253684,-0.0007751513829361978,0.0018143778483314709
income_share_var,9,-0.0002242783087138301,-0.00026615862435645056,0.00024707826094941363,2.3213414694164235e-7,0.00047716566950422657,-0.0008283064128367501,0.00025366633332887627,-0.00032620879873884875,-0.0003139394234583065,-0.00047251187144155336,-0.0004955013392304808,0.0019408356835590934
income_share_var,10,-6.205971145349458e-5,-0.00027293528136658067,0.0002933426009037114,-0.000325643097384977,0.00014058302313235617,0.0002057449953039481,-0.00039173182120468166,-0.00034145122043627556,-0.0007277114995881896,-5.821029015318038e-5,-0.00026302958447183954,0.0017830952998772263
income_share_var,11,-0.00016179149816166025,7.475887802588395e-5,0.0005084130852432864,0.0002570491488413526,-1.856447686853224e-5,-0.00037558000279074504,-0.00019077934423915655,-0.00021885343218925942,-0.00031597917247406365,3.5553195088053286e-5,-0.00029649737633923934,0.0007073443808624427
income_share_var,12,-0.00014875747814298258,-0.00020255613621076896,0.00037434992378945135,0.0004782164701884477,-0.0006141297841166334,0.00039894146739197873,0.00019473131369466304,-0.0006954063450406029,-0.0008469553599550216,-0.0003920153586890216,-0.000534306824568154,0.001968870857718892
income_share_var,13,1.1495909413629323e-5,-0.00011385474805943566,4.508354139100179e-5,0.0005933853152595838,8.03430708249895e-5,-0.00015083072719039307,0.0002006344974772586,-0.001331543942649363,-0.00021279666448364618,-0.0005859947894781411,-0.0004577112006585663,0.0019308813010330127
income_share_var,14,-7.369059571283454e-5,-0.00014425595904136188,0.0001482689902235733,0.0003682357413120783,0.0001427324162752461,0.00030714154337952007,-6.622818815399567e-6,-0.0006871360276538978,0.00010597919109152126,-0.00048339802805090357,-0.0005212282427669822,0.0008476504576429219
income_share_var,15,8.755497322107134e-5,-0.00018118029749714267,-0.00021787277887174946,0.00026548325212036653,-0.0003826229792094665,4.1750684942981854e-5,0.00010328062959854016,-0.00038597158985946377,-0.0005160316387639342,-0.00031173137431474114,-0.0003271936235151943,0.0018249911780141741
income_share_var,16,-1.4400270078257274e-5,-9.614050040726491e-5,-0.00024454079967438087,0.0004602864790572178,-0.0006871723356125257,-0.0006847268990176243,9.278084005303719e-6,-0.0006675126193663108,-0.0006731365171711185,-0.0001365465014348956,0.0001633849442901237,0.002594951504553749
income_share_var,17,-0.00015402643355687042,-0.00015101113021599748,-0.0004914395632389131,0.00021420769850612892,-0.00039055918390056395,0.00041141858552742357,-0.0003698139348707365,-0.0006239074647034477,-0.0013267361963418384,-0.0010915180066335824,-8.98172569664416e-5,0.00408561607224747
income_share_var,18,-0.00025682061046245023,-5.889481827011106e-6,6.85438728490702e-5,0.00023074650306717753,-0.00015476620589255835,-0.00018089433823683594,0.0004925181394126641,-0.0005397719156577348,-0.00036490000528596414,-0.0005743324119957886,-7.582536016130464e-5,0.0013725592071967918
income_share_var,19,-8.465167226845049e-5,0.00011396207163602679,-0.0004351494897385393,0.00024593724159332233,-0.0002841139532978779,-0.0004183443300819498,0.00024370038745106373,-0.000615134625703742,-0.0007482558540744146,-0.000727157918347877,-0.0004302131969121352,0.003164757132678454
income_share_var,20,-0.0003959505729688975,9.529897490916706e-5,9.357395767220813e-5,0.00031403952029863095,-0.00017616930346496222,0.00010669465334486994,-0.00011309019915297635,-0.0006216401083765007,-0.0003772442807015107,-0.0004681080816194487,-0.00045510355348412805,0.0019930929955549255
income_share_var,21,-0.0001957001363045112,-2.187218346818075e-5,-0.0003062679210141639,0.00019328214534851957,-0.0004054766775288427,-0.00012306701619303802,0.000556337331631446,0.0003376365680477067,-0.0003318781252164191,-0.0007851774735368009,-0.0004028154019419935,0.0014612252644486882
income_share_var,22,-0.00012150533790855174,-9.330872901587772e-5,-0.00016642122424626607,0.00043490613119619414,-0.00012993185927291813,-3.992974663204811e-6,0.00015724962692042978,-0.0005629341271880459,-0.0007108731629525252,-0.0003465273175559275,-2.8646906069246836e-5,0.0015589383048706465
income_share_var,23,-0.00012905278573628297,-0.0001579875744025637,1.4685441570731405e-5,0.00044241412617044553,-0.00010940042174352045,0.0002039176582355648,7.971971032387051e-5,-0.00018096431558617832,-0.0006494099317237721,-0.0003295617350045877,-0.00010093065378137803,0.0009306419400313216
income_share_var,24,-0.00015621680764558782,-0.00015949067892746455,-3.5282035596131564e-5,0.0002883218512338227,-0.0006995405252415686,0.00026426775844735467,0.0004618410603087783,-0.0004296030875980601,6.918338012078719e-5,-0.0009900114169123886,-0.00033209992457638744,0.0017160651913333913
income_share_var,25,3.874117837409424e-5,-6.074412942899644e-5,-0.0006267681950465509,-3.0694922657099955e-6,0.0004619856102169534,-0.0003478643078424121,0.00028756448028375886,-0.0009508527703005748,0.00014878879112341408,-0.001478954676492034,-0.000471552489007228,0.003002834194232158
income_share_var,26,8.957574871102607e-5,9.317151733595026e-5,-0.0003898657229005029,0.0003928895076829105,-0.00010118542581443535,0.0002833904235599692,0.00010053504942224588,-0.0012403168628462684,0.00012980704357189396,-0.0011797248070131625,-0.0004150582840761073,0.002244390883437562
income_share_var,27,-2.9864709990114583e-5,-1.1835268960859412e-5,0.00010937728338709277,0.0004960748316648907,-0.00025321854296909215,0.00043001420691767775,3.536206119735471e-5,-0.0006972748711966138,-0.0004408314934445119,-0.000722913762186989,-0.00038709972476119796,0.0014792167347540055
income_share_var,28,-6.017961210448792e-5,4.427105089717216e-5,-1.165630019445255e-6,4.01271166481863e-6,-0.00023385945847028932,4.567272609191984e-6,0.000216506185948005,-8.541381613697956e-5,-0.0010185241219012443,-0.0009890403037683677,-0.00022641240542959842,0.0023820335591185128
income_share_var,29,-0.0001228791030001861,-1.9767110343749138e-5,-0.0005865568580877321,0.00048181307904349196,-0.000704011087049648,0.0006076591182772502,0.0003305305970497685,-0.0008888208024816709,-3.309398789521814e-5,-0.0013876159711848214,-0.0006076076525657749,0.002937956597051926
income_share_var,30,-6.84110870172725e-5,-0.00013624926058385318,-0.0003906662212592104,7.088086069877291e-5,-8.574879382799084e-5,-6.0606650809097716e-5,-9.84137968228676e-5,4.1322920271973957e-5,-0.0007909780122371517,-0.0004563671347452049,-0.0004473411855132347,0.0024554359383864906
income_share_var,31,-0.00030066419733798023,-6.891742038740866e-5,-0.0005539687211641851,0.0004128812459096427,5.148978348731382e-5,-6.62138566362243e-5,-0.00024188753669682694,-0.0004969901229949882,-8.995673336042285e-5,-0.000724784868823801,-0.000541282570914847,0.0026461524604151324
income_share_var,32,-0.00011235916895947002,-6.730217717809332e-5,-0.0004549267446739706,0.000689161340084961,-0.00013333852953891127,9.30997450938508e-5,-0.00022610898509761677,-0.00014593909533157267,-0.0007871698221901405,-0.0004977860717369707,-0.0007383255656419239,0.002403491606591721
income_share_var,33,-0.0002503435019423901,-6.655310800768712e-5,-0.0005698058610468953,0.00010806543566882236,-0.00012769295927053965,-0.0002709961506887216,0.00020697576594253222,-1.4816088003597253e-5,-0.0005623519204956951,-0.00032234961866524825,-0.0004230709418793776,0.0023110493620633198
income_share_var,34,4.7541382993823766e-5,-2.998275291799575e-5,-0.00033928903449640925,0.0006110350532936586,-0.0004277681340032735,2.3459257045870395e-5,0.00016924387009862265,4.86540946691317e-5,-3.562430212095501e-5,-0.0009757339261686152,-0.0004732327392805512,0.001389084922424142
income_share_var,35,6.612443908113372e-5,6.375819764527155e-5,-0.000801454684011322,0.0001764752890508305,5.310306143750702e-6,1.5378254394014606e-5,-7.032031318068911e-5,0.0003731523004770522,-0.00024707129670784646,-0.000711654306535527,-0.00022629017388235996,0.0013823307993993394
income_share_var,36,0.00015700169710088053,-0.00017882869204088495,0.0003309485823713232,0.00014999610788724436,-0.0003356706515683791,9.439578828429409e-5,0.0004384845759939004,-0.0008043788952019406,-0.00018181710979765892,-0.0006550668925262226,-0.00020804176691995293,0.0012108238236711005
inequality,0,-0.01324030748712581,0.0006910494896812106,-0.00987708096170897,-0.008652825248976688,-0.0036657352033275512,-0.005466679906689436,0.0041998507028531045,-0.003300660144134337,0.0010757433790509325,0.0013466829298658396,-0.008742413188828521,-0.001292673462062432
inequality,1,-0.0035467695554467914,0.0007840620962652249,0.0021226860629080103,-0.01077947906326539,-0.001658535983276118,-0.001729501100806502,-0.0034979750421980688,0.0017462579081103354,-0.005750650030950219,-0.002716713056228424,0.00019893613551046204,0.0040063588879705415
inequality,2,-0.010529013987204577,0.0012190022772060611,0.004366411325129375,-0.007546402159743574,-0.0002435150080363227,0.0007538707197232789,-0.00016758515058278237,0.0007228446717643453,5.901796844506926e-5,-0.001390498073045925,0.006127312316205992,0.0005488224542410556
inequality,3,-0.0014335173086895596,0.013343482902106353,-0.0018153722136369022,-0.007094883480171789,0.0031978411864033024,-0.010741176902622938,-0.01031395504772535,0.0009102576900515774,0.004265484090982452,-0.00875361579960403,-0.018148835722133706,0.00143669300376812
inequality,4,0.010921904299593667,-0.013017012491944957,0.003207725537576118,0.00034942158895869083,-0.0006940885899589748,-0.004762056876234753,0.001650273389503566,-0.00441389982315886,-0.006459029739269436,-0.00660141197450116,-0.018460587442951253,-0.005035456719241109
inequality,5,-0.01232841704305664,0.0014194694051100302,0.0033055900591813223,-0.0016565912768357206,-0.0019031014796998724,-0.000431926215018678,-0.0043752454045147705,-0.0003209057478408985,0.0010845804805396013,0.00591457958760396,0.0003449525892646342,0.0010383581105018573
inequality,6,-0.010509614458191952,-0.019627792523897347,0.0033993572272625933,-0.004513399280956271,0.0008663775820999546,0.0006650656829556557,-0.00040099247285983497,0.0005659607091365209,-0.005553471209653057,0.0017104409673764957,-0.0034088609127686993,-0.0003649274592193142
inequality,7,0.007986810881377105,0.013657736451935954,-0.004912135510248564,-0.008676321906642803,6.5051240919242e-5,-0.005502762073037437,-0.0029654750762427968,0.0037148093390457263,-0.0029127063096462185,-0.0007171466747340971,0.0064933190182221885,-0.0022610976715757795
inequality,8,0.01117378983102196,-0.002521280767423371,0.0045134079024725104,-0.005752596770408619,0.0043174917042963674,-0.0009276296396794424,0.004616368770498464,0.006001573864853716,0.003905150963144974,0.009824934761605475,-0.0018662472328328716,-0.001948221588325069
inequality,9,-0.0008629843241097052,0.0006308855482823729,0.004328885791217844,5.875710177430095e-5,-0.00012766339492796801,-0.006679070099415485,-0.010922061786280322,-0.0042665084471211956,0.00022272289565155229,-0.003926406258793905,-0.010645965485046286,0.0001987996340710308
inequality,10,-0.0037101350210946085,0.004376746486629256,-0.0005180983434353915,-0.00238545911832376,0.0033359035275224544,-0.004134798237207184,0.0015939896095004094,-0.004637419692039275,-0.0029294758402373814,0.0042481974571375244,0.003403556517467682,-0.003953254410494042
inequality,11,-0.0028622211893988454,0.011778964521952293,-0.0032833530421666848,0.0029030461002150726,-0.004116835335642927,-0.00022857709094540232,-0.0008264046146100409,-0.002542748066861816,-0.0042496074876177455,-0.0026940045922520047,0.011952173913999126,0.001697806101169406
inequality,12,0.0031750685522202978,-0.012185164683519366,0.0008708203308300063,0.0006529102021258669,-0.0010288700041179092,-0.0018269439709399321,0.006911502376311937,0.00013364196093705778,0.0044267196964462244,0.00122419330677796,-0.0009371680202379264,-0.0003857438530472938
inequality,13,-0.003943968904178264,0.01802653073316758,0.010621222145713798,-0.0033679000743240726,0.0028130901661898213,-0.009897525264671475,0.006206499926284119,0.0007592675824221282,0.006547897985921219,0.0025163894881574203,0.010261957922548949,0.00033798679421471035
inequality,14,-0.0077095053460858095,-0.003323478760334559,-0.005502948590962032,-0.004777229705258342,0.00554493099149762,-0.004550025782219555,-0.0018142776421590648,0.0040078078420391385,-0.0002525716843802802,0.003917040984726445,0.00014867281947267077,-0.0046251552701365274
inequality,15,-0.004869422180525346,-0.0013816038135972366,-0.0024583352084404254,0.0024936606167029226,-0.0012685542881987275,0.0009528013966316142,0.0027558903213694445,-0.0036162535054967363,0.0028259574198079393,0.004421995340259373,-0.012267409567551192,-0.0011789662270535544
inequality,16,0.004424953033095538,-0.0043072420804261815,0.0016716559139631918,0.0033039409635654223,0.000696994307314464,-0.0015903484117500489,0.001559453335206723,-0.0011718573066658846,-0.003947112195345236,0.006311171971854709,0.003946802844570612,-0.003048403469495286
inequality,17,0.006392604345129138,0.013893908114573243,0.0011241017846553409,-0.001863906217381583,-0.004080427166485746,-0.002846611491323595,-0.003498322219269726,0.0023104722781948617,-0.00461875220419327,-0.0007614058217708864,0.004168209807311394,0.0006180838975596249
inequality,18,-0.0022528279938280014,0.008382137482375786,-0.004450126469817545,-0.0021844272105219697,-0.0008257003960346979,-0.0042397521784650945,-0.0010070654331244446,0.0029335739222311648,-0.004847358429925524,-0.002839341583343621,-0.010980835127557308,0.002037468834824404
inequality,19,0.00486831407501709,-0.003479184372919575,-0.0013604065370071664,-0.004886263444773925,-0.005271931717197535,0.0034897388047888975,0.002802462068887781,0.006923554264580241,-0.0059072655336533395,-0.00911234424441114,0.007445772606583398,0.006232975752721687
inequality,20,0.005098794035272464,-0.01276972314815915,-0.005426847335800888,-0.0036668701776234867,-0.001479189064302735,-0.0018991982260546352,-0.003143655650391834,0.009980042206530428,0.0028508076015006166,0.003924683179057512,0.0063325067635511215,0.00183709637995909
inequality,21,0.010245871014011141,0.019767257068601055,0.004845857677191081,0.00226498936526469,-0.003433888530100378,-0.00027252168406894067,0.0048580252995160155,0.003353174230986704,0.00040550042769339247,-0.007126714664364174,0.007288470906481836,-0.00304543029140547
inequality,22,0.011336757773230453,0.015187451840058113,0.001357271607558448,0.0038687627533975544,0.000553173212440893,-0.001008534724267969,-0.0030671504048060873,0.004267359682392095,-0.004715168742161985,0.0009164628257044719,0.003990059373886476,-0.0036852340525439114
inequality,23,-0.0008921721957168582,0.000730477196843109,0.004297370383491776,-0.0026437579003022373,0.0019504055201354144,-0.007831742615116048,0.009820419622545255,-0.004852758727757531,-0.005230430747592796,0.00383159826140032,0.0019981612890433175,-0.003626680563245127
inequality,24,0.006407842390784002,-0.0051517483789111414,0.006956238072822148,-0.004825821438355119,0.001913546054610944,-0.00407123214228954,0.001576110502709482,0.002538937750653062,0.0037424389853521465,0.0029339593278052234,-0.0189470131867481,-0.001339465758492206
inequality,25,0.004510053796595531,-0.0055390171533136285,0.00010047180708584172,-0.0023368742806225556,0.004466700554292435,-0.006000312133768896,-0.005811348985973052,0.004642004698795424,0.004473946227763209,0.003919150305581929,0.010354441289474658,0.0027190011781125806
inequality,26,-0.0005484046499565378,-0.011609612084273793,0.00031793951300682034,-0.0010054462806861435,-0.0022038289455409677,-0.001435919133309347,0.0002860664288100333,0.0007232057854608925,0.005298409765900187,-0.00023924152936793852,-0.010448776946805596,0.0006353544455709417
inequality,27,-0.005215433186863627,-0.001727200987296881,0.0052423579133014315,-0.005476914274481844,0.0013819592492899282,-0.00332905684392551,-0.007283222084379348,-0.002953648504746318,0.0059392291828535065,-0.00923418975950704,0.002028455400277041,0.0016934613988950006
inequality,28,-0.008751911772751591,0.02218030749555001,0.006391183556878602,-0.004419703792899971,0.0014562554181952517,-0.007070720447696812,-0.004406534909833152,-0.003937513592003993,-0.0014230689727237822,-0.0025601160332133673,-0.007929009924102667,-0.00458958755857214
