horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.010020621874330636,-0.04275027976273636,0.019144613691422566,-0.02971451563770904,0.008378489223257218
1,0.06804001096219077,0.012915709206976711,0.10446117988777759,0.03479209684209638,0.09209237627860525
2,-0.06486329460749886,-0.10663477892719139,-0.01990934411494552,-0.09211845144678085,-0.03516356469477597
3,-0.022733640569657963,-0.05951474248735139,0.023577808238677635,-0.04153196041053021,0.005408294150421787
4,-0.02833177752896214,-0.0649527523902191,0.009057185141240175,-0.0505542263899222,-0.007100038656024554
5,-0.011581494335362506,-0.040730833343619474,0.02472881190945568,-0.029448233247219093,0.009005944706900804
6,0.06284828422662453,0.02842275752290173,0.09790540575823786,0.042813623921693855,0.08302506789883865
7,0.041472685031587415,0.007270191971200761,0.10059258582898037,0.019053703990208237,0.0784000352809632
8,0.04977054115707727,-0.005675929336726802,0.1201718370496624,0.019519647032315887,0.08853988800137677
9,-0.022254215302586765,-0.05570173994159623,0.012925786188633607,-0.04089252959775989,-0.0026136627408197624
10,0.020136338111667904,-0.030260226969959867,0.07305115711576464,-0.00891885795053923,0.05239520979356545
11,0.00821364067100332,-0.039300893502706644,0.054114442227876286,-0.017101111031205905,0.03521605790974645
12,-0.018515236846599576,-0.06115471279124124,0.021257049615558677,-0.04488684012781455,0.004899465609834661
13,-0.03036609442005171,-0.10419704926438751,0.0311249812011597,-0.07334113194456779,0.0038054330065466317
14,-0.028454711794573612,-0.057593613536262564,0.011105167478136137,-0.04545196062744694,-0.004564965826717324
15,0.0475181774259577,0.0026770862700162615,0.08805857048615075,0.019028567828241607,0.07102498063128419
16,0.044598477154364304,0.007221207015713896,0.09944160966725633,0.022923726718557944,0.07606200085527919
17,0.0449983220823345,0.00497559048610436,0.09265221576900845,0.02241169941750936,0.0732801364089827
18,0.02009087112568097,-0.007253257573612518,0.054742583021528665,0.003369430525724207,0.04221064052109531
19,-0.025792626814572055,-0.049503718014273376,0.0008278963082926707,-0.04031417394156059,-0.010042314644404377
20,-0.016465569716883358,-0.07873588055953382,0.03944345849745605,-0.05181537532412905,0.0190162934313559
21,0.06712156435913849,0.037127799446823484,0.09724561406030605,0.050553786463699506,0.08394961339863105
22,0.020523723659703966,-0.018376413626986006,0.05208502859816881,-0.002825735503181496,0.03880341586037515
23,-0.030877704810749584,-0.06150545423337273,0.002571733391075734,-0.05151722743023394,-0.007002327246236065
24,-0.05197179282046626,-0.09113206335393798,-0.0095590611909801,-0.0750523234415833,-0.02801248947354737
25,-0.06113460871772668,-0.09788292837749417,-0.030115805297902646,-0.0809255307080312,-0.042082942428547945
26,0.0154486274729158,-0.03018954052403987,0.07515602365492745,-0.011400027170589834,0.04794866421755124
27,-0.0020801874132275176,-0.04450929824940436,0.04649687281687436,-0.025789131045826683,0.02398387812808662
28,-0.02116796762798312,-0.05819900786313479,0.018166178476521473,-0.04193117999885072,0.0012885729605119876
29,-0.020553693589627477,-0.05877531978562441,0.022568696850097193,-0.04539865557603169,0.002949569099046024
30,0.03574189700606993,-0.0005519913118873232,0.07417929116193,0.013599138506212582,0.05876967611460971
31,0.04087772779514979,-0.004389176143359867,0.08194528761019107,0.01622780447775996,0.06751596148012388
32,0.04463627832624908,-0.002182153211531812,0.09000402331758564,0.014879807043819256,0.07073717207417561
33,0.004440822669761024,-0.037868861107723945,0.04146857940110322,-0.01762693295701677,0.026126875514876927
34,-0.07087981853890021,-0.10653720420612744,-0.026927026994936903,-0.09234163403818937,-0.047366069979183176
35,0.02076805485708115,-0.019369062759967998,0.07437139011643076,-0.002439531271324697,0.05039489146509586
36,0.03584766135963188,-0.02547979290682148,0.09101016599995218,-0.003349220327618356,0.06583516531271799
