horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0022266016667406236,0.0011404709325287998,0.0035627513638227517,0.001536420979973435,0.003073725949502458
1,0.0007347572119227064,-0.0006969144064991702,0.002350012231134794,-0.0001281708901399555,0.001728655158700701
2,0.0012527803886020691,-0.0006081868291503898,0.0032946165597470462,0.00015904262743464772,0.0024347803658844765
3,-0.0005249945136088819,-0.0023010232378016695,0.0015673586807916093,-0.0016274369246258046,0.0006877019211675867
4,0.00252443759176497,0.0002839802588606691,0.005103529515862378,0.0010676480051885384,0.004066496122754823
5,0.001342611809037954,-0.0011276696723370027,0.0038053525690164135,-0.0001107881852824052,0.002836634097920658
6,-0.0011318882600984824,-0.0034539560174118382,0.0012503818467352805,-0.0025693780042768464,0.00037576457574509375
7,0.0005156307404248478,-0.0017427372998816068,0.0034715587859581484,-0.0009550868723521988,0.002392799731583333
8,0.0020688044346511432,0.00022806958779067704,0.003972722737122501,0.0010221167293141178,0.0034273724391197437
9,0.0036089388144707824,0.001748526425755076,0.006395256423391534,0.002429144941079267,0.00528633794876656
10,0.0035910660779845593,0.0013947541332137554,0.006567229379323757,0.002251004599726,0.005381641619793742
11,0.0022479753299266864,-0.00032203969934199196,0.005131659864790481,0.0005165618687401727,0.004362810689385394
12,0.0025616966998591004,0.00037546275336929535,0.005388855872846482,0.0010923346442017932,0.004344930385136743
13,0.0030644498794268646,0.0012338074646691844,0.00636869550948322,0.0018847874681407202,0.005055710727359033
14,0.0031722505856103694,0.0008376517981484297,0.006096787300867331,0.001713055334722769,0.005073627681076845
15,0.00505277828699066,0.0028437456945513743,0.008069202361017628,0.0038019498536226532,0.007155742492432109
16,0.004206273248409526,0.0019739622772354855,0.007657688013727947,0.0028434349422149447,0.00637091692864151
17,0.005708167710553287,0.0027793245882697234,0.009676137188481105,0.003806848072151469,0.007978232450656887
18,0.0038446111829465077,0.0011824413602734458,0.0075454854629400546,0.0022984921303724148,0.006118665369892376
19,0.004822888081645962,0.0023492654764918535,0.00924294481283073,0.0031572931873594186,0.007488814927991132
20,0.003580195626400719,0.0013475424303506659,0.007436429304774837,0.0022248195303437718,0.00576588242382771
21,0.004162080105412998,0.0023160355291488174,0.0071955221351575095,0.0030424434898528602,0.0061822289560183735
22,0.0027239175927411207,0.0002034489118144362,0.006447291506407266,0.0011287102189865405,0.004978720022278434
23,0.0030474678588898246,0.0008993822389405416,0.005873723259193924,0.0016833491792918015,0.004835146941945341
24,0.003634229652280488,0.0014853360476463195,0.006025048789397183,0.0022517338574936105,0.005173353058673046
25,0.003789817342209771,0.001634510253888387,0.006488922728470974,0.00242039654459091,0.005543098046113416
26,0.0022060421703642813,0.0003820969433442265,0.004150409308320162,0.0009911796729245436,0.003551333534190788
27,0.0017830094208263043,-0.0006397813583113115,0.004557153592359258,0.0003300798906432554,0.0035393780925248924
28,0.0029010974761500725,0.0005755960626883474,0.005812406086632062,0.0015632748115533366,0.004550451444420397
29,0.004459814553223521,0.001865110230223157,0.007311243456856979,0.0029626514874890944,0.006308688316253348
30,0.0037529157931484275,0.0016101094289789897,0.00669699124177189,0.002409537480409569,0.00555490401116425
31,0.002698251362349475,0.0003852651119120032,0.005661128603354629,0.0013313350795410215,0.004555831375792742
32,-0.00031451052505029176,-0.002762724407142429,0.0023472197604153377,-0.0018352688703306898,0.001414121816045416
33,0.0014751708684545763,-0.0011943905017026502,0.004170906347150891,-0.0002667609798029933,0.0030753815864483784
34,0.0020708108739373524,-0.00028612123343442096,0.004574644269576192,0.0004666589082107787,0.003404932569778184
35,0.0019195665141499728,-0.0008609309646875206,0.004545160933174092,0.00034287961103947936,0.003664481635883399
36,0.0022016518019554207,-0.0006996769617619515,0.005260726511242097,0.0002873342168946255,0.0039600056646499435
