horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta
0,-0.007284091173381646,0.005271018151037479,-0.017634554222995872,0.0031007051555491123,-0.015968584724952637,0.001176647011620582,-0.008127479509583948,0.005542967032315539,-0.019095630532343887,0.002898653098912315,-0.017377086512757538,0.001016130588244584
1,-0.011807900007895259,0.007114026027832966,-0.02625479040688799,0.002427898510720855,-0.023701137014645112,0.0005230929360655549,-0.009440587500176826,0.007750080804472195,-0.02443253564511386,0.006730129639254085,-0.022769553497208616,0.003747641834704006
