horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta
0,-0.006169740879585674,0.004893779635989378,-0.017087873219788226,0.002564598538180693,-0.013965565424093692,0.0013607065120877198,-0.007013129215787976,0.005005378046326567,-0.018165631580114607,0.0018517092890966286,-0.015371243943454375,0.0006087637738278713
1,-0.015681217033385497,0.0054845234003866265,-0.02707129263626971,-0.00487617031781409,-0.024759761401437694,-0.00687925250645136,-0.013313904525667065,0.005611319539158324,-0.025429056347774422,-0.002418637142497384,-0.02246181338406655,-0.004152940290025588
