horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta
0,-0.004449581301941966,0.0034868135977185835,-0.01186005510315424,0.0017934128152633452,-0.010493718980410387,0.0007661047836426637,-0.005292969638144268,0.00412073822360429,-0.014628751988701597,0.0023628643550593874,-0.012522883731348801,0.001051025918036343
1,-0.009578310482151993,0.002866922421621296,-0.015627233144187142,-0.0046331934627280805,-0.01466577386978425,-0.005411439863069718,-0.007210997974433561,0.0037862937923383326,-0.014595918440736134,-1.5810054449673963e-5,-0.013398229370422583,-0.0009816630297478854
