horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta
0,-0.0030791718706442393,0.0032760691452863666,-0.009607104153554667,0.0038461714780584893,-0.008277865085499957,0.002585792586248873,-0.003922560206846541,0.003893108088131757,-0.010791994767903088,0.004938834025081377,-0.00986139299224484,0.003210583396315356
1,-0.007209097050153636,0.0028094252955376178,-0.013259936775156862,-0.002431975694258204,-0.012214918153875837,-0.0030544093760847763,-0.0048417845424352035,0.0035290741020092345,-0.01186286717097039,0.002176029175212881,-0.010489369863726936,0.0012986607586274528
