horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta
0,-0.0010496056128452163,0.003433345608369348,-0.007774651868621868,0.005018638673597406,-0.00682494571327826,0.004371058634603874,-0.0018929939490475178,0.003915243598962072,-0.009423938674662003,0.005843572818022138,-0.008172301155532968,0.004370404420348211
1,-0.0024830699811440016,0.003378709196291636,-0.009099268220294315,0.00445102087249956,-0.007837951457927378,0.003065729565206183,-0.00011575747342556895,0.004893082513680748,-0.009628730290055555,0.009442436692583985,-0.007645907226754693,0.008458096756053586
