ind_group,ind_label,horizon,beta_abs,boot_se,p_value,bh_reject
3,Construction,12,0.0005282732992619882,0.0005434736341913142,0.356,false
3,Construction,13,0.0003770599984593609,0.00048656239898357015,0.44,false
3,Construction,14,0.0006123646817074583,0.0005598070323960978,0.256,false
3,Construction,15,0.00030831993582332084,0.0005582258724413196,0.608,false
3,Construction,16,0.00041499649640556265,0.0006541344176430627,0.564,false
3,Construction,17,0.00015095089638035756,0.0005918276227803938,0.896,false
3,Construction,18,0.0007057450111242572,0.0005637949003773864,0.22,false
3,Construction,19,-0.00013228590326468066,0.0007069901613203061,0.816,false
3,Construction,20,0.00045083017115887493,0.0006699716908608321,0.564,false
3,Construction,21,4.765743838154073e-5,0.0006243416616770293,0.904,false
3,Construction,22,0.00015512766145195887,0.0005942330239853243,0.828,false
3,Construction,23,7.872551049636277e-5,0.0005925473263337859,0.864,false
3,Construction,24,0.0003113594361951861,0.0007096898445096511,0.668,false
3,Construction,25,-0.00033217645362887513,0.0006535644475045714,0.6,false
3,Construction,26,0.00014083149379224508,0.0006283646281940415,0.948,false
3,Construction,27,0.0006526276927418807,0.0007246359959723906,0.4,false
3,Construction,28,0.0005645001231302945,0.0007093736450495993,0.444,false
3,Construction,29,0.00019346650570108896,0.000731925946956554,0.74,false
3,Construction,30,0.00015492617649160074,0.0006394866060296201,0.748,false
3,Construction,31,-0.0003558256549322439,0.0007769083827868863,0.652,false
3,Construction,32,-0.00019325792624159653,0.0007969469509268418,0.844,false
3,Construction,33,-0.00022355746762760647,0.0008029024308612663,0.772,false
3,Construction,34,0.0001587220883380191,0.000664825953417695,0.78,false
3,Construction,35,-0.00044360528192171543,0.0007213976988607733,0.52,false
3,Construction,36,0.00037727236245917867,0.0007609191225981402,0.624,false
4,Manufacturing_nondurable,0,0.00015187182316833022,0.00036697116666621203,0.688,false
4,Manufacturing_nondurable,1,0.0004459188842981448,0.0003548515256319136,0.256,false
4,Manufacturing_nondurable,2,0.0001476007474876443,0.00040655962146913984,0.624,false
4,Manufacturing_nondurable,3,0.0005077703251957715,0.00039459020590463866,0.212,false
4,Manufacturing_nondurable,4,0.0006108305073136394,0.00033354308975945665,0.096,false
4,Manufacturing_nondurable,5,1.8627973539101962e-6,0.0004138637416317697,1.0,false
4,Manufacturing_nondurable,6,0.000660247255627266,0.00036516170575722596,0.064,false
4,Manufacturing_nondurable,7,5.1152642158549975e-5,0.0003386699331098253,0.88,false
4,Manufacturing_nondurable,8,0.00040843166305575544,0.0003491093904855081,0.26,false
4,Manufacturing_nondurable,9,4.217105761494517e-5,0.0003439500888581135,0.88,false
4,Manufacturing_nondurable,10,-0.00037778044962436495,0.000373900967906401,0.388,false
4,Manufacturing_nondurable,11,0.00021957784502999044,0.000340963428139059,0.54,false
4,Manufacturing_nondurable,12,0.000513642451111033,0.00037249800527324145,0.148,false
4,Manufacturing_nondurable,13,0.0007544612191863725,0.0003677316550314171,0.08,false
4,Manufacturing_nondurable,14,0.00045097021514316075,0.0004033464916851088,0.264,false
4,Manufacturing_nondurable,15,0.0003356593043703299,0.00034097788590180586,0.376,false
4,Manufacturing_nondurable,16,0.000429650262889383,0.0004129160515871347,0.288,false
4,Manufacturing_nondurable,17,0.00023488790873329302,0.000372536169579383,0.572,false
4,Manufacturing_nondurable,18,0.0003901606015281157,0.0003956611131620681,0.312,false
4,Manufacturing_nondurable,19,0.00020576712962886118,0.00039675213637130867,0.552,false
4,Manufacturing_nondurable,20,0.00038049742588805457,0.0003366745102349619,0.22,false
4,Manufacturing_nondurable,21,5.586625540879047e-7,0.00039975276737726906,1.0,false
4,Manufacturing_nondurable,22,0.00026682572167582283,0.0003905611481989762,0.448,false
4,Manufacturing_nondurable,23,0.00038147631470492494,0.00041412314561264734,0.344,false
4,Manufacturing_nondurable,24,0.000130962466183546,0.00042569767659611307,0.76,false
4,Manufacturing_nondurable,25,-4.070084739640794e-6,0.0003748789484703847,1.0,false
4,Manufacturing_nondurable,26,0.0003487350620927787,0.00040793118665511893,0.38,false
4,Manufacturing_nondurable,27,0.0005613879750419181,0.0004089703386133296,0.14,false
4,Manufacturing_nondurable,28,-7.874924395523914e-5,0.0004132239615468361,0.948,false
4,Manufacturing_nondurable,29,0.00027493846019759766,0.00034812317408827286,0.412,false
4,Manufacturing_nondurable,30,0.0001013650416212728,0.0004345839777638804,0.908,false
4,Manufacturing_nondurable,31,0.00029166481360384957,0.00040709124283715267,0.432,false
4,Manufacturing_nondurable,32,0.000702333097044518,0.000395503779238204,0.096,false
4,Manufacturing_nondurable,33,7.746812202897136e-5,0.0003751045310832879,0.848,false
4,Manufacturing_nondurable,34,0.0006066331932377666,0.00039192973040501637,0.108,false
4,Manufacturing_nondurable,35,0.0003419384095421743,0.000405139345860913,0.396,false
4,Manufacturing_nondurable,36,0.00022720631442391473,0.00037979295774698876,0.492,false
5,Manufacturing_durable,0,0.0007520770436275759,0.00045752191908312657,0.1,false
5,Manufacturing_durable,1,0.00017749324844238635,0.00042521228529180955,0.708,false
5,Manufacturing_durable,2,0.00011184746186675742,0.0004740204464417608,0.756,false
5,Manufacturing_durable,3,0.0006150845662535854,0.0005136908198851973,0.22,false
5,Manufacturing_durable,4,0.0005141391269025222,0.0004647757851396489,0.26,false
5,Manufacturing_durable,5,-0.00026195768125721476,0.0005456905290288681,0.612,false
5,Manufacturing_durable,6,0.00045582519422584134,0.0005197722488318209,0.344,false
5,Manufacturing_durable,7,-0.000405857648465435,0.0005628551469890378,0.544,false
5,Manufacturing_durable,8,0.0003572610008627496,0.0005861259887927601,0.492,false
5,Manufacturing_durable,9,0.0007375516727629074,0.0005762909551248063,0.22,false
5,Manufacturing_durable,10,0.0002688812569148652,0.0006071580122564813,0.628,false
5,Manufacturing_durable,11,-6.672088491780831e-5,0.000537536689392829,0.852,false
5,Manufacturing_durable,12,-0.00043979547608502447,0.0005013226403918984,0.368,false
5,Manufacturing_durable,13,0.0003690551282499381,0.0005538859592308185,0.54,false
5,Manufacturing_durable,14,0.0001314948219335464,0.000564549385140057,0.768,false
5,Manufacturing_durable,15,-5.2049506514750426e-5,0.0006383621010900678,0.896,false
5,Manufacturing_durable,16,-0.00041959309560122735,0.0005900026825610604,0.42,false
5,Manufacturing_durable,17,-0.00015739493377906724,0.000633890028925608,0.812,false
5,Manufacturing_durable,18,-0.00011687786943929668,0.0006342779287267045,0.856,false
5,Manufacturing_durable,19,-0.00026895857284885155,0.0006200707151444977,0.576,false
5,Manufacturing_durable,20,-0.00010511960541423851,0.0006226727699582638,0.888,false
5,Manufacturing_durable,21,-0.00032290287159931753,0.0006388984289747804,0.632,false
5,Manufacturing_durable,22,-4.906265254896385e-5,0.0006485594321995688,1.0,false
5,Manufacturing_durable,23,-0.0005063526491552371,0.0006750100752078714,0.436,false
5,Manufacturing_durable,24,-0.0005232308201110156,0.0007159885532254564,0.408,false
5,Manufacturing_durable,25,0.0004944669310363618,0.0006550252519714477,0.452,false
5,Manufacturing_durable,26,-1.2557956266580465e-6,0.0006588157546277546,1.0,false
5,Manufacturing_durable,27,-8.122298980271432e-5,0.000545781762489424,0.896,false
5,Manufacturing_durable,28,1.8453270437268948e-5,0.0006166752037307764,0.928,false
5,Manufacturing_durable,29,-0.0009463196321417097,0.0006601283383598014,0.124,false
5,Manufacturing_durable,30,0.0003084329837466076,0.0007002671026926317,0.584,false
5,Manufacturing_durable,31,0.00035977884839908227,0.0007164477803697309,0.652,false
5,Manufacturing_durable,32,0.00031439561122394887,0.0006572875813365524,0.636,false
5,Manufacturing_durable,33,-6.229369380163707e-5,0.0006313013685967699,0.908,false
5,Manufacturing_durable,34,-0.00026966971482732526,0.0006654082130589212,0.688,false
5,Manufacturing_durable,35,3.769564433466334e-5,0.0006858916710952193,0.924,false
5,Manufacturing_durable,36,2.35225436728533e-5,0.0007688242147143284,0.904,false
6,Transportation_utilities,0,0.00019052623564526128,0.0005299946443293953,0.624,false
6,Transportation_utilities,1,-0.00014171719499853018,0.00047991094390530294,0.736,false
6,Transportation_utilities,2,0.000605482247351382,0.0004986956342034554,0.264,false
6,Transportation_utilities,3,-3.432395391678249e-5,0.0004817814287962805,0.96,false
6,Transportation_utilities,4,-0.0005373152465554504,0.00047888939582154473,0.276,false
6,Transportation_utilities,5,-0.0005716627719080403,0.00043096456018245835,0.2,false
6,Transportation_utilities,6,-0.00012094726909588162,0.00047122022250395813,0.812,false
6,Transportation_utilities,7,-4.88079536668529e-5,0.00043672560818303356,0.896,false
6,Transportation_utilities,8,-0.0002742182070191415,0.00046268536112632845,0.576,false
6,Transportation_utilities,9,-0.0006396312020367611,0.0004840202321992743,0.144,false
6,Transportation_utilities,10,0.00012941778931656865,0.0004704580717486973,0.824,false
6,Transportation_utilities,11,-0.00036639933648925465,0.00042747183004316665,0.344,false
6,Transportation_utilities,12,0.000500021424506769,0.0005006949443800297,0.32,false
6,Transportation_utilities,13,-0.00023724267898811747,0.00047328697398932816,0.672,false
6,Transportation_utilities,14,0.00020470879259862988,0.0005364983015029348,0.756,false
6,Transportation_utilities,15,-0.00013796867748539084,0.0005192573725159965,0.808,false
6,Transportation_utilities,16,-0.0008562874923168371,0.0005382073872060849,0.1,false
6,Transportation_utilities,17,0.0002477634164600867,0.000524775031890088,0.684,false
6,Transportation_utilities,18,-0.00022524372187982658,0.0005065663671479963,0.708,false
6,Transportation_utilities,19,-0.000662214706230737,0.0005157715383142806,0.224,false
6,Transportation_utilities,20,4.506584281905893e-5,0.0005370109105390884,0.96,false
6,Transportation_utilities,21,-0.0004821770506793949,0.000492445968192226,0.316,false
6,Transportation_utilities,22,-0.00030452948280795946,0.0005589174734891596,0.604,false
6,Transportation_utilities,23,-4.011221659562525e-5,0.0005165057676625683,1.0,false
6,Transportation_utilities,24,-4.7395689937902385e-6,0.0005414890223336138,1.0,false
6,Transportation_utilities,25,-0.0005577279334063928,0.00046291276400362306,0.208,false
6,Transportation_utilities,26,1.4644434716421835e-5,0.0005104708154320564,1.0,false
6,Transportation_utilities,27,0.0004325120016557995,0.0005124144249481939,0.36,false
6,Transportation_utilities,28,-0.0002998694221565614,0.00046070619551577985,0.544,false
6,Transportation_utilities,29,0.00048499949971518694,0.0005375391664240854,0.4,false
6,Transportation_utilities,30,-0.00038006000278005683,0.0004866595729744214,0.424,false
6,Transportation_utilities,31,-3.6105418394938765e-5,0.0005237483907602882,0.956,false
6,Transportation_utilities,32,-3.946340216712803e-5,0.0004652766716811328,0.908,false
6,Transportation_utilities,33,-0.0006843812500002808,0.0005640051784208797,0.208,false
6,Transportation_utilities,34,-0.0003352282058309175,0.0005056402278832962,0.512,false
6,Transportation_utilities,35,-0.00022717995468997387,0.00048324144320644814,0.648,false
6,Transportation_utilities,36,-2.0844480942088078e-5,0.0005778033266904805,1.0,false
7,Wholesale_trade,0,0.00020206601510738733,0.0003566125242340021,0.612,false
7,Wholesale_trade,1,0.00016377246962586813,0.00035337511104627445,0.64,false
7,Wholesale_trade,2,0.0005618174604078628,0.00034637705929038996,0.112,false
7,Wholesale_trade,3,-0.00026034144890146204,0.0003551141559297168,0.408,false
7,Wholesale_trade,4,0.0002966558275114488,0.0003408315301629896,0.392,false
7,Wholesale_trade,5,-4.61627460890895e-5,0.00044794518917611563,0.976,false
7,Wholesale_trade,6,0.00036290217303601403,0.0003440816398255619,0.26,false
7,Wholesale_trade,7,-0.00015593281173209412,0.0003695568333239422,0.728,false
7,Wholesale_trade,8,0.000200508190844496,0.0003466630607175656,0.544,false
7,Wholesale_trade,9,0.0002759534041078347,0.0003474530220676612,0.392,false
7,Wholesale_trade,10,-0.00034799937835240083,0.0003780961763850748,0.264,false
7,Wholesale_trade,11,-8.511035101452562e-5,0.00033038373847614857,0.888,false
7,Wholesale_trade,12,0.00026574657623764427,0.0003762739794969073,0.476,false
7,Wholesale_trade,13,0.00035312889692238627,0.0003308731070920935,0.224,false
7,Wholesale_trade,14,0.00011228783834879798,0.00038509290126017475,0.66,false
7,Wholesale_trade,15,0.00021147455545297934,0.00033746973111871035,0.556,false
7,Wholesale_trade,16,0.0002515263027248919,0.00035162141407098186,0.476,false
7,Wholesale_trade,17,-0.000211228586437294,0.0004330073213945569,0.608,false
7,Wholesale_trade,18,0.0005902627581615809,0.00039424581070861254,0.14,false
7,Wholesale_trade,19,0.000499503555058413,0.0004186466930476633,0.188,false
7,Wholesale_trade,20,2.5951559258000464e-5,0.00034567282019830895,0.936,false
7,Wholesale_trade,21,0.0005343993389886389,0.00043850876380613867,0.236,false
7,Wholesale_trade,22,5.248746942235358e-5,0.0003876890610297925,0.88,false
7,Wholesale_trade,23,1.7600186465865644e-5,0.00033184153485982113,1.0,false
7,Wholesale_trade,24,0.0004971651235919321,0.0003535240008377614,0.128,false
7,Wholesale_trade,25,0.0002570816640499368,0.00041878652853330234,0.516,false
7,Wholesale_trade,26,0.00018823062593306924,0.00041863986965195234,0.68,false
7,Wholesale_trade,27,-4.1297012098429674e-5,0.00040852601661681674,0.928,false
7,Wholesale_trade,28,0.00014870621627366038,0.0004261848128367103,0.732,false
7,Wholesale_trade,29,0.00026195785956433524,0.00041782077829246765,0.56,false
7,Wholesale_trade,30,-0.00024895141356451263,0.0004198845981158569,0.512,false
7,Wholesale_trade,31,-0.000343753771959813,0.00038875087919540305,0.364,false
7,Wholesale_trade,32,-0.00024271649278843064,0.00040615568519869873,0.568,false
7,Wholesale_trade,33,0.00011137550746582047,0.00039569255748081347,0.708,false
7,Wholesale_trade,34,1.9948076123160257e-7,0.0004281676081362194,0.94,false
7,Wholesale_trade,35,-9.744101342941768e-5,0.0003969949669344327,0.78,false
7,Wholesale_trade,36,0.0004960030515387825,0.0004141922912465598,0.228,false
8,Retail_trade,0,-0.00016359539724465812,0.00044802441680713426,0.764,false
8,Retail_trade,1,-0.0004599223815995439,0.0004309442217754747,0.296,false
8,Retail_trade,2,-5.980510118234813e-5,0.0005991308476389749,0.876,false
8,Retail_trade,3,-0.0005124472775247498,0.0005195095034947048,0.264,false
8,Retail_trade,4,-0.0006238648848171747,0.0005315416413086062,0.296,false
8,Retail_trade,5,-0.0006500313985776052,0.0005711889529649022,0.28,false
8,Retail_trade,6,-0.0011242439929337483,0.0005173810689493725,0.044,false
8,Retail_trade,7,-0.0002238512848058287,0.0005905592450348385,0.644,false
8,Retail_trade,8,-0.001033280024984511,0.000539180760132168,0.088,false
8,Retail_trade,9,-0.000582685064888724,0.0005226161727277448,0.272,false
8,Retail_trade,10,-0.0004346159952332213,0.0005201384875424369,0.388,false
8,Retail_trade,11,-0.0003601099188559468,0.0005434302992327647,0.484,false
8,Retail_trade,12,-0.000692481292860515,0.0005607773562084916,0.248,false
8,Retail_trade,13,-0.0012398505741146105,0.0005092982235960478,0.012,false
8,Retail_trade,14,-0.000558767934402395,0.0005018408191723522,0.284,false
8,Retail_trade,15,-0.00043331367822315933,0.0005250542467095256,0.432,false
8,Retail_trade,16,-0.0009202354635826944,0.0006004709525806777,0.116,false
8,Retail_trade,17,-0.0004190167448701161,0.0005713703801665121,0.476,false
8,Retail_trade,18,-0.0006338472815561695,0.0005074343966676142,0.216,false
8,Retail_trade,19,-0.0006052880418924434,0.0005155947687258848,0.26,false
8,Retail_trade,20,-0.0008385022734294997,0.0005619915015467124,0.128,false
8,Retail_trade,21,-0.00010313274956629459,0.0005389322176982687,0.808,false
8,Retail_trade,22,-0.000849751350458863,0.0005027441357101759,0.116,false
8,Retail_trade,23,-0.000625515313021822,0.0005743916849313144,0.252,false
8,Retail_trade,24,-0.0007541658790299861,0.0005458314079773731,0.18,false
8,Retail_trade,25,-0.001014324949959558,0.000558290005622543,0.092,false
8,Retail_trade,26,-0.0014642031626653483,0.0005748554237418853,0.024,false
8,Retail_trade,27,-0.0008764048982483063,0.0005414807809122114,0.072,false
8,Retail_trade,28,-0.00028641351192832017,0.0005443607978819705,0.584,false
8,Retail_trade,29,-0.0011301778248276751,0.0005009860378305042,0.028,false
8,Retail_trade,30,-0.000178442221377038,0.0004985254421515722,0.704,false
8,Retail_trade,31,-0.0010532093254826587,0.0004879047044219332,0.044,false
8,Retail_trade,32,-0.0002731766051277245,0.0005738261513106754,0.624,false
8,Retail_trade,33,-0.0006234418616821176,0.0005594331093730824,0.276,false
8,Retail_trade,34,-0.00011888630403142498,0.0005130488198881089,0.752,false
8,Retail_trade,35,0.00033423678291609287,0.0006143493859488108,0.6,false
8,Retail_trade,36,-0.000891612024793704,0.0005531765975508175,0.124,false
9,Finance_insurance_realestate,0,-0.0004011816752152675,0.0005424990465315839,0.524,false
9,Finance_insurance_realestate,1,-0.0005624169301478673,0.0005924852779524313,0.348,false
9,Finance_insurance_realestate,2,-0.0010860908598284806,0.0005351551427604526,0.036,false
9,Finance_insurance_realestate,3,-0.0005516180576979587,0.0004987623001229233,0.312,false
9,Finance_insurance_realestate,4,-0.0009656436623102662,0.000529015680571821,0.06,false
9,Finance_insurance_realestate,5,-0.0007305561244889096,0.00046117218908718795,0.132,false
9,Finance_insurance_realestate,6,-0.00019085973201887595,0.0005504549198211659,0.656,false
9,Finance_insurance_realestate,7,-0.0006084777393490958,0.00048507897417579006,0.204,false
9,Finance_insurance_realestate,8,-0.0004778281521842899,0.000539151768540625,0.392,false
9,Finance_insurance_realestate,9,-0.0005642649700655485,0.0005122724685655448,0.26,false
9,Finance_insurance_realestate,10,-0.0006214504111385785,0.0005280031055489359,0.232,false
9,Finance_insurance_realestate,11,-0.00044605728945968303,0.0004718124776171662,0.332,false
9,Finance_insurance_realestate,12,-0.0008564583483874407,0.0006085193524894132,0.172,false
9,Finance_insurance_realestate,13,-0.00020684636477877045,0.0006120772925594821,0.772,false
9,Finance_insurance_realestate,14,-0.00011991627005032551,0.0006067433108974865,0.844,false
9,Finance_insurance_realestate,15,-0.0003983482139529833,0.0005864131389182259,0.532,false
9,Finance_insurance_realestate,16,-0.0008744844893523809,0.0005963639937447779,0.172,false
9,Finance_insurance_realestate,17,-0.0014116462919348837,0.0005220109752672121,0.008,false
9,Finance_insurance_realestate,18,-0.0005325153495605225,0.0005547361928320358,0.352,false
9,Finance_insurance_realestate,19,-0.0007875067901166209,0.0005619098507769637,0.176,false
9,Finance_insurance_realestate,20,-0.0004823767922584594,0.0005709853495134402,0.416,false
9,Finance_insurance_realestate,21,-0.0008539881395370249,0.0006410591287058807,0.176,false
9,Finance_insurance_realestate,22,-0.0007620349853531858,0.000549643861804417,0.18,false
9,Finance_insurance_realestate,23,-0.00030293339784309936,0.0006357797935680772,0.724,false
9,Finance_insurance_realestate,24,0.0002043618942421713,0.0005941408978397266,0.76,false
9,Finance_insurance_realestate,25,0.0003127547914430619,0.0005625117897216469,0.48,false
9,Finance_insurance_realestate,26,0.00014993548646995272,0.0005449748703224509,0.732,false
9,Finance_insurance_realestate,27,-0.00022547970264087176,0.0005835200094508636,0.684,false
9,Finance_insurance_realestate,28,-0.001111682092825389,0.0005174076076140997,0.02,false
9,Finance_insurance_realestate,29,-8.69704135281334e-5,0.0005730808635290128,0.908,false
9,Finance_insurance_realestate,30,-0.0009513345068015342,0.0005727807544964723,0.084,false
9,Finance_insurance_realestate,31,0.00018899130520177047,0.0005568892922946817,0.776,false
9,Finance_insurance_realestate,32,-0.0005880845003674897,0.0005811647685765326,0.32,false
9,Finance_insurance_realestate,33,-0.0006628697122726348,0.0006504824783570216,0.344,false
9,Finance_insurance_realestate,34,-0.00024142542710237915,0.0005214970204923988,0.712,false
9,Finance_insurance_realestate,35,-0.0002123913833218559,0.0005228728866964081,0.692,false
9,Finance_insurance_realestate,36,0.0002478901603637344,0.0005846027633374539,0.708,false
10,Business_repair_services,0,-6.972322730764513e-5,0.0004586732469476328,0.896,false
10,Business_repair_services,1,-0.0004662784966647014,0.00042194667240504357,0.28,false
10,Business_repair_services,2,-0.00030558447206600306,0.00040458995199076396,0.464,false
10,Business_repair_services,3,-0.0006972077786958125,0.000418470251522709,0.1,false
10,Business_repair_services,4,-0.00014395183995461348,0.0004966063621949282,0.784,false
10,Business_repair_services,5,-8.267664581399502e-5,0.0003911161470973414,0.896,false
10,Business_repair_services,6,-0.0003889619029737923,0.000500209408148463,0.412,false
10,Business_repair_services,7,-0.00034934332405178145,0.00048191877717707456,0.496,false
10,Business_repair_services,8,-0.0003075184802441678,0.0004137758427613256,0.476,false
10,Business_repair_services,9,-0.000606321714493968,0.0004914480333792912,0.18,false
10,Business_repair_services,10,-0.0003624547118335537,0.00042022340073205133,0.38,false
10,Business_repair_services,11,9.389186642612483e-5,0.0005361794862917226,0.82,false
10,Business_repair_services,12,-0.0005335447654081598,0.00042593472517755575,0.196,false
10,Business_repair_services,13,-0.0006761501199137563,0.00045715951228794243,0.164,false
10,Business_repair_services,14,-0.0004561486792145528,0.0005410885892206171,0.396,false
10,Business_repair_services,15,-0.0004507446860464293,0.00048535057214826356,0.344,false
10,Business_repair_services,16,-7.674618792156744e-5,0.000528864354852025,0.892,false
10,Business_repair_services,17,-0.00114779011203263,0.0005177796227861548,0.04,false
