horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0019456462591843878,0.0010583257043388793,0.0009375025532323234,0.004597402253639455,0.0012451110087875988,0.0035732464307366555
1,-0.0005826303293340113,0.0010021987576879078,-0.0021059106760608452,0.0007496646070417125,-0.0014640766301379131,0.00026436703500356585
2,-0.002038044018732147,0.0013372521524209762,-0.003925958870761056,-0.0004036344802570886,-0.003224263421188366,-0.0010010429638964943
3,-0.00040672351646009355,0.001615205618157478,-0.0028132551584694673,0.0015555967218060854,-0.001928860078319585,0.0009259188449976365
4,0.001339856605665759,0.0019114911428504192,-0.0016588950517459537,0.003653258887840242,-0.0008385287573862085,0.0027942434011460826
5,0.0020621671764592315,0.0020603738217329416,-0.0011328696188401808,0.004789596563222717,-0.00010444293562520161,0.0037886827561674193
6,0.002241642416659725,0.0017764962654785916,-0.0003540063179803504,0.004612794427439287,0.0005656961923752239,0.003874196048170132
7,0.0022361786379166046,0.001725831526702975,-0.00010555487681223382,0.004906560987583759,0.0007499219488233855,0.00395210241736278
8,0.0022193116633113736,0.0015728956810803314,0.0004413105366237128,0.004845785797457137,0.001085163985350463,0.004081753168252742
9,0.002833269663885999,0.0016467008783406223,0.0011584270037759416,0.006082440886248949,0.0017486789674822127,0.0050268490043639
10,0.003403736968336654,0.0017637323331847,0.0016412898285716737,0.00714378145791748,0.002264444628220891,0.005869693645574645
11,0.0025521977389626844,0.0018521020876778164,0.0005419175061639582,0.006320891369100937,0.0011625332622409148,0.004890873920929411
12,0.0031733089678592334,0.0018327394286334869,0.001297941536941669,0.006966328250654286,0.001939722922543013,0.005690334911744211
13,0.0020620793638404414,0.0018272500299398454,7.135010207033176e-5,0.005749638950006273,0.0007736614905780345,0.004307910460734218
14,0.001660308847056549,0.0019706028544374792,-0.0006088334355747948,0.005254244952097158,0.0001064103954039157,0.003731152148622012
15,0.001953738840625059,0.0020974872572074466,-0.0007283737399821385,0.005168779448937665,7.063339276765029e-5,0.004034962183064151
16,0.002878039618462458,0.002181705559037618,-1.3758492336406886e-5,0.006268020067554468,0.0008004687316370148,0.005031359706227336
17,0.0031271280984214033,0.002393699272676121,-0.0005029779458094654,0.0066958093940754065,0.0007578559517486274,0.005457034100519755
18,0.004569446506845771,0.0022541737665937047,0.0016342722475896688,0.008292407965583155,0.00276040013550234,0.0068421444285173185
19,0.004805992446836708,0.002187741651399996,0.002302172273755081,0.008748962284833569,0.0033156268579447755,0.007066052491954536
20,0.004485604675225657,0.002306284069452722,0.0021027489198903,0.008872333164058468,0.0029869431060047733,0.007212277627003662
21,0.005462083535134408,0.002221833539852206,0.003192218943134669,0.009813147054731897,0.0040724939575184456,0.008179926591038581
22,0.005229694236967355,0.0021459726303780357,0.0030047660308628113,0.009732921753493254,0.0039170967615456695,0.007898402702811889
23,0.004994663941321564,0.0019348228383356408,0.0028938020180287864,0.00880797932021824,0.0036906511750693276,0.007263248724947132
24,0.004692022376863429,0.0019270019248059317,0.002529953360871344,0.00849691986771939,0.0033290108673464233,0.0069791705726085645
25,0.0029826044640203324,0.0018318594473815482,0.0008521995438455204,0.006064120788371567,0.00161523731582989,0.005007850261464742
26,0.001430084040424615,0.0019029412281581827,-0.0011146998488495343,0.004470527920709424,-1.324209132746979e-5,0.0034407145565740747
27,0.002203712882260556,0.002109689413798093,-0.000678522611224002,0.005380627045843807,0.0005055681897550585,0.004201252776338255
28,0.0030446968830767796,0.0022409076325730086,-0.00027997633531587135,0.006408098809813623,0.0010080774658218637,0.005123608248178483
29,0.0032382285472166393,0.0022040944149368732,-0.00014896253223005765,0.006266438445672421,0.0012626900208095471,0.00527693301504646
30,0.0036162182293545155,0.0021335692687034277,0.00021750515478213958,0.006604686831298352,0.001719843497394745,0.0055253690468581316
31,0.0030735272348521706,0.0020637922689525877,0.00023530962746860567,0.0061362330389428685,0.0012922783639666548,0.005042667427915423
32,0.0023237472263012743,0.0020344903983765695,-0.0007785262928031158,0.005318685572108893,0.0005510671208017628,0.004217505822804174
33,0.003051873255400193,0.001994799743301141,0.00022502468345206132,0.006134472274824581,0.00127692017630829,0.004962681829999234
34,0.002820017659028152,0.0019026842387948088,0.00014479278564862898,0.005629919011489348,0.0012709504779994914,0.004566763802025202
35,0.0018495308566862595,0.002049047198955719,-0.000991973954332758,0.004345265172419446,-4.787400819290539e-7,0.0035053021267424512
36,0.0011937298927429869,0.002143539758487346,-0.0016951338090371365,0.00389678550880957,-0.000610597564766131,0.0028569388558680646
