horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.002791300741388918,0.0018263921284308498,0.001357664280108373,0.01004329880763835,0.0017845249765799042,0.008209684534628888
1,-0.0005388205633383183,0.0010628135172022267,-0.0023612318795976925,0.0005318839470264078,-0.001844449445498986,0.00020410684674727236
2,-0.002024259559104499,0.0017578412713727895,-0.007072578622339289,-0.000583594245284156,-0.005741057972620113,-0.0009456239901451469
3,0.00018473292092170148,0.0010323163348320747,-0.0010066866704484198,0.001736651852343445,-0.0006042257839601489,0.0013042347899334078
4,0.0019504567282924855,0.0013753290171719455,0.0006594068627955982,0.004738128075894068,0.0010590233764218057,0.0038496787053380176
5,0.002517148783716167,0.001417781614532376,0.00115777731736076,0.005433925340018066,0.001574400747758655,0.004464686605414705
6,0.0017265754498263389,0.0010911878784620628,0.0005469923143570838,0.0035299542459938955,0.0009893289160721424,0.0028433943102486444
7,0.0017132307830430478,0.0012086758643104034,0.0003882605190261121,0.004110518599423742,0.0008547866890826249,0.003297942550029142
8,0.0014615002838331897,0.0010252075829468284,0.0003583098670745257,0.0034882035754479034,0.0008325452283688262,0.002670045197526975
9,0.0021550458673609135,0.00103271651837054,0.0009954000405340319,0.004167883645924998,0.001530187022855255,0.0033526597470836354
10,0.0019939181879182893,0.000986545278736829,0.0006817196238440117,0.0037464057517113745,0.0012435530170065512,0.0029065096572567246
11,0.0011785577234118662,0.0014730291615066952,-0.001413018743342387,0.002922998276572486,-0.00044648570919977545,0.0023457502581673414
12,0.002016068567183426,0.0010888614362421574,0.0005469181853859383,0.0037371026048425115,0.0012357321978696506,0.0032442233982762176
13,0.001680106918403861,0.0011529615816597426,0.0002945413184825671,0.0036861960399183105,0.000878441662044921,0.0029790287771011936
14,0.0017792265373400328,0.0010943372931907318,0.0004324961875983486,0.0036924172655802426,0.0010611543819638474,0.0030444814080780452
15,0.0022758070559643073,0.0011932627603784207,0.0008312465786815559,0.004309266596403558,0.0013936875156483868,0.003596866547578258
16,0.0029643432890940438,0.0010138040246620904,0.0017557779195634237,0.004690305725137772,0.002181621302243645,0.004035438192361034
17,0.0013706230744848825,0.0021054025415057614,-0.0035519416470373225,0.003474460975441126,-0.0016829312890742013,0.0028048818382246303
18,0.0018420190142258565,0.001666678999598839,-0.001129482061927568,0.003807943723256877,0.00010888126483731908,0.003062167858721162
19,0.0023815507619232737,0.0011720401046030988,0.0008180413425224891,0.00403341600722423,0.0015434621811613821,0.0034255444197149433
20,0.0023377764299832007,0.0012756454111563687,0.000736552169107085,0.004299474314456441,0.0013597089928999839,0.003590462533894219
21,0.0030760368286596434,0.0011818112435752594,0.0016021851394055107,0.005000659945019982,0.0022155292855296754,0.004267391461753969
22,0.002840623489566376,0.001195540073464453,0.001383364007177104,0.004784546723053852,0.0019627238478622574,0.003981936039813781
23,0.003544796925477982,0.001151971553003947,0.002199534971983398,0.005827231660989477,0.0027213862198213114,0.004792553330892435
24,0.0044087255806845175,0.0014087971835542808,0.0029356495872364476,0.007401054301868869,0.0034805087427585376,0.0061865112626159815
25,0.0033183590517010244,0.001274663293125183,0.0019396896411370632,0.005564478125363417,0.002504482393563367,0.004729777262610894
26,0.002178946300247791,0.001185347101822691,0.0006335064694619264,0.004015342855660497,0.001307538698321343,0.0032349669611021923
27,0.0029884444210766703,0.0013284287216978258,0.0015620054111337594,0.005301835839010162,0.002121983636280545,0.004334551899967642
28,0.0036977254257646833,0.0012241880776964547,0.0023516561018092057,0.00576193480960536,0.00281963750654858,0.00489541210520184
29,0.0037394027151160477,0.001212185817792978,0.002262309370072344,0.00599611500722777,0.002833782968477194,0.005042924093204802
30,0.002980605641781433,0.0011691708185386713,0.0016227893462228016,0.004837421854913159,0.0021133388640468625,0.004090501176157027
31,0.0019276286127397487,0.0011863943571675465,0.0006211248860915799,0.0038726972527433653,0.0011499655868591517,0.0031481795127624966
32,0.002407544870246254,0.0012359950856710858,0.0008304190769824354,0.004447920739744595,0.001421635862063431,0.0035955375714242597
33,0.0026379727902725264,0.0011522399458512597,0.0008692345624495665,0.004364692764715206,0.001603271991631339,0.003718791982067938
34,0.0026373047750645464,0.0012166187314239189,0.0007472655029041732,0.0043938781786270545,0.0015849293041269223,0.0036863471610772388
35,0.0010789270166570103,0.0018475781985523494,-0.002397790220180202,0.003030925722075449,-0.0010660909038150484,0.002376893892117678
36,0.0013488215721069274,0.0017479335560179662,-0.0014101280407952006,0.00324635633223072,-0.0005244608112787139,0.00264169485589224
