horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0012105617888473856,0.000991233334000459,0.00047121981937984635,0.0042481116556538,0.000662640148806175,0.003437480495371904
1,-0.000495593689300931,0.0006889283932662788,-0.0015521599806875255,0.00031441294906048376,-0.0011648385985261038,3.9432610174724384e-5
2,-0.0007612228779848054,0.0009066521678953736,-0.002640049571934174,0.00016538575689241733,-0.00195662596976863,-0.00010020501546302053
3,0.00043355425932239174,0.0006388568964687777,-0.00023391457825581183,0.0014360056087665155,1.1971515787826293e-5,0.0011218197880637085
4,0.0014861488361748458,0.0006662580521066244,0.0007939919677981377,0.002575357648404418,0.0010126344324642535,0.0022475677792032586
5,0.002094116594629532,0.0008034614721699215,0.001306859352863369,0.003685408917914836,0.0015401813095465267,0.003098944806162382
6,0.0013580172842094919,0.0007555942216051633,0.0005751574393666258,0.0027797885382097667,0.0008751193682063749,0.0022458122733685585
7,0.0009024980833859463,0.0008789844932275803,4.358692488583933e-6,0.002718126359412999,0.00034843503493468375,0.0020244816484485985
8,0.0004926575176130847,0.0007518697560422763,-0.0003809007101882476,0.001965758661791637,2.16401880730688e-5,0.0013746405373435012
9,0.0013547153340260298,0.0007012916021907999,0.0005941664692161612,0.0027846409420437482,0.0009131269868372537,0.002253609579481601
10,0.0014883985348560856,0.0006514461381702773,0.0006302448698891767,0.002613112399925603,0.0009709697115018898,0.002168398149257869
11,0.0010081151630396408,0.0009168840325068851,-0.0003889235471668032,0.0022845262595864407,0.0001761998332813229,0.0018258773302941883
12,0.0014952368830719962,0.0008094648177186268,0.0005649990266566392,0.002886255595343552,0.0009830179109586354,0.002416848352522447
13,0.001352717057872938,0.0009160863741950156,0.0002841810336266723,0.0028705674025817658,0.0007612553758887085,0.0023377213040077782
14,0.0018112248596087854,0.0008313202406446756,0.0007728857048273003,0.0033360722821949886,0.0012371598950733308,0.0027599259311365688
15,0.002017731525314047,0.0008800872419733391,0.0009991882631826363,0.003547933902517908,0.0013758782870042733,0.003017948034453357
16,0.002341481412188702,0.0008119150610700969,0.0013427220974037452,0.0036838776227417903,0.0017196741024954432,0.0031859258670518947
17,0.001798941193155324,0.001298983868720392,-0.00023781421880905815,0.003324092750069826,0.0005413645001037973,0.002868276832015855
18,0.0018635617297505585,0.0011431561215725148,0.00034270192177466284,0.0034775161662666137,0.0009350093282622556,0.002918028689744595
19,0.0015686357954300151,0.0010803398354420446,0.00041477457349050955,0.003316852507471708,0.0008455982829956289,0.0027030689986194956
20,0.0016064212683604537,0.001073281825562194,0.00038873258953479916,0.0034049505958290045,0.0008757372052283308,0.0027602400925895833
21,0.002608650702497197,0.0009710075897698877,0.0015357680799313413,0.004384031459996457,0.0019444995091498212,0.003714855619301619
22,0.0026199150976479726,0.0009178159122149648,0.0015100267988684343,0.004127179724257945,0.002040558974944562,0.0036214612224705796
23,0.003169539535963357,0.0009462720847338821,0.002231179911878001,0.004835340389993626,0.0026122351034276116,0.004212651256088619
24,0.003015349252248626,0.0010815736213992799,0.0019282972633685956,0.005181989430576807,0.002370033322624491,0.0042330337011876485
25,0.0023076196692097006,0.0010051280471350746,0.001368986328415328,0.004215391307287715,0.0016744704397103284,0.0033466146238283687
26,0.0022628514015419813,0.001005672685850825,0.0010858757132196383,0.0038979324493421,0.0015017205866470038,0.003250233303895015
27,0.002864443188953709,0.001034525892998983,0.0016908261051049262,0.004518130064531386,0.0021176683149260684,0.003878695920215102
28,0.003465838543672672,0.0009545866396704608,0.002325948514161725,0.004956913718225974,0.0027687418427095357,0.00433080552663625
29,0.003449089821169281,0.0010043964117968907,0.0023076718539141823,0.005152520606388153,0.0026620336144447514,0.004547852899782384
30,0.002884072000889041,0.0009940323082943832,0.0017387216221143346,0.004544214656931666,0.002162293612649762,0.003896888223388743
31,0.0019408001311886384,0.001085737664623673,0.0008459119850820519,0.0039388052497116785,0.0012001896598792794,0.0030164065982946015
32,0.0016735869200453452,0.0010490050777179007,0.0003675840420456649,0.003332890563938081,0.0008306524904326113,0.0026431756168077197
33,0.0020544065335068766,0.0010476522068205533,0.0005650119422157842,0.003756746405553117,0.0011410545666454093,0.0030308156867218643
34,0.0022015163272874343,0.0010439560028032264,0.0007115242612910318,0.003859808911909933,0.001319961113687814,0.003118227997334775
35,0.0014747697473528087,0.0012652138408546772,-0.0004064206634084367,0.003136929462853006,0.0003107970273968721,0.002494879755183822
36,0.0010883322816731067,0.001278833935446487,-0.0006034258098460931,0.002864591380004524,2.904363685394271e-6,0.002191417574532879
