horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0011272714881245293,0.0006021527837763499,0.000498171446449429,0.0022609812478944866,0.0007455375532994656,0.0018075223454735848
1,8.457031825630832e-5,0.0007554737898082566,-0.0009830550072102385,0.000959293489160079,-0.000593994649777686,0.000701204964006558
2,-0.00044533361287754577,0.0008282890519110951,-0.001735840243689103,0.0004996675246006187,-0.0012050406796414144,0.00022995255066946327
3,0.0005622969146803936,0.000784120649096575,-0.00040415642953119785,0.0015192612913615543,-2.0547382760807416e-5,0.0012528397568225464
4,0.00046086194549864185,0.0008743558651380255,-0.0008110899593089981,0.0015768788509840587,-0.0003277444653222545,0.0011739933723206373
5,0.0012861187692147645,0.001027713819951754,-5.707843104097105e-5,0.0027259403263374575,0.0004159980255000499,0.0022223750896719786
6,0.0012261349436173366,0.001007751219031771,-4.506543492764181e-5,0.002771019801976115,0.00048493832240330585,0.0021444620720313273
7,0.001697997257142425,0.0010686317752274647,0.0005027118893290343,0.0036607536485278027,0.0009493940344953769,0.002947374215662542
8,0.001029396857599389,0.0009598473517867961,-2.6037902274817816e-5,0.0028348130225519003,0.0003799002182845241,0.0020949910665521362
9,0.001406063837847708,0.0008853471989719572,0.0003590380576602547,0.0030029582235295326,0.0007469772543657744,0.002417250979819231
10,0.0018255702181150131,0.000983363536703076,0.0007112215888830222,0.0036263176131363277,0.0011662799185210267,0.0029091230888323464
11,0.0014917677524624617,0.0010351335085221115,0.0002015036130069911,0.0032598121860829927,0.0006941414845039478,0.0026014268346819906
12,0.0014615043362946904,0.0011301314556935707,0.0002419654157735985,0.0034927314908190232,0.0007824881146703753,0.0026414078647430147
13,0.001380849338132231,0.0011366915255536655,7.06258170136264e-5,0.0033302374310408157,0.0007064626705030309,0.002705764073493384
14,0.0014378912531334944,0.0010961865326569028,0.00016883870476469835,0.00345608877586795,0.0006827682256876014,0.0026994911342559103
15,0.001760382640974755,0.0011606503388256204,0.00024243555956162668,0.0036065903305670657,0.0007663319809423376,0.0030646181351240173
16,0.0021949436649099656,0.0010663103272481394,0.0007269726531506377,0.003970690310230913,0.00132572618915701,0.003330286352678576
17,0.001986537802308364,0.0012827014123872283,-0.0001046833625160345,0.003737797155451731,0.0007567288455068467,0.00312843593570168
18,0.002724843025874122,0.0012334736191293222,0.0010592053629673234,0.00444394787871291,0.001818895669093933,0.0037607911410709265
19,0.0024380176211803222,0.0012314419726566688,0.0008646962551361115,0.004223619210376969,0.0016998677813813328,0.003459007300593705
20,0.0017089172705759413,0.001241867838553404,0.00022912128409825348,0.003506953751337934,0.0007671820198631875,0.0028882337063391864
21,0.0023231522305501517,0.0011398524200431181,0.0010702767969300161,0.0041943735410336115,0.0015904745852276607,0.003501309315368237
22,0.0035719906752203438,0.0011561174774716969,0.0022986562531021777,0.005503261432979527,0.002885095164080413,0.004679926166218691
23,0.0037887480927619064,0.0009424894770189797,0.0027913564155983535,0.005393813104573306,0.003221303899439674,0.004762477049589789
24,0.00352599244751258,0.001047022241507421,0.002327633386825532,0.0052184825672060495,0.0028984100148204076,0.004525911059049601
25,0.002543837759137009,0.0009431922325969465,0.001493948700075879,0.004027189584069191,0.0019333574833876265,0.0035217529021343234
26,0.0020549043131472228,0.0009478288833205555,0.0009172617657937994,0.003553221060717267,0.001377814881647722,0.002999816835387115
27,0.0017473088603788848,0.000998041395333406,0.000616567877728952,0.0031253301033892134,0.0010789837756569366,0.0026910553814886765
28,0.003117709923880908,0.0009325442620281119,0.0019501705794197903,0.004588021083944437,0.002396707638209584,0.003869843147746624
29,0.003002950903671347,0.000939715281784132,0.0016917779622957812,0.0045503615885310825,0.0022126762585494347,0.0039059522395277595
30,0.003018063426125521,0.0009421394683713245,0.0019046481950448365,0.004410821985671308,0.0023633528258525534,0.003894416329263779
31,0.0026168260707277154,0.0009407696651813996,0.0015523390100901056,0.003882386947896572,0.002052579423803009,0.003393630760906952
32,0.002179723254403657,0.0009462290049046115,0.0010105439148838764,0.0036357960168004865,0.0014692433338829546,0.003011729919228045
33,0.00243659583101141,0.000905275044513237,0.0012021397540962263,0.003692937050665603,0.0017260575377263847,0.00323411940315185
34,0.0025438215609381526,0.0009566569135411022,0.001326288205968716,0.004037618494632173,0.0018064458614014374,0.0034018291061702465
35,0.0016235424179533394,0.0011920207576707408,-0.00023381884230233465,0.0031536077830591576,0.0006032005558572605,0.002626766321591278
36,0.0011256790215378987,0.001252316886497032,-0.0008502192514198187,0.0025940088363323325,-7.063915092596958e-5,0.002116558359810698
