ind_group,ind_label,horizon,beta,boot_se,p_value,bh_reject
2,Manufacturing_Construction,1,-0.0005826303293340113,0.0012393807493617528,0.564,false
2,Manufacturing_Construction,2,-0.002038044018732147,0.0015342325738254298,0.156,false
2,Manufacturing_Construction,3,-0.00040672351646009355,0.001730698008366565,0.848,false
2,Manufacturing_Construction,4,0.001339856605665759,0.0021186087482746798,0.492,false
2,Manufacturing_Construction,5,0.0020621671764592315,0.002320258569902356,0.376,false
2,Manufacturing_Construction,6,0.002241642416659725,0.0021178377925006467,0.332,false
2,Manufacturing_Construction,7,0.0022361786379166046,0.0022010316567612105,0.316,false
2,Manufacturing_Construction,8,0.0022193116633113736,0.002046862360435232,0.36,false
2,Manufacturing_Construction,9,0.002833269663885999,0.002104218912380233,0.22,false
2,Manufacturing_Construction,10,0.003403736968336654,0.002175583591720773,0.144,false
2,Manufacturing_Construction,11,0.0025521977389626844,0.0023374884573643113,0.296,false
2,Manufacturing_Construction,12,0.0031733089678592334,0.002368421194236598,0.232,false
2,Manufacturing_Construction,13,0.0020620793638404414,0.002350818060347782,0.448,false
2,Manufacturing_Construction,14,0.001660308847056549,0.0025424440810024665,0.572,false
2,Manufacturing_Construction,15,0.001953738840625059,0.002788230545405217,0.508,false
2,Manufacturing_Construction,16,0.002878039618462458,0.0028190719180071653,0.352,false
2,Manufacturing_Construction,17,0.0031271280984214033,0.003014128547251764,0.284,false
2,Manufacturing_Construction,18,0.004569446506845771,0.0026478181839207004,0.072,false
2,Manufacturing_Construction,19,0.004805992446836708,0.002422894781524041,0.036,false
2,Manufacturing_Construction,20,0.004485604675225657,0.0024379487194300903,0.04,false
2,Manufacturing_Construction,21,0.005462083535134408,0.002334851937230517,0.012,false
2,Manufacturing_Construction,22,0.005229694236967355,0.0022620393548581762,0.004,false
2,Manufacturing_Construction,23,0.004994663941321564,0.0021677847354804334,0.004,true
2,Manufacturing_Construction,24,0.004692022376863429,0.002244559582984631,0.028,false
2,Manufacturing_Construction,25,0.0029826044640203324,0.0021070868454114893,0.168,false
2,Manufacturing_Construction,26,0.001430084040424615,0.0022635085094988173,0.588,false
2,Manufacturing_Construction,27,0.002203712882260556,0.0023565672393147928,0.376,false
2,Manufacturing_Construction,28,0.0030446968830767796,0.002494886233293318,0.26,false
2,Manufacturing_Construction,29,0.0032382285472166393,0.0024553189955089086,0.22,false
2,Manufacturing_Construction,30,0.0036162182293545155,0.0022946418194262886,0.108,false
2,Manufacturing_Construction,31,0.0030735272348521706,0.0021084207493565076,0.172,false
2,Manufacturing_Construction,32,0.0023237472263012743,0.002093721426122887,0.26,false
2,Manufacturing_Construction,33,0.003051873255400193,0.002123614599834919,0.152,false
2,Manufacturing_Construction,34,0.002820017659028152,0.0019305841327071343,0.156,false
2,Manufacturing_Construction,35,0.0018495308566862595,0.0019059455341189158,0.352,false
2,Manufacturing_Construction,36,0.0011937298927429869,0.0019322721949437888,0.54,false
3,Trade,0,0.002791300741388918,0.0017478738926602452,0.024,false
3,Trade,1,-0.0005388205633383183,0.0014730865935097892,0.668,false
3,Trade,2,-0.002024259559104499,0.0019894908216351423,0.292,false
3,Trade,3,0.00018473292092170148,0.0013084318520569132,0.976,false
3,Trade,4,0.0019504567282924855,0.0015108945876793703,0.152,false
3,Trade,5,0.002517148783716167,0.0015031128315299974,0.04,false
3,Trade,6,0.0017265754498263389,0.0011175461769903183,0.124,false
3,Trade,7,0.0017132307830430478,0.001315490644868745,0.192,false
3,Trade,8,0.0014615002838331897,0.0011664141225102161,0.284,false
3,Trade,9,0.0021550458673609135,0.001114442228687336,0.06,false
3,Trade,10,0.0019939181879182893,0.0012711880006719613,0.132,false
3,Trade,11,0.0011785577234118662,0.0017183478052855237,0.556,false
3,Trade,12,0.002016068567183426,0.0013897681251877998,0.18,false
3,Trade,13,0.001680106918403861,0.001344770995093834,0.288,false
3,Trade,14,0.0017792265373400328,0.001300432558452816,0.248,false
3,Trade,15,0.0022758070559643073,0.0015137295353563878,0.144,false
3,Trade,16,0.0029643432890940438,0.001272578637447569,0.016,false
3,Trade,17,0.0013706230744848825,0.0022504582359496443,0.524,false
3,Trade,18,0.0018420190142258565,0.0018097280873279,0.304,false
3,Trade,19,0.0023815507619232737,0.001362181736659901,0.08,false
3,Trade,20,0.0023377764299832007,0.001419484906418816,0.136,false
3,Trade,21,0.0030760368286596434,0.0013533201547579442,0.02,false
3,Trade,22,0.002840623489566376,0.001304465163043709,0.032,false
3,Trade,23,0.003544796925477982,0.0013432728963428332,0.0,true
3,Trade,24,0.0044087255806845175,0.0015937660360310453,0.004,true
3,Trade,25,0.0033183590517010244,0.0013695860217745202,0.024,false
3,Trade,26,0.002178946300247791,0.0012986835998794516,0.12,false
3,Trade,27,0.0029884444210766703,0.0013944684960013954,0.028,false
3,Trade,28,0.0036977254257646833,0.0013572532043131286,0.0,true
3,Trade,29,0.0037394027151160477,0.0013317616783602526,0.004,true
3,Trade,30,0.002980605641781433,0.0012601886405303963,0.02,false
3,Trade,31,0.0019276286127397487,0.001177039245545305,0.136,false
3,Trade,32,0.002407544870246254,0.0013742889863529828,0.068,false
3,Trade,33,0.0026379727902725264,0.0013695751347710622,0.04,false
3,Trade,34,0.0026373047750645464,0.0013816882875934352,0.064,false
3,Trade,35,0.0010789270166570103,0.0018310946418559463,0.544,false
3,Trade,36,0.0013488215721069274,0.0016557154749040869,0.376,false
4,Services,0,0.0012105617888473856,0.0009277201083303392,0.212,false
4,Services,1,-0.000495593689300931,0.0009097044665294327,0.476,false
4,Services,2,-0.0007612228779848054,0.0011354897831389044,0.432,false
4,Services,3,0.00043355425932239174,0.0007729057806244072,0.696,false
4,Services,4,0.0014861488361748458,0.000814193680370574,0.044,false
4,Services,5,0.002094116594629532,0.0009106096054377361,0.004,true
4,Services,6,0.0013580172842094919,0.0008000480758710465,0.108,false
4,Services,7,0.0009024980833859463,0.0009236697125274331,0.424,false
4,Services,8,0.0004926575176130847,0.0008724853542916305,0.736,false
4,Services,9,0.0013547153340260298,0.0008369942385686675,0.172,false
4,Services,10,0.0014883985348560856,0.0009124575778077365,0.152,false
4,Services,11,0.0010081151630396408,0.001101204752415207,0.408,false
4,Services,12,0.0014952368830719962,0.0009831532451987771,0.172,false
4,Services,13,0.001352717057872938,0.0010380852939426287,0.264,false
4,Services,14,0.0018112248596087854,0.00101495154300109,0.1,false
4,Services,15,0.002017731525314047,0.0010824648219052192,0.052,false
4,Services,16,0.002341481412188702,0.0009749630954852619,0.004,true
4,Services,17,0.001798941193155324,0.0013875081543525802,0.244,false
4,Services,18,0.0018635617297505585,0.001177315682558117,0.124,false
4,Services,19,0.0015686357954300151,0.0011342635868865675,0.184,false
4,Services,20,0.0016064212683604537,0.0011756471247790035,0.22,false
4,Services,21,0.002608650702497197,0.0010908938268432047,0.028,false
4,Services,22,0.0026199150976479726,0.0010522296553434015,0.012,false
4,Services,23,0.003169539535963357,0.0010151561236708758,0.0,true
4,Services,24,0.003015349252248626,0.0011514423284100825,0.008,false
4,Services,25,0.0023076196692097006,0.001057451119919325,0.04,false
4,Services,26,0.0022628514015419813,0.001073279182806771,0.036,false
4,Services,27,0.002864443188953709,0.0010773506961607399,0.008,false
4,Services,28,0.003465838543672672,0.0010095442080775602,0.0,true
4,Services,29,0.003449089821169281,0.001078236785496039,0.0,true
4,Services,30,0.002884072000889041,0.0010263788307782568,0.008,false
4,Services,31,0.0019408001311886384,0.0010803491577054142,0.068,false
4,Services,32,0.0016735869200453452,0.0011127760572642671,0.132,false
4,Services,33,0.0020544065335068766,0.0012077305136185149,0.068,false
4,Services,34,0.0022015163272874343,0.0011814191333255216,0.06,false
4,Services,35,0.0014747697473528087,0.0012719440860266848,0.244,false
4,Services,36,0.0010883322816731067,0.0012703655100245732,0.396,false
