horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,9.252527184911968e-5,-0.0005923369664179424,0.0007664263075713778,-0.0003053678585566557,0.00047402288465203966
1,-0.0001179318674031381,-0.000776192206012812,0.0005026486449716296,-0.0005206840955551119,0.0002366094972598726
2,0.00039265113534321715,-0.00022196251310371026,0.001067594597654081,3.774322134328747e-5,0.0007710850100684883
3,-0.00012937166830250357,-0.0006779687481558974,0.0003974963561785113,-0.000452628598111761,0.00019773234614618753
4,-0.0004937595838543281,-0.001072005382040897,2.312322544085804e-5,-0.0008230941076528839,-0.0001568087030517257
5,-0.0005430316215117011,-0.0009597207138954391,-0.00012389942507643983,-0.0007997475467923038,-0.0002936640995618441
6,-0.000154644931506188,-0.000740817687806494,0.00039817437332967024,-0.00046458052815364563,0.00019135985323966853
7,-0.0001201571557073774,-0.000669118696073341,0.0004214795436355628,-0.0004418770640268736,0.00017907958345935403
8,-0.00029198508313053493,-0.0008399171905596609,0.00025199329040786784,-0.00063599712718387,1.0908738353936e-5
9,-0.0008283064128367501,-0.0013314802431549644,-0.00029352700290917455,-0.0011563355363858113,-0.0005070682573797182
10,0.0002057449953039481,-0.00032020595902559977,0.000760265672153677,-0.00015010660102156466,0.0004959958316918013
11,-0.00037558000279074504,-0.0008684050820374012,0.00011873521403887784,-0.0006317974937582538,-6.718623626720014e-5
12,0.00039894146739197873,-0.0002182647520675568,0.0010391283570392895,8.441752217897502e-5,0.0007642520024224843
13,-0.00015083072719039307,-0.0006498108394744468,0.0002996986175558493,-0.00046500419798902186,0.00011533574553392238
14,0.00030714154337952007,-0.0001410714701800811,0.0007493098101075659,5.0490630661216974e-5,0.0006150521139220914
15,4.1750684942981854e-5,-0.0007025094518483717,0.0006489088737261568,-0.00036692688001667927,0.00040880241697761644
16,-0.0006847268990176243,-0.0012400341686111436,-9.170226746014413e-5,-0.0010142362230213951,-0.0003203717159422727
17,0.00041141858552742357,-0.0001906825708674588,0.0009561519076714525,8.447249465223035e-5,0.0007346037298800912
18,-0.00018089433823683594,-0.0006866778245217543,0.0004022695733844133,-0.0004472450705168367,0.0001547145047767459
19,-0.0004183443300819498,-0.0009955466476157305,9.584479623770922e-5,-0.0007568715215188044,-0.00012365313770428926
20,0.00010669465334486994,-0.0004208576427739526,0.0006579091585540836,-0.00014391533439310757,0.0004059333471937498
21,-0.00012306701619303802,-0.0007355886452977911,0.00043844938771804706,-0.00045512369182997285,0.00020799512187013038
22,-3.992974663204811e-6,-0.0005942719067525113,0.0005369081760022037,-0.00034407330923047556,0.00029069863391712223
23,0.0002039176582355648,-0.00028949814288173423,0.0006791995137875159,-0.00010883759772260525,0.0005316527487507471
24,0.00026426775844735467,-0.00031757182186873263,0.0007337710884640412,-9.029589347962465e-5,0.0005489233226045323
25,-0.0003478643078424121,-0.0007852482139564941,7.263873208024e-5,-0.0006014414687460041,-0.00010386627435453698
26,0.0002833904235599692,-0.0002087258858956177,0.0006985830806746866,-4.122456231040882e-5,0.0005569026992053386
27,0.00043001420691767775,-0.0002168428356098589,0.0009555298086641089,6.991664649568294e-5,0.0007177634947013428
28,4.567272609191984e-6,-0.00042988185981544596,0.0005467677265195134,-0.0002652471491356071,0.0002974977247734184
29,0.0006076591182772502,4.8968224290007177e-5,0.001277696148853614,0.0002646113879356622,0.0009929982767994106
30,-6.0606650809097716e-5,-0.0006284428144684318,0.00042581854654451484,-0.00042572982564831417,0.00023080068284364887
31,-6.62138566362243e-5,-0.0006580425446021627,0.0005264949378540878,-0.0003974093749685013,0.00028357837734939017
32,9.30997450938508e-5,-0.0003871184192022567,0.0004848656176947126,-0.00018452341137935844,0.0003199712383207601
33,-0.0002709961506887216,-0.0009362122685388053,0.00030816037770706574,-0.0006765726636616576,6.327468783080213e-5
34,2.3459257045870395e-5,-0.0004982648282334822,0.0004695915635986526,-0.00027801384605262924,0.00029048635786202616
35,1.5378254394014606e-5,-0.00044885392245039947,0.0005236313361222003,-0.00027910611848850627,0.00029081587848913255
36,9.439578828429409e-5,-0.0004584243002316127,0.0006350362861783442,-0.00030384193225561245,0.0004030269519429016
