ind_group,ind_label,horizon,beta_abs,boot_se,p_value,bh_reject
1,Agriculture_forestry_fishing,0,-0.015774771175207515,0.009369965709096992,0.12,false
1,Agriculture_forestry_fishing,1,-0.010767379659951937,0.00958803985522659,0.244,false
1,Agriculture_forestry_fishing,2,-0.016478828747303085,0.009513396503763174,0.108,false
1,Agriculture_forestry_fishing,3,-0.0070222607567743504,0.008915966170294876,0.412,false
1,Agriculture_forestry_fishing,4,0.00461029902436817,0.011847830978335014,0.748,false
1,Agriculture_forestry_fishing,5,-0.019080610345803578,0.009737571881873873,0.052,false
1,Agriculture_forestry_fishing,6,-0.01934323169870984,0.010393614925325402,0.06,false
1,Agriculture_forestry_fishing,7,0.002125515704844109,0.009079472614258963,0.828,false
1,Agriculture_forestry_fishing,8,0.01110047256253617,0.008127130102710763,0.192,false
1,Agriculture_forestry_fishing,9,-0.008305567662952321,0.009884844136537434,0.396,false
1,Agriculture_forestry_fishing,10,-0.007084159629949268,0.010611256523105534,0.532,false
1,Agriculture_forestry_fishing,11,-0.005421613673193129,0.009088723664265629,0.552,false
1,Agriculture_forestry_fishing,12,-0.005933725430564419,0.009516775495591857,0.532,false
1,Agriculture_forestry_fishing,13,-0.013809232507154587,0.011050405131222093,0.216,false
1,Agriculture_forestry_fishing,14,-0.006700831098111509,0.011505333938081659,0.556,false
1,Agriculture_forestry_fishing,15,-0.01361995480773478,0.009912405069909114,0.168,false
1,Agriculture_forestry_fishing,16,0.0008366195355987453,0.01024359204305726,0.932,false
1,Agriculture_forestry_fishing,17,0.008220454529508942,0.011328470982255348,0.44,false
1,Agriculture_forestry_fishing,18,-0.0052110297632520074,0.011183097640901302,0.664,false
1,Agriculture_forestry_fishing,19,0.0013479764268169486,0.010862637248712715,0.916,false
1,Agriculture_forestry_fishing,20,0.0002496735016960529,0.011310291370854953,0.948,false
1,Agriculture_forestry_fishing,21,-0.0010222586779662375,0.011735901212127824,0.968,false
1,Agriculture_forestry_fishing,22,0.0017097706779575052,0.009319499110826667,0.852,false
1,Agriculture_forestry_fishing,23,-0.007472705211087916,0.012438304925801636,0.528,false
1,Agriculture_forestry_fishing,24,0.0008445966388100489,0.010608854554907978,1.0,false
1,Agriculture_forestry_fishing,25,-6.102679210599782e-6,0.009783536421153182,0.976,false
1,Agriculture_forestry_fishing,26,-0.006432117805726826,0.010141285276537087,0.508,false
1,Agriculture_forestry_fishing,27,-0.00785500480474211,0.010545360096265935,0.392,false
1,Agriculture_forestry_fishing,28,-0.01625652339437181,0.011169547408056556,0.164,false
1,Agriculture_forestry_fishing,29,-0.010730920457904372,0.009907450294571596,0.308,false
1,Agriculture_forestry_fishing,30,-0.0073440506450477405,0.009812117489611331,0.48,false
1,Agriculture_forestry_fishing,31,-0.017727961376876867,0.009334350740479988,0.056,false
1,Agriculture_forestry_fishing,32,-0.003298200194602959,0.010202346470131601,0.748,false
1,Agriculture_forestry_fishing,33,0.002627043345104944,0.011315099867799008,0.792,false
1,Agriculture_forestry_fishing,34,-0.0003147961668797346,0.010917926805805405,0.98,false
1,Agriculture_forestry_fishing,35,-0.009627887040027198,0.009952868512315406,0.332,false
1,Agriculture_forestry_fishing,36,-0.004345747286282066,0.01168216755117109,0.744,false
2,Mining,0,-0.004444961209726736,0.01828659477130059,0.8,false
2,Mining,1,0.015541518793575992,0.01615754379284481,0.328,false
2,Mining,2,0.012243260481106197,0.017613268891882906,0.54,false
2,Mining,3,0.0032001026833475637,0.01480093302720978,0.832,false
2,Mining,4,-0.006053173628217752,0.01779711712750797,0.724,false
2,Mining,5,-0.000997961140546426,0.01542719018157027,0.964,false
2,Mining,6,-0.025057653714598886,0.015671691618721503,0.124,false
2,Mining,7,0.01921543799928751,0.015742704547998625,0.208,false
2,Mining,8,0.0012081559240918038,0.016550859278769578,0.992,false
2,Mining,9,-0.012079066061245213,0.015703595561615238,0.416,false
2,Mining,10,0.0090895924344956,0.016204017582312085,0.608,false
2,Mining,11,0.006222928548271468,0.01549307851924245,0.7,false
2,Mining,12,-0.015310731993905473,0.018959682190424456,0.384,false
2,Mining,13,0.02944614524285058,0.016851814346596695,0.08,false
2,Mining,14,0.004217042758745895,0.017315137915038442,0.872,false
2,Mining,15,-0.016713522524890716,0.01802945121143582,0.34,false
2,Mining,16,-0.001205349280231988,0.017001065337863247,0.884,false
2,Mining,17,0.00824528390260912,0.017918038553495875,0.6,false
2,Mining,18,0.0023766326102319176,0.015492369521608164,0.9,false
2,Mining,19,-0.018325485914835963,0.020224290768203968,0.324,false
