horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.004989277572116761,0.004857671965332148,-0.014661118172252529,0.004417670061068933,-0.012951468881786252,0.0028778557234271428,-0.010007685987425402,-0.0001444975107157605
1,0.0017063399708927966,0.00442425671945127,-0.0060382552975828865,0.011198878651427352,-0.005136847777053987,0.00913248154801115,-0.002355664730159482,0.00653132222293856
2,-0.009262065007389743,0.00502594931223032,-0.019072629128459844,0.0007324552903939426,-0.01727594017448966,-0.0003701791328266632,-0.013915725606660928,-0.00409050290631696
3,0.0016374233332787133,0.004871043613892259,-0.009152593703481919,0.011259166033316762,-0.007670519930395811,0.008785994201854887,-0.0030870304659512387,0.005942961678046232
4,0.004350222587214705,0.004977414089653848,-0.004450247126039773,0.014646583960772685,-0.0032006766817850264,0.013148650963518776,-0.00019604631737235774,0.009478796543939533
5,0.0031946032958575224,0.005028181796789091,-0.007559163534661491,0.012325449555403425,-0.005704419372230337,0.011702744990777654,-0.0018486001657348568,0.007986640489961654
6,0.003360453289183904,0.004437815711416874,-0.005191789368081176,0.011835575022138908,-0.004172791149514831,0.01049991590605345,-0.001026985072676042,0.0077211849900851205
7,-0.0010200315833701072,0.004750834115125377,-0.010389586797091836,0.008061887103896055,-0.009060996165028373,0.006825448704939906,-0.005587593136979946,0.003775814136761246
8,0.001996761620846338,0.004863819051679812,-0.007869135340285351,0.011954257249914184,-0.005627408450134675,0.010236030094793982,-0.0024976460073063336,0.007034574360517723
9,-0.003982442544420624,0.005549779695482955,-0.014536897781961561,0.007013185459403033,-0.013039051068254669,0.005281914664951999,-0.009581459431683289,0.00143449006218361
10,-0.0049470001795892385,0.004840885226746667,-0.014235196760673283,0.005212355447071045,-0.01258314676890159,0.0038717628509941007,-0.009455600399492482,-8.206012471987661e-5
11,0.003579874463086405,0.004138086719617429,-0.004078394576054452,0.01152635945847244,-0.0027630731681272773,0.010785405052410525,-0.0007140762935595163,0.0075114677273203576
12,0.005365189799258454,0.004515753255293521,-0.0031070127093518335,0.014019873759229067,-0.0020941818296391795,0.01293695418559151,0.0009926786330291168,0.009872022010480095
13,0.00473511948059688,0.00492593436171295,-0.005265778175949656,0.013932665056772996,-0.0037049103666314323,0.012280366450991818,-0.0006050086273832189,0.009198530757610193
14,-0.005610796304334405,0.004781985235894552,-0.014608356051117544,0.0030678495601392797,-0.013601316977102214,0.002126164439418364,-0.010305764097757405,-0.0009998760260015878
15,0.006487319997991882,0.005346758850142037,-0.003977838273529603,0.01694549286768084,-0.0020289032386143395,0.015589141638292307,0.0013289080126133866,0.012140800890883601
16,0.005277827929740447,0.005086477431327941,-0.00473668306767059,0.014790596534873196,-0.0033036583239786058,0.013256035935447857,6.407743593652198e-5,0.010365713047818883
17,0.009468944144909945,0.004515573740589906,0.0011168168859425958,0.018070630061515686,0.002818377352637499,0.01726096641378873,0.004993462742320372,0.014154904923311088
18,0.0010367698011852547,0.004696560840589879,-0.0077178627707943925,0.009992126426301193,-0.0065796533461735815,0.008981411513008583,-0.003687084514129927,0.0056134199791724165
19,-0.003085890004603883,0.004635717690597386,-0.012373759773637789,0.005713678292495798,-0.01089736468398243,0.0040314310378367245,-0.007979290732622418,0.0012090142014672604
20,0.0064316398036965965,0.004950528832190684,-0.003082283357954281,0.01493278269071114,-0.0017949679916504841,0.013953846468803857,0.0015901680829700049,0.011217285162569932
21,0.0014890622008470987,0.0052245794305767305,-0.008233672584924362,0.01121783501704161,-0.0072196579155547665,0.009614530199541341,-0.003476217253559441,0.006828553649976903
22,-0.005097241679562839,0.005171848773791983,-0.014843078134059495,0.005029508530386849,-0.013246383327041382,0.004172808955322862,-0.01012328434521496,0.000676963081983447
23,0.002626548322239554,0.004648489309958731,-0.0060655187973442295,0.01171551087504998,-0.004633410926028904,0.009673405224971652,-0.0018889676026411974,0.007397001837878867
24,0.004339984957608521,0.004547505202579402,-0.003989260282485856,0.013790306832827467,-0.0026251507483059794,0.012139759780103102,-7.716239367883552e-5,0.009092625200984885
25,0.0040452901991583304,0.0046764067618686326,-0.0050455136093583396,0.012937824177557157,-0.0038442073184912925,0.011917879463135155,-0.0006648348731501209,0.008597736453222071
26,-0.0003942453851225262,0.004710569274004398,-0.009315691250653999,0.009464410102199873,-0.008316738685711166,0.0076655018063078,-0.00479918939913071,0.0041671678801042935
27,-0.0026781588674542997,0.005191299566215871,-0.013396757004789199,0.006928826499129298,-0.011957945099520487,0.005401877417850792,-0.00813615924788044,0.0018427824122088459
28,-0.0013912689336877417,0.004818701712982989,-0.010355210363714366,0.007693340076720994,-0.009064151076928565,0.00615318933730919,-0.005799129367648705,0.003256826023912995
29,0.005537369042793793,0.004585493996633144,-0.0036086863179182497,0.01439663242315152,-0.00202573390910618,0.013406488772845393,0.0008563949996337839,0.00984365692648876
30,0.0012555878066374427,0.005369574269271579,-0.010086105924016901,0.01092128278015098,-0.00802604176155359,0.009516664353891114,-0.003857440474327034,0.006707562040779981
31,0.0008831623482484805,0.004686772146422373,-0.008476951836698722,0.00970536877810032,-0.006618170928126263,0.008634320948090439,-0.004047794634442292,0.005341229888298212
32,0.007620864307003792,0.005037886670757041,-0.0022605197688355793,0.016902954826807204,-0.001311749521701237,0.015425367873862813,0.0024147227169033373,0.01258683949316312
33,0.002319076523596234,0.004896437391311472,-0.0075363367994674526,0.011779813556675548,-0.00618045520696193,0.010421787639497306,-0.002360969945489431,0.007072836387999262
34,-0.0013853248589178542,0.005270329290841144,-0.01128183012668596,0.008279253226595167,-0.009762860235256134,0.0070860562623229735,-0.006478766928106482,0.0038666308829269007
35,-0.006359102732676188,0.004554990756187955,-0.015125662102162141,0.003116922984341938,-0.013740743477373495,0.0011892857024057685,-0.010759697468610179,-0.002082830324152492
36,-0.0010142780404807153,0.005143136937739232,-0.010420993263486337,0.009504449075131904,-0.00892112481781306,0.007375133830705777,-0.00613577171424241,0.00435890832491487
