horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.005105172572991394,0.005115902981142889,-0.014290622242851488,0.005023227863412966,-0.013155813052470199,0.0030333009440393936,-0.010087151151093973,-9.927675422099607e-5
1,-0.0010211882390402092,0.004364548140957196,-0.0095970740770386,0.0073753416737304895,-0.008319326828734626,0.005826894054388173,-0.005640939518543657,0.0034283358801986724
2,8.12513571856061e-5,0.004640925918264038,-0.008603052066640174,0.009339996359133428,-0.00696580146423513,0.008458160752788265,-0.004456123385731003,0.004682952853841497
3,0.0029564863349964637,0.004869454915618663,-0.0056218438884053975,0.012940111030909062,-0.004502360585382561,0.011817819790680043,-0.0014502224742189934,0.008087601602651227
4,0.0015693733221055588,0.004918148970699944,-0.00793187259888909,0.011480339889589217,-0.006250347401607581,0.01018621830091764,-0.0030722343775631392,0.006372964264261019
5,0.0002936684035694109,0.004961296100748983,-0.009259294812548776,0.009664455355352132,-0.00784465301154789,0.008527846969567689,-0.004187190326719747,0.005686041259410774
6,0.0010301113091493227,0.004796832200399139,-0.0076890244690328395,0.010912830855023849,-0.0066383991759010426,0.009402276553720633,-0.003585137305406836,0.005924628197082504
7,0.002764352756092273,0.00477375289374398,-0.0072116676521559835,0.01179509358138428,-0.005376380207124373,0.010430175123744341,-0.0020013292383585235,0.0073907494107181716
8,0.007751471054286157,0.004815697031458131,-0.001012894729237919,0.017627209025702244,-8.398856697483738e-5,0.015740588409941893,0.003763056648764627,0.012821925301697639
9,-0.00042374499027274926,0.005107797726635205,-0.010103493667278172,0.009028370763007276,-0.008733984507321426,0.008256178760980254,-0.005526392766872122,0.004797692279542681
10,0.0052784793649537564,0.005796400718194062,-0.004498317073158469,0.018371332458539186,-0.003098748694099342,0.01501658791994479,2.59509297980172e-6,0.011474252803219296
11,-0.002985904796966853,0.005338479616397677,-0.013722400960489664,0.0067988457729895955,-0.012146536258490905,0.005240230524361238,-0.00854796825998817,0.002187069943421101
12,-0.0011593957510713875,0.005796168714903397,-0.011712030121308023,0.011244267340311271,-0.009851270465535007,0.00986205652991257,-0.006742259830696847,0.004008474867245797
13,0.003604714929630261,0.005349891208392927,-0.006975252437829996,0.013741859697170773,-0.005241523075470015,0.012603824819592113,-0.0021345487707558784,0.00869405068029225
14,0.008152231607692722,0.0062329547868378386,-0.002160806084079972,0.02088921712862012,-0.0008496896090282595,0.019281247790894216,0.0024612901007831068,0.015440080254382453
15,0.0007292327482723266,0.0050829238264215575,-0.008158837003818519,0.012271746919984665,-0.007046503447257081,0.00973884152757989,-0.0039565429682332795,0.005649456005993948
16,0.003373481353577424,0.00493382376776904,-0.005020330724459973,0.012831126755998616,-0.0040509108936641015,0.0116893149805761,-0.0013427031304311624,0.008939627036022194
17,7.315998836111338e-5,0.006299997428939208,-0.012137262337559072,0.011735098169091358,-0.010857322424157476,0.009909570326353163,-0.0062352755447005,0.006238624605699868
18,0.0008167255931303915,0.0050939291489407925,-0.009276390252234817,0.010707327530243144,-0.007362209602490677,0.009248142448689736,-0.003914456789536056,0.006166959595839047
19,-0.0018723695889327552,0.005188417394131865,-0.011625516961665791,0.008812513985808627,-0.010234533172502098,0.0066771856498102355,-0.0068697157450344154,0.003149724066567723
20,-0.0007799206192195947,0.005533663335513738,-0.011323878762167217,0.010908393208144986,-0.009276332496262014,0.00873290762045843,-0.005928879211477828,0.004737184580191985
