horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.009657436731964229,0.00957197607763185,-0.027939516202842525,0.009436030852558487,-0.02560730912963733,0.006070577110574987,-0.019369273896313637,-0.0012309391244741182
1,-0.005884604008594874,0.00916213871568245,-0.023764832430317864,0.012047370224566508,-0.021298553338143143,0.009242696841803802,-0.01520585979396847,0.002898077261019626
2,-0.004225205795155879,0.010965063829302535,-0.02589652454140109,0.014949469085606433,-0.02361843926344421,0.012319721896760956,-0.016697316349697042,0.006238973147641796
3,-0.025344586349966582,0.00907282568219229,-0.04256781384622654,-0.00875725783407073,-0.040482354591702435,-0.011108417905666971,-0.03530174188847926,-0.01672640655300723
4,-0.027101021168508002,0.00949473130486595,-0.044434283947904676,-0.007554338764685281,-0.04239850288198977,-0.011710529837605904,-0.03680765369057791,-0.017663315610185366
5,-0.012684000000974008,0.009933546067904484,-0.03188415050354262,0.008777895950081585,-0.02883976534120062,0.004149792042987617,-0.021566873452561114,-0.002223337900677931
6,-0.0063938316356599596,0.010182345276520776,-0.026488348017444915,0.013036079681477398,-0.024417971144552592,0.009434381386282643,-0.01697215383737668,0.0033811451091471777
7,0.0006777927547008894,0.008699570830959145,-0.014973799185965884,0.017699678968151035,-0.013798364977010202,0.01431562528578863,-0.00836882524936986,0.008602485993532676
8,-0.011256890123417683,0.010468090088259833,-0.033908587999095643,0.007483243118089827,-0.027876102365571406,0.004336834272252896,-0.021971621339329794,-0.0014355850582146942
9,-0.007449663090002724,0.009624513028741006,-0.025055837476090012,0.013180421051416077,-0.022217207866940935,0.009457246632411405,-0.01715599735815189,0.0022465027051809
10,0.0009615546190863722,0.009338280463706067,-0.017513773725756947,0.019900293737977595,-0.013620121998717752,0.016526981104506244,-0.008028107535414369,0.009899361708058031
11,0.0026628559673936843,0.008902187321514179,-0.015088278177137144,0.020494480432749707,-0.012191046043632232,0.016757517764356175,-0.006269237232165987,0.010986309783375786
12,-0.002456223631776293,0.009670664695008291,-0.02094411933095817,0.016952892009683786,-0.01849220292053674,0.013103624876792246,-0.01183383667502454,0.007330269178684215
13,0.0009778247818270284,0.00953669059993085,-0.01711110531544963,0.02027282387239284,-0.014310061066330164,0.015365924294483227,-0.00921729857745148,0.009660942900935554
14,-0.006424179423425683,0.010125260966107157,-0.025271933804377165,0.01441379246265891,-0.023238618445476502,0.01085985289467813,-0.016583814602137602,0.003792557890703111
15,-0.015131362483722696,0.011723918767154487,-0.035446811076450035,0.00811337088898566,-0.03314223005609071,0.003626666520997437,-0.026586763702677367,-0.0030814365679768165
16,-0.007630111591064184,0.010766956778351362,-0.029132944060882866,0.013347589931311531,-0.025229088177448504,0.009341764258783719,-0.018267487122660016,0.002173512756210232
17,-0.000450594529938821,0.010112166116118556,-0.01777116166829822,0.021317755750057094,-0.015539373559289364,0.01689340727415896,-0.010245247435665994,0.010267353118490452
18,-0.013055303561943867,0.00895390122082796,-0.03028976278801667,0.0048679506347663725,-0.027145646350229938,0.0026326672949053896,-0.021623867539049286,-0.004342541131650259
19,0.0010171108016124146,0.010080055365981208,-0.018552776678942576,0.022594373167675104,-0.015259927166522295,0.017579860454018444,-0.008543228241325473,0.010748770061699758
20,-0.0022851013142953435,0.009725696099636638,-0.021343289972821894,0.01652059175069805,-0.01940059082908698,0.012772339131697655,-0.011577521979299073,0.00827020613409651
21,0.010509196098275194,0.009032947503902971,-0.006813323802410797,0.02721132712453911,-0.0033146769988331337,0.024734132060967057,0.0015431902399258553,0.019166000537152922
22,0.0026935565432174404,0.009743992344340029,-0.01835119103402541,0.018520622084776478,-0.015917732130797956,0.017145225419610537,-0.008527520438665642,0.011571937817928821
23,-0.003475871552693023,0.009329179398689026,-0.02154619816329255,0.014866577418106649,-0.018461428999404537,0.013176339581970767,-0.012241453870046992,0.006132054173017528
24,-0.020398601968307478,0.009416172094876173,-0.04111107620029482,-0.003003733667487058,-0.03692109168853521,-0.005734595579132003,-0.030117773066649135,-0.01234787337998191
25,-0.001371639681505749,0.00947650246227146,-0.01983473825885861,0.01682744898002417,-0.01730074512949757,0.013573962096478764,-0.0112124856594704,0.007300454828138593
26,-0.01506121213999536,0.008974021342718732,-0.03082080242692053,0.0025480759831209886,-0.02854612839695192,0.000915704370602121,-0.022907641477822885,-0.004942375389547187
27,0.0018711976044428332,0.010181334707716063,-0.017925523393769772,0.022562377157366482,-0.01503331290554211,0.018811790507985444,-0.008476376687498134,0.011019038648639913
28,-0.018563354961342395,0.010358436315120578,-0.03758746974025366,0.002204478498958171,-0.034564318980011534,-0.0019329514858888752,-0.028671740184628404,-0.009020186978332012
29,-0.0012319515110598075,0.0098348008988524,-0.01979794822389913,0.018262255196447967,-0.016001196870763134,0.0157123663835096,-0.010211260144556079,0.008775104373271874
30,-0.01543136826723425,0.008306452439785733,-0.03334567024734868,0.00048685349080282154,-0.02927961614176214,-0.003181927251409148,-0.02333705193290546,-0.007848186660297511
31,-0.004606344585228791,0.00993250040870881,-0.02353473388825772,0.013700034734638055,-0.020742892900843007,0.011090181190923575,-0.013898638342718669,0.0056427066922135425
32,-0.010123286785544855,0.009067742519485772,-0.029562165140553813,0.006984669738933929,-0.024726683411534604,0.00403572812476294,-0.018392847914506714,-0.0012153042314281884
33,0.00949752855283715,0.008270570647391501,-0.006562708792823736,0.026369277563290515,-0.003682540223068274,0.023126066774382257,0.0022278628253297856,0.018076691362951487
34,0.006963512889219888,0.009906485750869602,-0.012786856081299341,0.02714824257540178,-0.009781543491681137,0.02248223485391209,-0.002433915577511112,0.016799397126168736
35,-0.004861102602462403,0.009676544641983495,-0.02301118650636922,0.014057490391824558,-0.020349344048620523,0.01076471890124602,-0.015698498354996374,0.004185250477480984
