horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0022820844837843964,-0.003931526282109678,0.008242656918646611,-0.0016360897173845843,0.005607063995982788
1,0.007928516579596836,0.000136316497680076,0.014600971530523567,0.0034992373362942126,0.01185796476438172
2,0.007026887781081524,0.0019012736180305271,0.013154145637939853,0.004120036698327063,0.010491417372925069
3,-0.0013293860053251367,-0.007677997307587595,0.0044264174245329975,-0.004950715250381067,0.0025037407978982682
4,-0.006765955692195249,-0.012822439059359782,0.00020280947984080335,-0.010098884267323485,-0.0020673984193532845
5,0.0025350005061020313,-0.004239035704051861,0.009038476726048995,-0.0013791442488230465,0.006102255510329183
6,-0.001584905014632094,-0.00929767810384607,0.005030987297429002,-0.005798891160269015,0.002272336244598103
7,0.006098672004532634,-0.0013893978025418486,0.012328662009949351,0.001749992922234456,0.010064704153997314
8,0.004430398038910866,-0.0027160999055074377,0.011854292422900996,0.0006867486299575393,0.008843479500221267
9,-0.0012172965723946608,-0.009688849964989811,0.006690736894530444,-0.006765651514140073,0.00354985424850916
10,0.004411219289928333,-0.0021994689679011217,0.01037760817937923,0.0005938760478979709,0.007969431964368705
11,-0.0041646851126109375,-0.010071199142540737,0.0024007916520196277,-0.007723272955499871,-7.77997888242567e-5
12,0.0047828929492630505,-0.0005595004298831292,0.011024399790158238,0.001525980765450117,0.008367002271091824
13,-0.0014142862705408684,-0.00708142428692357,0.004754055305759366,-0.0044945103202474156,0.0021788234664642126
14,-0.0009861062195235136,-0.009613059944728573,0.007588397158178782,-0.006003837477449243,0.003941454678576876
15,-0.003607362174698789,-0.010442122051402675,0.0023517299606316306,-0.007415380116471816,3.7158142993285424e-6
16,-0.005639774969748405,-0.0113359156713018,0.0006828075472986713,-0.008951665767060288,-0.0017365891001865984
17,0.013974825830881069,0.008965748407296956,0.019639246315839774,0.01093761067139601,0.017424050070026596
18,0.00447909386693713,-0.0016371071423203504,0.011210775895216074,0.0013507018523227143,0.00858851540134841
19,0.00428457240110426,-0.0034049711172891564,0.010998102677288124,-0.0002415228777498113,0.008424333773784223
20,-0.007438958729644429,-0.012394177771384164,-0.0024746020912137234,-0.010298430830330389,-0.004134192372830489
21,-0.001955082401234898,-0.008255570903085357,0.0046394817547665635,-0.005512181616242672,0.0017943724119060802
22,-0.00668492167648912,-0.014557710952764273,-8.73473869730957e-5,-0.011184653020006183,-0.002736950663601298
23,0.016122106577604677,0.010693180671015733,0.021828312600023592,0.013121091874972884,0.01975218323879077
24,0.005363555326695131,-0.0008824391864480207,0.012141535964042039,0.001623452427370577,0.009321845579739581
25,0.005107106899593504,-0.002287132845977348,0.011455939841039075,0.0007040439666141738,0.009289318367379677
26,0.0003000404953070095,-0.006233221449478344,0.006541810484197952,-0.003769145760587539,0.0042520001765099374
27,-0.005055382468632423,-0.011886225858268259,0.001966981168349576,-0.009126040344459678,-0.0007060302498098628
28,0.005205117625633475,-0.002754083194444157,0.012343604838990229,0.0002801295747070637,0.00960426711924879
29,0.008489263165370908,0.0011201315355712687,0.015057535125573073,0.004196723407607994,0.012080351310683104
30,-0.005084568600285714,-0.009903787257052033,-4.187623169587661e-5,-0.008078363639632066,-0.002081479652005458
31,-0.0014077681663988864,-0.007413990457003909,0.0052274166568924045,-0.005077187483495985,0.002722731199136889
32,0.002695907202155161,-0.0028939491938891567,0.007914855296294513,-0.000720993366000689,0.00592482623309752
33,0.006087496180265376,-0.0007060970822307952,0.013192497462675666,0.001667002717660444,0.010367783465414782
34,0.0025980906564283253,-0.0027150306381746752,0.00926503031138362,-0.00034397305821170024,0.0066024495557637855
35,-0.010817237818139015,-0.017455768230533956,-0.00515146244921849,-0.014400959139369281,-0.007221460767223931
36,0.007101580258741923,-0.0020937514089360617,0.014171943352438845,0.0012660615900144181,0.011043367973041757
