horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0022770128813177247,-0.006196043593350758,0.010769532756873739,-0.0025820220203748023,0.007323484090832796
1,0.0006600859325552346,-0.009563932810826568,0.011269022872342521,-0.0055868135064270335,0.006381373958867162
2,-0.0014386356374959661,-0.009426263144818462,0.007332947796704223,-0.006770050331549008,0.003841545284842091
3,-0.002375072958161545,-0.009499562171291083,0.007615799151073431,-0.006973433844214656,0.0036644570491698486
4,0.000628535191702253,-0.006412063777534756,0.007844933613713257,-0.003789328823777529,0.005327558789213066
5,-0.010111757688236404,-0.01692289691674071,-0.004066170370208807,-0.013927298539117512,-0.006278501143849079
6,-0.003380985496028882,-0.01100596260819264,0.0043574155730066975,-0.008072255141789718,0.0010466583707064276
7,-0.000185231743839893,-0.006732327464334262,0.007545921432184383,-0.003836821484424566,0.004401475845333271
8,-0.002451882700962118,-0.010780865675758072,0.006356993932919883,-0.007958119663681616,0.0027233695291636615
9,-0.00012455003260571524,-0.008338184131723969,0.007507970545862042,-0.00533765740876607,0.004918347838701833
10,0.001700279296030287,-0.008158509065949168,0.012465741050236706,-0.004093996244762733,0.008463992206726816
11,0.00950753721742656,0.0008910031967334173,0.017480194718253537,0.0037198558146341676,0.014252912863974504
12,-0.006163464061338646,-0.015174449845840451,0.0017730056711134506,-0.011750290303541555,-0.0009123994092126051
13,0.0051421172068038075,-0.0032729435265335593,0.01286906297944541,9.084707069280124e-5,0.009737012413385225
14,0.004470165195750123,-0.004259069393666515,0.013613399465133675,-0.0013865622368080845,0.010240360231418489
15,-0.004354847496327364,-0.013724859684222053,0.003426424669706411,-0.01007425337208916,0.00033414107370611634
16,-0.005094583898993609,-0.012333036753065662,0.002654200434786272,-0.00968242242264327,-0.0004340509486903503
17,0.003936629842903956,-0.009119919452971453,0.014965579052287247,-0.0038079711053846544,0.01083829389910955
18,0.003290670177902253,-0.005127209157568412,0.01179722856045308,-0.0016166498619088255,0.00836937950443752
19,-0.00027025058904854424,-0.00811514942113419,0.0081368592367844,-0.0051045752059005476,0.00487719915254446
20,-0.0004952635326836369,-0.009693522358175697,0.013899564873441395,-0.006841644210529117,0.00859779766461316
21,0.004301534222884866,-0.0035067726752225394,0.014127198718335196,-0.0006552395872473924,0.010591367032419996
22,-0.004908986053080003,-0.01612979707953696,0.007840334953492597,-0.01149135158871955,0.0025062624520338543
23,-0.007264224281306603,-0.015098029515208968,-0.00011547783367850482,-0.011632692896679066,-0.0035130724435644134
24,-0.008391693200315542,-0.01815658643508394,0.0012860432498029914,-0.014011760164060116,-0.0022475286332748123
25,-0.0035414834171414817,-0.013120196587784221,0.005937522003768636,-0.009320539900697474,0.0024578654595320557
26,-0.003524459339785265,-0.015067525719480387,0.005554734594664868,-0.010449272207711658,0.0017473064964654609
27,0.00900569190380792,-0.0010524839475090086,0.019472750604701917,0.0031723248154965312,0.015814096503227106
28,-0.008738833377812966,-0.01865477494682761,0.0006295464634503076,-0.01482772781617704,-0.0033934957961502758
29,-0.005805355256148416,-0.013148535587915382,0.0012449036153665645,-0.010149467169354432,-0.0010613351747003332
30,-0.008319751465378299,-0.017686116733824954,-0.00047699682996052775,-0.012967661574371625,-0.003817688047498869
31,-0.016031797157223318,-0.024140469088353725,-0.006528384084944121,-0.020934205799284424,-0.010575027262912725
32,0.004930049911342567,-0.003193167481103717,0.013495058363215538,8.166097082680512e-5,0.009953411050684511
33,-0.0019097878149456596,-0.011413757392537784,0.006115684547888304,-0.0072102251442964695,0.002890051117960582
34,0.005066091596346366,-0.005442968182688827,0.01546415247992028,-0.0003400664505023342,0.01093262570685593
35,4.487832923043545e-5,-0.0104094837305349,0.007783745639484826,-0.005967907289205373,0.004871014004735277
36,-0.0018155930955259488,-0.010148278227183703,0.0068764112478891335,-0.007021556242806425,0.0038289243608389005
